,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-FD-A6TA-01A,0.030,0.003,0.028,0.009,0.001,0.000,0.010,0.020,0.161,0.016,0.073,0.008,0.000,0.001,0.000,0.640,0.640
TCGA-FD-A43S-01A,0.024,0.043,0.039,0.008,0.018,0.001,0.035,0.094,0.161,0.053,0.079,0.013,0.000,0.000,0.001,0.431,0.431
TCGA-K4-A4AC-01A,0.000,0.000,0.012,0.010,0.000,0.000,0.000,0.032,0.003,0.010,0.043,0.003,0.000,0.000,0.000,0.885,0.885
TCGA-2F-A9KW-01A,0.002,0.000,0.005,0.001,0.001,0.000,0.002,0.087,0.052,0.048,0.070,0.002,0.000,0.000,0.000,0.729,0.729
TCGA-4Z-AA81-01A,0.002,0.000,0.018,0.057,0.000,0.000,0.002,0.004,0.002,0.000,0.027,0.006,0.000,0.000,0.000,0.883,0.883
TCGA-E7-A97Q-01A,0.016,0.000,0.002,0.030,0.000,0.000,0.002,0.028,0.135,0.028,0.048,0.004,0.000,0.000,0.000,0.707,0.707
TCGA-ZF-AA53-01A,0.007,0.000,0.022,0.011,0.002,0.000,0.005,0.029,0.128,0.016,0.183,0.013,0.000,0.001,0.000,0.583,0.583
TCGA-CU-A0YR-01A,0.018,0.000,0.011,0.012,0.000,0.000,0.003,0.012,0.039,0.012,0.139,0.005,0.000,0.000,0.000,0.748,0.748
TCGA-4Z-AA7Y-01A,0.000,0.000,0.002,0.001,0.000,0.000,0.004,0.107,0.000,0.019,0.011,0.001,0.000,0.000,0.000,0.856,0.856
TCGA-XF-AAMJ-01A,0.017,0.000,0.019,0.006,0.001,0.000,0.006,0.050,0.448,0.017,0.058,0.006,0.000,0.000,0.000,0.371,0.371
TCGA-G2-AA3B-01A,0.009,0.000,0.015,0.019,0.000,0.000,0.009,0.003,0.000,0.006,0.018,0.000,0.000,0.000,0.000,0.919,0.919
TCGA-MV-A51V-01A,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.047,0.000,0.033,0.013,0.004,0.000,0.000,0.000,0.895,0.895
TCGA-E7-A6MD-01A,0.010,0.020,0.032,0.004,0.012,0.000,0.018,0.061,0.092,0.036,0.044,0.006,0.000,0.000,0.000,0.665,0.665
