,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-2Y-A9H0-01A,0.079,0.000,0.032,0.012,0.004,0.000,0.293,0.000,0.052,0.003,0.048,0.462,0.006,0.000,0.007,0.000
TCGA-DD-AAD8-01A,0.000,0.000,0.009,0.000,0.000,0.000,0.622,0.000,0.085,0.014,0.055,0.209,0.001,0.000,0.004,0.000
TCGA-CC-A3MB-01A,0.002,0.000,0.023,0.000,0.000,0.000,0.212,0.000,0.209,0.067,0.024,0.452,0.004,0.000,0.005,0.001
TCGA-DD-A4NE-01A,0.004,0.000,0.018,0.000,0.000,0.000,0.174,0.000,0.210,0.120,0.143,0.326,0.003,0.000,0.002,0.000
TCGA-5R-AAAM-01A,0.009,0.000,0.006,0.000,0.000,0.000,0.134,0.000,0.248,0.197,0.017,0.386,0.001,0.000,0.000,0.000
TCGA-DD-AADY-01A,0.004,0.000,0.009,0.000,0.000,0.000,0.609,0.000,0.173,0.116,0.005,0.083,0.001,0.000,0.000,0.000
TCGA-MI-A75I-01A,0.004,0.000,0.007,0.000,0.000,0.000,0.621,0.000,0.059,0.011,0.019,0.273,0.002,0.000,0.004,0.000
TCGA-G3-A3CI-01A,0.042,0.000,0.015,0.000,0.000,0.000,0.017,0.000,0.340,0.113,0.054,0.392,0.008,0.006,0.010,0.001
TCGA-CC-A5UC-01A,0.016,0.000,0.024,0.000,0.000,0.000,0.184,0.000,0.253,0.099,0.096,0.316,0.006,0.000,0.003,0.000
TCGA-FV-A496-01A,0.013,0.000,0.006,0.000,0.000,0.000,0.428,0.000,0.174,0.049,0.007,0.315,0.005,0.000,0.002,0.000
TCGA-DD-AACK-01A,0.000,0.000,0.014,0.000,0.000,0.000,0.535,0.000,0.112,0.005,0.033,0.299,0.000,0.000,0.001,0.000
TCGA-XR-A8TE-01A,0.000,0.000,0.001,0.000,0.000,0.001,0.737,0.000,0.088,0.078,0.002,0.092,0.000,0.000,0.000,0.000
