Mixture,B Cells,CD4 T,CD8 T,Cancer Cells,DC,Double-neg-like T,Endothelial Cells,Fibroblasts,Macrophages,Mast Cells,Monocytes,NK,Neutrophils,P-value,Correlation,RMSE
TCGA-85-A5B5-01A,0.0641682632296623,0,0,0.26117124720973,0.104768074829127,0.00524923813336947,0.0280615331616743,0.455777926630375,0.0808037168060615,0,0,0,0,0,0.231503392798045,1.0418691850125
TCGA-33-4583-01A,0.0996806276998472,0.0110747292194976,0.0500973440330826,0.237267690386188,0.101593290608881,0,0.0226861136221244,0.21591948734955,0.0169507816947584,0.00651832729715034,0.23821160808892,0,0,0,0.268335464152483,1.00535879776658
TCGA-60-2725-01A,0.0286733846747927,0.0274375332792484,0.0379750358029174,0,0.166427914199232,0,0.0409814142037061,0.260763448395759,0.267384406434934,0.00604113257483035,0.16431573043458,0,0,0,0.452878335800799,0.89531035417834
TCGA-85-8072-01A,0.0585228697437852,0.0213854941726292,0,0,0.173396021227481,0,0.0914361027267804,0.365711070072978,0.274464154911295,0,0.0150842871450505,0,0,0,0.199650105880288,1.03405222226433
TCGA-22-4601-01A,0.065028746907495,0.00451755799889764,0,0.095839336284274,0.180783555265826,0.0245374844255212,0.111387062131243,0.313217664781595,0.202144177294368,0,0.00254441491077991,0,0,0,0.172042143572644,1.03227746614728
TCGA-66-2781-01A,0.127136993619941,0,0,0.038415573957465,0.0661555814365553,0,0.0312628582278337,0.38200565146765,0.112886908205029,0.00636037005125056,0.235776063034276,0,0,0,0.455767446896912,0.913314263745152
TCGA-22-0940-01A,0.0808202772756954,0.0194987508545838,0.0477385408742664,0,0.229063156357817,0,0.00612493199596941,0.350406536616674,0.229367099307246,0.0063740687798456,0.030606637937902,0,0,0,0.265236935943547,0.988596729246723
TCGA-43-6143-01A,0.0240026428508591,0,0,0,0.161853780562492,0.0287384364027117,0.114061639697032,0.539531165649101,0.131812334837803,0,0,0,0,0,0.373483259950654,0.980873024632786
TCGA-39-5021-01A,0.139520385623001,0.000308781325878723,0.0447698774135424,0.0230057342197477,0.138165819495301,0,0.0342287485544484,0.3623490049462,0.235447406221569,0,0.0222042422003117,0,0,0,0.293394050036116,0.978903319377844
TCGA-22-1012-01A,0.101537692190729,0.00958426130789704,0.0040408963742582,0.0441227319854198,0.15674126053523,0.00364423779940836,0.0294717828046316,0.343532250856353,0.198201849941241,0.00895451140252644,0.100168524802305,0,0,0,0.232026170088139,1.0135490058407
TCGA-33-AASL-01A,0.250699203059582,0.0354176848658726,0.0379983950457508,0.0710636570963777,0.0977709888402823,0.00475461628469098,0.0309769923135335,0.147813450584522,0.196624688568719,0,0.126880323340669,0,0,0,0.220400976406533,0.997678196814477
TCGA-33-4533-01A,0.0269221305148611,0,0,0.285946964746448,0.105719535732973,0.0226928347547738,0.0134332958702339,0.449155330943669,0.0838939134009997,0,0.0122359940360427,0,0,0,0.417416881680186,0.92700818805399
TCGA-43-6647-01A,0.0134635985284057,0.057512689314971,0,0,0.0524398062324114,0.0215039663745075,0,0.638348463590707,0.184864978186353,0.00370580016584913,0.0281606976067957,0,0,0,0.563487560527888,0.849074102746805
TCGA-77-6845-01A,0.106784385006674,0,0,0.293818903697325,0.0141949123219097,0.019492072781014,0.0878746998665446,0.352737327166585,0.0958160129659249,0,0.0292816861940229,0,0,0,0.173732485662966,1.05261549156395
TCGA-56-8504-01A,0.00788017942729784,0.0136007819545796,0.0264415761755297,0.0529301472394679,0.188479969454493,0,0.0282092638038366,0.440597141164992,0.189624358856482,0.00195801036489065,0.050278571558431,0,0,0,0.254910397737564,1.0191294515286
TCGA-56-8629-01A,0.0553868754176993,0.0386371236556995,0,0,0.155062727838364,0,0,0.498523822689612,0.237705250032724,0,0.0146842003659005,0,0,0,0.244181862131625,1.03845590731171
TCGA-63-A5MY-01A,0.0686130826587962,0,0,0.494712945326312,0,0.0119814063376967,0.00611315146056811,0.137245737561867,0.0261453113817437,0,0.255188365273016,0,0,0,0.322790306905086,0.988165815026316
TCGA-37-4130-01A,0.221916958709004,0.059649261483363,0.181881435609551,0,0.217951465839798,0,0.00622930174449939,0.0493503317126332,0.164120594376728,0.000447718945326372,0.0659231014325119,0.0325298301465857,0,0,0.254562776917156,0.974854351535677
TCGA-22-1002-01A,0.00723511518092329,0,0,0,0.0991094486651964,0.0651813361069562,0.113585858742117,0.468406121478377,0.126329269403179,0.00698780572246879,0.113165044700782,0,0,0,0.420635367045334,0.938103006333864
TCGA-18-3410-01A,0.0506229877350282,0.118034941815815,0.095158335079891,0.0145245291394807,0.294407121995437,0,0,0.198334682735098,0.168324960327405,0.00279886735680959,0.0577935738150354,0,0,0,0.183437175980361,1.00113322697536
TCGA-39-5011-01A,0.0553227976763393,0.0152976324362279,0.093324634413265,0,0.298108764399608,0,0.00818803344940769,0.140678426346777,0.30908532651372,0,0.0668990334649747,0.0130953512996805,0,0,0.263432722421797,0.975330526322721
TCGA-56-7580-01A,0.176929551037658,0.00508910766744161,0,0.0642480207639187,0.0981943376829431,0,0.00215638884821017,0.437341470093329,0.0962882265746027,0.00290625780820856,0.116846639523688,0,0,0,0.338803107481144,0.975551393337662
