"","Cancer Cells","Double-neg-like T","NK","Macrophages","CD8 T","Fibroblasts","Monocytes","B Cells","CD4 T","DC","Mast Cells","Neutrophils","Endothelial Cells"
"TCGA.EK.A2RK.01A",0.302398492730186,0,0.0300900257717732,0,0.0614744478085287,0.0512331291016438,0,0.00244151832077921,0.0065779063171421,0.0356717574414328,0,0.418596721530032,0.0915160009784822
"TCGA.C5.A905.01A",0.236916865254732,0,0.000449180460071895,0,0,0.0211612871576434,0,7.97149097847233e-05,0.000908697901482558,0,9.25397272158916e-05,0.629172170660927,0.111219543928143
"TCGA.C5.A3HL.01A",0.0776463605072723,0,0.000367021402545314,0,0.00107703070457411,0.0508264566127901,0,0,0.00104895239924582,0,0,0.724318711392133,0.14471546698144
"TCGA.C5.A1MH.01A",0.0604735885749112,0,0,0,0,0.0665561782703997,0,0,0,0,0,0.76493305852028,0.108037174634409
"TCGA.Q1.A5R2.01A",0.253844660509662,0,0,0.0173717680449011,0.0253359998562217,0.137656076229218,0,0.00863553684305269,0.0236689950074446,0.0455507891912748,0,0.417365874728281,0.0705702995899434
"TCGA.FU.A3HY.01A",0.165876199191604,0,0,0,0,0.0715436237770182,0,0,0,0,0,0.594903522721922,0.167676654309456
"TCGA.EA.A439.01A",0.0833020779354893,0,0,0,0,0.162782472431985,0,0,0,0,0,0.617783836587514,0.136131613045012
"TCGA.C5.A7UH.01A",0.226921327505626,0,0.00142258459750683,0,0,0.0560512283851959,0,0,0.000863384632054998,0,0.000116444615425421,0.558300731274091,0.1563242989901
"TCGA.C5.A1M7.01A",0.121929328691525,0,0.00183249999084706,0,0.000871073235987632,0.0381919722830925,0,0,0.00209743068791045,0,0,0.677331211903536,0.157746483207102
"TCGA.EA.A50E.01A",0.15145348509601,0,0.00110304921512629,0,0,0.117639739799064,0,0,0,0,1.64937715386798e-05,0.565712943336754,0.164074288781507
"TCGA.VS.A9V5.01A",0.162227064842436,0,0.000276638283812385,0,0,0.0223793612633688,0,0,0,0,0,0.634575834421546,0.180541101188837
"TCGA.BI.A20A.01A",0.113351429921616,0,0.00250162132873374,0,0,0.0638278086640178,0,0,0.000247636185838888,0,0,0.682252549346255,0.137818954553539
"TCGA.C5.A2LV.01A",0.136403547084898,0,0,0,0.0312603756616983,0.391949410007775,0.000264678485781165,0.0887420855856456,0.0529744776250479,0.0586689377673056,0,0.155493604600206,0.0842428831816425
"TCGA.C5.A2LZ.01A",0.173346070518499,0,0.0138874275389646,0,0,0.0143817880146402,0,0,0.00107729342108217,0,0,0.619987632773588,0.177319787733225
"TCGA.Q1.A6DV.01A",0.178205843453069,0,0.000905806418144217,0,0,0.0199830035500054,0,0.0023768347435433,0,0,0,0.602860499490061,0.195668012345177
"TCGA.EK.A3GN.01A",0.291210300502071,0,6.68781982683996e-05,0,0,0.0325925226578813,0,0,0,0,0,0.510845038465147,0.165285260176632
"TCGA.ZJ.A8QQ.01A",0.159614259808665,0,0,0,0.0559740275569328,0.0526821806783554,0.000172199842576337,0.036575793840922,0.036714324579858,0.00399218541688824,0.000217960261696904,0.532569752678083,0.121487315336022
"TCGA.LP.A5U3.01A",0.130466903550151,0,0,0,0,0.023838605060389,0,0,0,0,0,0.713409437628888,0.132285053760573
"TCGA.VS.A94Z.01A",0.0498702752926127,0,0.00654558732368642,0,0,0.0480691179596922,0,0,0,0,0,0.771808700418378,0.123706319005631
"TCGA.EK.A2PG.01A",0.415232989439747,0,0,0,0.0218689631629426,0.00429530162494588,0,0.0507655264284072,0.00542859347232634,0,0.000342157729232534,0.391015185914861,0.111051282227538
"TCGA.DG.A2KL.01A",0.0326878589729133,0,0.00118370659171877,0,0,0.181234011583128,0,0,0,0,0,0.694141769714503,0.090752653137737
"TCGA.EA.A6QX.01A",0.102401512756686,0,0.00420373098264316,0,0.00218878001134599,0.0772615321748113,0,0,0.00142588743429311,0,0,0.658509346574491,0.15400921006573
"TCGA.VS.A9UT.01A",0.067686212094357,0,0,0,0,0.0175468382291177,0,0,0,0,0,0.831205564393702,0.0835613852828234
"TCGA.C5.A8ZZ.01A",0.0724101753242328,0,7.37235884476284e-05,0,5.69138482091615e-05,0.315924512242992,0,0,0.000177225059293018,0,0,0.520143625866027,0.0912138240707981
"TCGA.VS.A959.01A",0.106163276147898,0,0.0013026124218644,0,0,0.0515793079496851,0,0,0.000862240295033256,0,0,0.720844300197144,0.119248262988375
"TCGA.VS.A950.01A",0.198663699877863,0,0,0,0,0.0750264848081667,0,0,0,0,6.61273858414945e-05,0.543853808789621,0.182389879138508
"TCGA.VS.A9UM.01A",0.104192948620853,0,0.00187219816577605,0,0,0.0395307318787214,0,0,0.00103864774668946,0,7.6905326323123e-05,0.688941450188274,0.164347118073362
"TCGA.DS.A0VM.01A",0.141392550823032,0,0.000902006073828379,0,0,0.14114428601616,0,0,0.000768951097972321,0,0,0.568097431793993,0.147694774195015
"TCGA.VS.A957.01A",0.149572081102831,0,0.0014501976214046,0,0,0.00827098708296036,0,0,0.000356747800955105,0,0,0.710798674074254,0.129551312317595
"TCGA.EA.A3HR.01A",0.146822851738033,0,0.00247259864965917,0,0,0.0252710008272136,0,0,0,0,0.000245641403455193,0.644812232217024,0.180375675164615
"TCGA.C5.A2M2.01A",0.177714293817974,0,0.00036603243347484,0,0,0.0108914186681985,0,0.00151034624135512,0.00202747755765123,0,3.73317526978778e-05,0.648675215458043,0.158777884070605
"TCGA.VS.A9UV.01A",0.206013051651611,0,0.000417685748772189,0,0,0.0395923050577218,0,0,0.00121236684072105,2.32148229549918e-05,0.000109462714745169,0.641371349518847,0.111260563644627
"TCGA.EX.A3L1.01A",0.0205936518776238,0,0.000145551661051855,0,0,0.165700026674455,0,0.00140391240956142,0.00082972740938296,0,9.67028520928377e-05,0.691517502977326,0.119712924138507
"TCGA.VS.A9UU.01A",0.285746442746212,0,0.00219211890881193,0,0.000118138125970595,0.0261146239575253,0,0,6.94367346965347e-05,0,0.000219994180097746,0.5166099901612,0.168929255185486
"TCGA.MY.A5BE.01A",0.0567389423915499,0,0.000383845736962119,0.0139273033936681,0.180835688562468,0.100208085471696,0,0,0.0140923965685302,0.00358907711918464,0,0.572034146312721,0.0581905144432199
"TCGA.VS.A94W.01A",0.0809594001885932,0,0.00563770100553757,0,0,0.0596763866005533,0,0,0,0,0,0.740187707214641,0.113538804990675
"TCGA.C5.A3HD.01B",0.166488807500025,0,0.000282913904577681,0,0,0.0361148651535324,0,0,0.00081889159253586,0,0,0.640417141241243,0.155877380608086
"TCGA.JX.A3PZ.01A",0.122545394586642,0,0,0,0,0.319015192511328,0.0133234066786203,0.00208584595839112,0,0.0605772926323657,0,0.385450018460809,0.0970028491718449
"TCGA.IR.A3LA.01A",0.318873902946148,0.00122520739235181,0.00645987827571476,0,0,0.0386643337036606,0,0.00683600947640463,0.00104909482149818,0,8.41715424629338e-05,0.433045396958658,0.193762004883101
"TCGA.C5.A3HE.01A",0.21172225416305,0,0.037293624023829,0,0.0279586008385318,0.0703323903232205,0,0.0772648245437293,0.0165675857185805,0.0468829545670711,0.00196135252542479,0.364881483881984,0.145134929414579
"TCGA.Q1.A6DT.01A",0.229598960333268,0,0.000221466348068339,0,0,0.0267347216391539,0,0,0,0,0,0.596887668935691,0.146557182743819
"TCGA.C5.A7CL.01A",0.1018616679392,0,0.000588847258447642,0,0,0.0487069298288971,0,0,0,0,0,0.683962855360512,0.164879699612944
"TCGA.IR.A3LK.01A",0.150719450948601,0,0,0,0.0335803437505514,0.076652039690529,0,0.0154188799485628,0.000707722455720769,0.00865511768103055,0.000218396242966857,0.633373247687655,0.080674801594383
"TCGA.MA.AA3X.01A",0.0975425255793462,0,0.00114730678010212,0,0,0.0379910920003037,0,0,0.0013171003227962,0,0,0.722717321919163,0.139284653398289
