,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-S9-A7IQ-01A,0.000,0.002,0.012,0.000,0.016,0.000,0.854,0.005,0.038,0.000,0.030,0.030,0.001,0.000,0.010,0.000
TCGA-HW-7487-01A,0.000,0.004,0.007,0.000,0.005,0.000,0.854,0.001,0.046,0.000,0.031,0.041,0.001,0.001,0.007,0.000
TCGA-FG-5963-01A,0.000,0.001,0.008,0.000,0.003,0.000,0.607,0.004,0.068,0.012,0.023,0.263,0.002,0.005,0.003,0.000
TCGA-HT-A5RA-01A,0.000,0.000,0.005,0.000,0.000,0.000,0.776,0.006,0.092,0.031,0.005,0.084,0.001,0.000,0.000,0.000
TCGA-HT-A4DV-01A,0.000,0.001,0.004,0.000,0.003,0.000,0.811,0.003,0.050,0.000,0.035,0.083,0.001,0.004,0.006,0.000
TCGA-DH-A66G-01A,0.001,0.000,0.002,0.001,0.006,0.000,0.737,0.021,0.066,0.000,0.024,0.126,0.001,0.004,0.010,0.001
TCGA-DU-7015-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.707,0.001,0.046,0.000,0.012,0.227,0.002,0.001,0.003,0.000
TCGA-R8-A73M-01A,0.001,0.000,0.000,0.000,0.000,0.000,0.903,0.002,0.032,0.000,0.026,0.031,0.000,0.000,0.004,0.000
TCGA-TQ-A7RJ-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.783,0.001,0.038,0.000,0.015,0.157,0.001,0.000,0.004,0.000
TCGA-DU-A7TJ-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.813,0.004,0.062,0.003,0.001,0.115,0.001,0.001,0.001,0.000
TCGA-TM-A84C-01A,0.001,0.000,0.001,0.000,0.000,0.000,0.796,0.005,0.050,0.003,0.005,0.135,0.001,0.000,0.002,0.000
TCGA-DB-5280-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.854,0.001,0.039,0.000,0.024,0.077,0.000,0.002,0.003,0.000
TCGA-TQ-A7RH-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.766,0.003,0.042,0.000,0.018,0.161,0.001,0.004,0.004,0.001
TCGA-RY-A847-01A,0.000,0.000,0.001,0.000,0.001,0.000,0.767,0.006,0.070,0.000,0.020,0.129,0.001,0.001,0.006,0.000
TCGA-HW-A5KL-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.835,0.001,0.036,0.000,0.010,0.115,0.001,0.000,0.002,0.000
TCGA-DU-8163-01A,0.000,0.000,0.001,0.000,0.000,0.000,0.736,0.001,0.049,0.000,0.017,0.188,0.001,0.002,0.005,0.000
TCGA-HT-7603-01A,0.000,0.001,0.004,0.000,0.009,0.000,0.860,0.001,0.042,0.000,0.030,0.043,0.001,0.003,0.006,0.000
TCGA-HT-8105-01A,0.000,0.005,0.006,0.000,0.006,0.000,0.834,0.002,0.077,0.000,0.032,0.023,0.001,0.001,0.009,0.005
TCGA-P5-A72W-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.875,0.001,0.025,0.000,0.017,0.076,0.000,0.002,0.003,0.000
TCGA-DB-5281-01A,0.000,0.000,0.002,0.000,0.004,0.000,0.768,0.001,0.081,0.000,0.054,0.080,0.002,0.001,0.005,0.000
TCGA-DB-A64S-01A,0.000,0.000,0.000,0.000,0.000,0.000,0.661,0.001,0.069,0.000,0.025,0.237,0.002,0.002,0.003,0.000
TCGA-HT-8109-01A,0.000,0.004,0.007,0.000,0.006,0.000,0.825,0.001,0.050,0.000,0.021,0.077,0.001,0.001,0.007,0.000
