sample_id,Cell fraction,labels,Cell type
TCGA-E5-A2PC,0.05533596837944663,c1,Endothelial Cells
TCGA-UY-A9PA,0.12648221343873517,c1,Endothelial Cells
TCGA-4Z-AA7Y,0.22134387351778656,c1,Endothelial Cells
TCGA-G2-A3IE,0.08695652173913043,c1,Endothelial Cells
TCGA-BT-A3PH,0.12252964426877472,c1,Endothelial Cells
TCGA-G2-AA3B,0.011857707509881424,c1,Endothelial Cells
TCGA-MV-A51V,0.17786561264822134,c1,Endothelial Cells
TCGA-HQ-A2OE,0.07114624505928854,c1,Endothelial Cells
TCGA-BT-A20P,0.09486166007905139,c1,Endothelial Cells
TCGA-ZF-A9R0,0.05533596837944663,c1,Endothelial Cells
TCGA-DK-AA6R,0.14624505928853757,c1,Endothelial Cells
TCGA-CF-A9FH,0.13438735177865613,c1,Endothelial Cells
TCGA-KQ-A41N,0.08695652173913043,c1,Endothelial Cells
TCGA-5N-A9KI,0.06324110671936758,c1,Endothelial Cells
TCGA-GD-A2C5,0.18577075098814227,c1,Endothelial Cells
TCGA-CU-A0YR,0.1067193675889328,c1,Endothelial Cells
TCGA-ZF-A9R4,0.06719367588932806,c1,Endothelial Cells
TCGA-DK-AA71,0.11462450592885376,c1,Endothelial Cells
TCGA-ZF-AA4W,0.23715415019762845,c1,Endothelial Cells
TCGA-ZF-A9RE,0.07905138339920947,c1,Endothelial Cells
TCGA-DK-A1AD,0.04743083003952569,c1,Endothelial Cells
TCGA-GU-A42Q,0.07114624505928854,c1,Endothelial Cells
TCGA-CF-A5UA,0.16205533596837943,c1,Endothelial Cells
TCGA-FD-A3SS,0.06324110671936758,c1,Endothelial Cells
TCGA-DK-A1A7,0.06719367588932806,c1,Endothelial Cells
TCGA-CF-A9FM,0.15019762845849804,c1,Endothelial Cells
TCGA-GD-A3OQ,0.07905138339920947,c1,Endothelial Cells
TCGA-E7-A519,0.08300395256916995,c1,Endothelial Cells
TCGA-C4-A0F1,0.1422924901185771,c1,Endothelial Cells
TCGA-ZF-AA4X,0.03162055335968379,c1,Endothelial Cells
TCGA-E5-A4U1,0.11462450592885376,c1,Endothelial Cells
TCGA-4Z-AA83,0.15019762845849804,c1,Endothelial Cells
TCGA-E7-A97Q,0.15019762845849804,c1,Endothelial Cells
TCGA-CF-A1HR,0.20553359683794467,c1,Endothelial Cells
TCGA-2F-A9KW,0.3478260869565217,c1,Endothelial Cells
TCGA-DK-A3IK,0.11067193675889328,c1,Endothelial Cells
TCGA-4Z-AA81,0.015810276679841896,c1,Endothelial Cells
TCGA-UY-A8OB,0.06324110671936758,c1,Endothelial Cells
TCGA-HQ-A5ND,0.04743083003952569,c1,Endothelial Cells
TCGA-ZF-A9RM,0.08695652173913043,c1,Endothelial Cells
TCGA-CF-A9FL,0.13438735177865613,c1,Endothelial Cells
TCGA-GV-A3JW,0.11462450592885376,c1,Endothelial Cells
TCGA-E7-A7PW,0.035573122529644265,c1,Endothelial Cells
TCGA-XF-A9T4,0.16996047430830039,c1,Endothelial Cells
TCGA-H4-A2HQ,0.09090909090909091,c1,Endothelial Cells
TCGA-BT-A2LA,0.10276679841897232,c1,Endothelial Cells
TCGA-ZF-A9R1,0.09881422924901187,c1,Endothelial Cells
TCGA-DK-A1A3,0.14624505928853757,c1,Endothelial Cells
TCGA-CF-A3MI,0.1541501976284585,c1,Endothelial Cells
TCGA-K4-A4AC,0.11067193675889328,c1,Endothelial Cells
TCGA-ZF-AA5H,0.09486166007905139,c1,Endothelial Cells
TCGA-KQ-A41P,0.075098814229249,c1,Endothelial Cells
TCGA-ZF-AA51,0.17786561264822134,c2,Endothelial Cells
TCGA-GD-A76B,0.18577075098814227,c2,Endothelial Cells
TCGA-FD-A3SR,0.1422924901185771,c2,Endothelial Cells
TCGA-FD-A5BZ,0.17786561264822134,c2,Endothelial Cells
TCGA-K4-A3WS,0.26482213438735175,c2,Endothelial Cells
TCGA-GD-A3OS,0.07114624505928854,c2,Endothelial Cells
TCGA-DK-A3IQ,0.20553359683794467,c2,Endothelial Cells
TCGA-DK-AA6X,0.17786561264822134,c2,Endothelial Cells
TCGA-XF-AAN8,0.5889328063241106,c2,Endothelial Cells
TCGA-XF-AAMR,0.3992094861660079,c2,Endothelial Cells
TCGA-ZF-A9R3,0.06719367588932806,c2,Endothelial Cells
TCGA-BL-A13J,0.21343873517786563,c2,Endothelial Cells
TCGA-BT-A20T,0.17786561264822134,c2,Endothelial Cells
TCGA-XF-AAMW,0.17786561264822134,c2,Endothelial Cells
TCGA-DK-A2HX,0.22924901185770752,c2,Endothelial Cells
TCGA-FD-A3SP,0.19367588932806323,c2,Endothelial Cells
TCGA-XF-AAMT,0.18181818181818182,c2,Endothelial Cells
TCGA-XF-A9SX,0.1660079051383399,c2,Endothelial Cells
TCGA-YC-A8S6,0.9999999999999999,c2,Endothelial Cells
TCGA-R3-A69X,0.27667984189723316,c2,Endothelial Cells
TCGA-XF-A9SW,0.4268774703557312,c2,Endothelial Cells
TCGA-GV-A3QG,0.35573122529644263,c2,Endothelial Cells
TCGA-XF-AAMQ,0.1067193675889328,c2,Endothelial Cells
TCGA-UY-A8OD,0.1067193675889328,c2,Endothelial Cells
TCGA-GU-A764,0.17391304347826086,c2,Endothelial Cells
TCGA-XF-AAN7,0.43083003952569165,c2,Endothelial Cells
TCGA-K4-A6FZ,0.21739130434782608,c2,Endothelial Cells
TCGA-FD-A6TK,0.308300395256917,c2,Endothelial Cells
TCGA-GV-A3JV,0.1976284584980237,c2,Endothelial Cells
TCGA-BL-A13I,0.4940711462450592,c2,Endothelial Cells
TCGA-ZF-A9R9,0.05533596837944663,c2,Endothelial Cells
TCGA-XF-AAME,0.4822134387351778,c2,Endothelial Cells
TCGA-FD-A5BX,0.2687747035573122,c2,Endothelial Cells
TCGA-DK-A2I1,0.07905138339920947,c2,Endothelial Cells
TCGA-XF-A9SL,0.3675889328063241,c2,Endothelial Cells
TCGA-FD-A3B7,0.37154150197628455,c2,Endothelial Cells
TCGA-DK-A3IN,0.20948616600790515,c2,Endothelial Cells
TCGA-FD-A3SO,0.27272727272727265,c2,Endothelial Cells
TCGA-DK-A3WY,0.24901185770750991,c2,Endothelial Cells
TCGA-CU-A0YN,0.1383399209486166,c2,Endothelial Cells
TCGA-FD-A6TB,0.2845849802371541,c2,Endothelial Cells
TCGA-FD-A6TA,0.1422924901185771,c2,Endothelial Cells
TCGA-FD-A43S,0.3992094861660079,c2,Endothelial Cells
TCGA-G2-A2EC,0.2608695652173913,c2,Endothelial Cells
TCGA-XF-A9SZ,0.10276679841897232,c2,Endothelial Cells
TCGA-XF-AAN4,0.6126482213438735,c2,Endothelial Cells
TCGA-FD-A3SM,0.12648221343873517,c2,Endothelial Cells
TCGA-XF-AAMJ,0.18181818181818182,c2,Endothelial Cells
TCGA-E7-A6MD,0.2450592885375494,c2,Endothelial Cells
TCGA-K4-A3WU,0.2924901185770751,c2,Endothelial Cells
TCGA-FD-A3SL,0.32411067193675885,c2,Endothelial Cells
TCGA-ZF-AA52,0.15810276679841898,c2,Endothelial Cells
TCGA-E7-A541,0.19367588932806323,c2,Endothelial Cells
TCGA-ZF-AA5P,0.5138339920948617,c2,Endothelial Cells
TCGA-BL-A5ZZ,0.46245059288537543,c2,Endothelial Cells
TCGA-BT-A20W,0.2845849802371541,c2,Endothelial Cells
TCGA-XF-A9T3,0.3399209486166007,c2,Endothelial Cells
TCGA-FD-A6TG,0.16996047430830039,c2,Endothelial Cells
TCGA-ZF-AA56,0.2450592885375494,c2,Endothelial Cells
TCGA-FD-A5BR,0.18181818181818182,c2,Endothelial Cells
TCGA-FT-A61P,0.19367588932806323,c2,Endothelial Cells
TCGA-K4-AAQO,0.24901185770750991,c2,Endothelial Cells
TCGA-G2-A2EK,0.08695652173913043,c2,Endothelial Cells
TCGA-BT-A20Q,0.18972332015810275,c2,Endothelial Cells
TCGA-DK-AA74,0.21343873517786563,c2,Endothelial Cells
TCGA-DK-A1AB,0.15019762845849804,c2,Endothelial Cells
TCGA-SY-A9G0,0.4940711462450592,c2,Endothelial Cells
TCGA-ZF-AA54,0.2687747035573122,c2,Endothelial Cells
TCGA-DK-A1A5,0.1976284584980237,c2,Endothelial Cells
TCGA-4Z-AA7N,0.3280632411067193,c2,Endothelial Cells
TCGA-DK-AA6M,0.18181818181818182,c2,Endothelial Cells
TCGA-BT-A3PK,0.2687747035573122,c2,Endothelial Cells
TCGA-FD-A62P,0.16996047430830039,c2,Endothelial Cells
TCGA-DK-A1AC,0.03162055335968379,c2,Endothelial Cells
TCGA-FD-A43U,0.15019762845849804,c2,Endothelial Cells
TCGA-FD-A3B8,0.3794466403162055,c2,Endothelial Cells
TCGA-FD-A6TD,0.1976284584980237,c2,Endothelial Cells
TCGA-FD-A62S,0.22924901185770752,c2,Endothelial Cells
TCGA-FD-A3B4,0.2687747035573122,c2,Endothelial Cells
TCGA-XF-A9SK,0.09090909090909091,c2,Endothelial Cells
TCGA-UY-A9PF,0.16996047430830039,c2,Endothelial Cells
TCGA-FD-A3SQ,0.23715415019762845,c2,Endothelial Cells
TCGA-DK-AA6S,0.11462450592885376,c2,Endothelial Cells
TCGA-S5-A6DX,0.09090909090909091,c2,Endothelial Cells
TCGA-CU-A0YO,0.2608695652173913,c2,Endothelial Cells
TCGA-E7-A8O7,0.13043478260869565,c2,Endothelial Cells
TCGA-K4-A83P,0.26482213438735175,c2,Endothelial Cells
TCGA-DK-A6B2,0.21343873517786563,c2,Endothelial Cells
TCGA-UY-A78P,0.3043478260869565,c2,Endothelial Cells
TCGA-GC-A3OO,0.27667984189723316,c2,Endothelial Cells
TCGA-DK-A1AF,0.6561264822134387,c2,Endothelial Cells
TCGA-DK-A2I2,0.13043478260869565,c2,Endothelial Cells
TCGA-XF-A9SP,0.26482213438735175,c2,Endothelial Cells
TCGA-DK-A3IT,0.18972332015810275,c2,Endothelial Cells
TCGA-BT-A2LB,0.14624505928853757,c2,Endothelial Cells
TCGA-BT-A20R,0.21343873517786563,c2,Endothelial Cells
TCGA-GD-A3OP,0.31225296442687744,c2,Endothelial Cells
TCGA-DK-AA6Q,0.0,c0,CAFs
TCGA-BT-A3PJ,0.05457463884430177,c0,CAFs
TCGA-XF-A8HE,0.052969502407704656,c0,CAFs
TCGA-ZF-A9RD,0.05457463884430177,c0,CAFs
TCGA-G2-A2EO,0.17014446227929375,c0,CAFs
TCGA-4Z-AA86,0.2263242375601926,c0,CAFs
TCGA-4Z-AA7W,0.009630818619582666,c0,CAFs
TCGA-GC-A3RC,0.006420545746388443,c0,CAFs
TCGA-XF-AAN5,0.03210272873194222,c0,CAFs
TCGA-FD-A3B6,0.040128410914927776,c0,CAFs
TCGA-ZF-AA58,0.17174959871589085,c0,CAFs
TCGA-XF-A9T8,0.09309791332263243,c0,CAFs
TCGA-E7-A7XN,0.0,c0,CAFs
TCGA-UY-A9PH,0.09149277688603531,c0,CAFs
TCGA-GU-A762,0.13483146067415733,c0,CAFs
TCGA-XF-A9SJ,0.10112359550561797,c0,CAFs
TCGA-DK-A3WW,0.01605136436597111,c0,CAFs
TCGA-E7-A97P,0.12841091492776888,c0,CAFs
TCGA-XF-A9SI,0.12199036918138041,c0,CAFs
TCGA-E7-A7DV,0.052969502407704656,c0,CAFs
TCGA-ZF-A9R7,0.012841091492776886,c0,CAFs
TCGA-K4-A5RJ,0.08667736757624399,c0,CAFs
TCGA-LC-A66R,0.040128410914927776,c0,CAFs
TCGA-2F-A9KO,0.09951845906902088,c0,CAFs
TCGA-DK-A3WX,0.19582664526484753,c0,CAFs
TCGA-DK-A3IU,0.21508828250401285,c0,CAFs
TCGA-G2-AA3C,0.04975922953451044,c0,CAFs
TCGA-GU-A766,0.027287319422150885,c0,CAFs
TCGA-ZF-A9RN,0.006420545746388443,c0,CAFs
TCGA-G2-A2EF,0.043338683788121994,c0,CAFs
TCGA-4Z-AA7Q,0.008025682182985555,c0,CAFs
TCGA-XF-A9T5,0.048154093097913325,c0,CAFs
TCGA-ZF-A9RF,0.03370786516853933,c0,CAFs
TCGA-BT-A20J,0.04173354735152488,c0,CAFs
TCGA-XF-A9SM,0.13804173354735153,c0,CAFs
TCGA-XF-A8HD,0.07865168539325844,c0,CAFs
TCGA-GC-A3WC,0.04975922953451044,c0,CAFs
TCGA-GC-A6I1,0.04173354735152488,c0,CAFs
TCGA-GC-A6I3,0.052969502407704656,c0,CAFs
TCGA-ZF-AA4V,0.08667736757624399,c0,CAFs
TCGA-FD-A5C1,0.1781701444622793,c0,CAFs
TCGA-XF-AAN2,0.009630818619582666,c0,CAFs
TCGA-K4-A54R,0.22311396468699843,c0,CAFs
TCGA-DK-A2I4,0.19903691813804175,c0,CAFs
TCGA-BT-A20O,0.15088282504012843,c0,CAFs
TCGA-K4-A5RH,0.21348314606741575,c0,CAFs
TCGA-FD-A5BT,0.5810593900481541,c0,CAFs
TCGA-FD-A62N,0.24237560192616373,c0,CAFs
TCGA-DK-A6B5,0.04494382022471911,c0,CAFs
TCGA-FD-A43P,0.060995184590690206,c0,CAFs
TCGA-XF-A9SY,0.23113964686998395,c0,CAFs
TCGA-E7-A3X6,0.04173354735152488,c0,CAFs
TCGA-BT-A42F,0.006420545746388443,c0,CAFs
TCGA-BT-A42E,0.0,c0,CAFs
TCGA-FD-A5BU,0.18459069020866775,c0,CAFs
TCGA-FD-A3B3,0.2199036918138042,c0,CAFs
TCGA-FD-A5BS,0.35955056179775285,c0,CAFs
TCGA-DK-A3IV,0.0016051364365971107,c0,CAFs
TCGA-SY-A9G5,0.2632423756019262,c0,CAFs
TCGA-UY-A9PB,0.25842696629213485,c0,CAFs
TCGA-ZF-AA53,0.14125200642054575,c0,CAFs
TCGA-UY-A78K,0.008025682182985555,c0,CAFs
TCGA-G2-A3IB,0.03531300160513644,c1,CAFs
TCGA-FD-A3N6,0.028892455858747994,c1,CAFs
TCGA-FJ-A3ZE,0.0,c1,CAFs
TCGA-CF-A7I0,0.06902086677367576,c1,CAFs
TCGA-GC-A3RB,0.004815409309791333,c1,CAFs
TCGA-DK-A6AW,0.0016051364365971107,c1,CAFs
TCGA-GV-A3QK,0.0,c1,CAFs
TCGA-CU-A3QU,0.0,c1,CAFs
TCGA-DK-A6B6,0.0,c1,CAFs
TCGA-FD-A3B5,0.0738362760834671,c1,CAFs
TCGA-4Z-AA82,0.1332263242375602,c1,CAFs
TCGA-FD-A6TH,0.12199036918138041,c1,CAFs
TCGA-CF-A5U8,0.0,c1,CAFs
TCGA-E7-A8O8,0.0,c1,CAFs
TCGA-K4-A6MB,0.1621187800963082,c1,CAFs
TCGA-ZF-AA4U,0.0,c1,CAFs
TCGA-4Z-AA7O,0.06420545746388444,c1,CAFs
TCGA-FD-A62O,0.08186195826645265,c1,CAFs
TCGA-DK-A6AV,0.0,c1,CAFs
TCGA-YC-A89H,0.048154093097913325,c1,CAFs
TCGA-FD-A43Y,0.1476725521669342,c1,CAFs
TCGA-XF-AAML,0.0,c1,CAFs
TCGA-FD-A5BY,0.12199036918138041,c1,CAFs
TCGA-CU-A3YL,0.03370786516853933,c1,CAFs
TCGA-2F-A9KT,0.0593900481540931,c1,CAFs
TCGA-XF-A8HF,0.1332263242375602,c1,CAFs
TCGA-XF-AAN1,0.0016051364365971107,c1,CAFs
TCGA-FJ-A3ZF,0.0,c1,CAFs
TCGA-DK-A2I6,0.03531300160513644,c1,CAFs
TCGA-DK-A1AG,0.0,c1,CAFs
TCGA-G2-A2EL,0.0,c1,CAFs
TCGA-GU-A763,0.0,c1,CAFs
TCGA-E7-A4IJ,0.0,c1,CAFs
TCGA-XF-A8HH,0.1942215088282504,c1,CAFs
TCGA-ZF-A9RC,0.27768860353130015,c1,CAFs
TCGA-DK-A1AA,0.009630818619582666,c1,CAFs
TCGA-DK-A3IS,0.0,c1,CAFs
TCGA-UY-A78L,0.07865168539325844,c1,CAFs
TCGA-4Z-AA7S,0.0016051364365971107,c1,CAFs
TCGA-DK-A1A6,0.011235955056179777,c1,CAFs
TCGA-XF-A9T6,0.0016051364365971107,c1,CAFs
TCGA-GV-A40G,0.0,c1,CAFs
TCGA-CF-A47X,0.0,c1,CAFs
TCGA-XF-A9T0,0.11717495987158909,c1,CAFs
TCGA-GV-A6ZA,0.0,c1,CAFs
TCGA-PQ-A6FN,0.05617977528089888,c1,CAFs
TCGA-GU-AATQ,0.022471910112359553,c1,CAFs
TCGA-K4-A5RI,0.07062600321027288,c1,CAFs
TCGA-GC-A3I6,0.07544141252006421,c1,CAFs
TCGA-DK-A6B1,0.006420545746388443,c1,CAFs
TCGA-XF-AAMZ,0.014446227929373997,c1,CAFs
TCGA-GU-AATO,0.08186195826645265,c1,CAFs
TCGA-XF-A9SV,0.2552166934189406,c1,CAFs
TCGA-FD-A6TE,0.0,c1,CAFs
TCGA-K4-A3WV,0.05457463884430177,c1,CAFs
TCGA-CF-A3MG,0.0,c1,CAFs
TCGA-XF-A9SH,0.07223113964686999,c1,CAFs
TCGA-4Z-AA87,0.006420545746388443,c1,CAFs
TCGA-CF-A47S,0.0,c1,CAFs
TCGA-KQ-A41Q,0.01765650080256822,c1,CAFs
TCGA-XF-A9T2,0.27929373996789725,c1,CAFs
TCGA-E7-A3Y1,0.0,c1,CAFs
TCGA-BT-A42C,0.0032102728731942215,c1,CAFs
TCGA-FD-A43X,0.0,c1,CAFs
TCGA-FJ-A3Z7,0.009630818619582666,c1,CAFs
TCGA-CF-A9FF,0.04494382022471911,c1,CAFs
TCGA-GU-AATP,0.26966292134831465,c1,CAFs
TCGA-FD-A3SJ,0.07544141252006421,c1,CAFs
TCGA-CF-A47Y,0.0,c1,CAFs
TCGA-CU-A5W6,0.01605136436597111,c1,CAFs
TCGA-XF-A8HC,0.0,c1,CAFs
TCGA-E7-A678,0.0,c1,CAFs
TCGA-4Z-AA80,0.0,c1,CAFs
TCGA-FD-A6TC,0.2680577849117175,c1,CAFs
TCGA-E7-A7DU,0.0,c1,CAFs
TCGA-UY-A78O,0.043338683788121994,c1,CAFs
TCGA-CF-A1HS,0.030497592295345103,c1,CAFs
TCGA-GU-A42P,0.0,c1,CAFs
TCGA-XF-AAN0,0.043338683788121994,c1,CAFs
TCGA-DK-A3IL,0.05617977528089888,c1,CAFs
TCGA-2F-A9KP,0.0016051364365971107,c1,CAFs
TCGA-UY-A78N,0.06741573033707866,c1,CAFs
TCGA-FJ-A3Z9,0.0,c1,CAFs
TCGA-BT-A20U,0.12199036918138041,c1,CAFs
TCGA-ZF-AA5N,0.004815409309791333,c1,CAFs
TCGA-DK-A6B0,0.0,c1,CAFs
TCGA-XF-A9SU,0.21187800963081863,c1,CAFs
TCGA-GC-A4ZW,0.0,c1,CAFs
TCGA-CU-A72E,0.09470304975922954,c1,CAFs
TCGA-DK-A3X2,0.0,c1,CAFs
TCGA-G2-AA3F,0.022471910112359553,c1,CAFs
TCGA-G2-A3VY,0.0,c1,CAFs
TCGA-YC-A9TC,0.0,c1,CAFs
TCGA-G2-A2EJ,0.0,c1,CAFs
TCGA-C4-A0F6,0.1043338683788122,c1,CAFs
TCGA-GV-A40E,0.09630818619582665,c1,CAFs
TCGA-XF-A8HI,0.0016051364365971107,c1,CAFs
TCGA-DK-AA6U,0.0,c1,CAFs
TCGA-DK-AA77,0.0016051364365971107,c1,CAFs
TCGA-UY-A78M,0.12359550561797752,c1,CAFs
TCGA-4Z-AA89,0.0,c1,CAFs
TCGA-E7-A6MF,0.008025682182985555,c1,CAFs
TCGA-CF-A47T,0.004815409309791333,c1,CAFs
TCGA-UY-A8OC,0.37399678972712685,c1,CAFs
TCGA-CF-A3MH,0.0,c1,CAFs
TCGA-E7-A677,0.06741573033707866,c1,CAFs
TCGA-4Z-AA84,0.006420545746388443,c1,CAFs
TCGA-4Z-AA7M,0.05778491171749599,c1,CAFs
TCGA-DK-AA6P,0.0032102728731942215,c1,CAFs
TCGA-KQ-A41R,0.0,c1,CAFs
TCGA-PQ-A6FI,0.0,c1,CAFs
TCGA-2F-A9KQ,0.01765650080256822,c1,CAFs
TCGA-GU-A767,0.060995184590690206,c1,CAFs
TCGA-5N-A9KM,0.11235955056179776,c1,CAFs
TCGA-DK-A1AE,0.03852327447833066,c1,CAFs
TCGA-GV-A3JX,0.008025682182985555,c1,CAFs
TCGA-BT-A20N,0.04173354735152488,c1,CAFs
TCGA-S5-AA26,0.012841091492776886,c1,CAFs
TCGA-UY-A9PD,0.15890850722311398,c1,CAFs
TCGA-CF-A27C,0.0,c1,CAFs
TCGA-ZF-AA4N,0.07865168539325844,c1,CAFs
TCGA-ZF-AA4R,0.36436597110754415,c1,CAFs
TCGA-4Z-AA7R,0.040128410914927776,c1,CAFs
TCGA-DK-AA6W,0.04494382022471911,c1,CAFs
TCGA-2F-A9KR,0.02086677367576244,c1,CAFs
TCGA-GV-A3QH,0.0,c1,CAFs
TCGA-BT-A20X,0.05457463884430177,c1,CAFs
TCGA-DK-AA75,0.0,c1,CAFs
TCGA-FD-A43N,0.14446227929373998,c1,CAFs
TCGA-YF-AA3M,0.0016051364365971107,c1,CAFs
TCGA-C4-A0F0,0.06581059390048155,c1,CAFs
TCGA-H4-A2HO,0.0032102728731942215,c1,CAFs
TCGA-CF-A47V,0.004815409309791333,c1,CAFs
TCGA-HQ-A5NE,0.11556982343499198,c1,CAFs
TCGA-FD-A3NA,0.08507223113964688,c1,CAFs
TCGA-ZF-A9RL,0.0,c1,CAFs
TCGA-DK-A3IM,0.0,c1,CAFs
TCGA-LT-A5Z6,0.0,c1,CAFs
TCGA-BL-A0C8,0.01926163723916533,c1,CAFs
TCGA-E7-A85H,0.07223113964686999,c1,CAFs
TCGA-FT-A3EE,0.06741573033707866,c1,CAFs
TCGA-KQ-A41S,0.28892455858747995,c1,CAFs
TCGA-BT-A0YX,0.01765650080256822,c1,CAFs
TCGA-CF-A8HX,0.006420545746388443,c1,CAFs
TCGA-DK-AA6L,0.03691813804173355,c1,CAFs
TCGA-E7-A4XJ,0.0032102728731942215,c1,CAFs
TCGA-XF-A8HB,0.0,c1,CAFs
TCGA-XF-AAMX,0.09149277688603531,c1,CAFs
TCGA-XF-AAMG,0.09149277688603531,c1,CAFs
TCGA-ZF-AA4T,0.0,c1,CAFs
TCGA-FD-A5BV,0.05457463884430177,c1,CAFs
TCGA-YF-AA3L,0.004815409309791333,c1,CAFs
TCGA-FJ-A871,0.20545746388443017,c1,CAFs
TCGA-FD-A6TF,0.21669341894060998,c1,CAFs
TCGA-GV-A3QF,0.0,c1,CAFs
TCGA-FD-A3N5,0.0,c1,CAFs
TCGA-C4-A0F7,0.04975922953451044,c1,CAFs
TCGA-GC-A3RD,0.01926163723916533,c1,CAFs
TCGA-GC-A3YS,0.2664526484751204,c1,CAFs
TCGA-HQ-A2OF,0.0016051364365971107,c1,CAFs
TCGA-C4-A0EZ,0.0,c1,CAFs
TCGA-CU-A3KJ,0.0,c1,CAFs
TCGA-BT-A2LD,0.04494382022471911,c1,CAFs
TCGA-KQ-A41O,0.0,c1,CAFs
TCGA-LT-A8JT,0.011235955056179777,c1,CAFs
TCGA-GD-A6C6,0.0,c1,CAFs
TCGA-E7-A5KE,0.0,c1,CAFs
TCGA-FD-A5C0,0.06902086677367576,c1,CAFs
TCGA-K4-A4AB,0.24398073836276082,c1,CAFs
TCGA-GU-A42R,0.0032102728731942215,c1,CAFs
TCGA-E7-A5KF,0.0,c1,CAFs
TCGA-GC-A3BM,0.011235955056179777,c1,CAFs
TCGA-CF-A3MF,0.0,c1,CAFs
TCGA-BT-A20V,0.0016051364365971107,c1,CAFs
TCGA-E7-A6ME,0.006420545746388443,c1,CAFs
TCGA-XF-AAMY,0.19903691813804175,c1,CAFs
TCGA-CF-A47W,0.0,c1,CAFs
TCGA-XF-A9ST,0.0016051364365971107,c1,CAFs
TCGA-FD-A3SN,0.1203852327447833,c1,CAFs
TCGA-G2-A2ES,0.08025682182985555,c1,CAFs
TCGA-XF-AAN3,0.15569823434991975,c1,CAFs
TCGA-DK-AA76,0.0,c1,CAFs
TCGA-DK-AA6T,0.03210272873194222,c1,CAFs
TCGA-DK-A3X1,0.052969502407704656,c1,CAFs
TCGA-XF-AAMH,0.10914927768860354,c1,CAFs
TCGA-ZF-A9R5,0.0032102728731942215,c1,CAFs
TCGA-GV-A3JZ,0.08025682182985555,c1,CAFs
TCGA-ZF-A9R2,0.0,c1,CAFs
TCGA-BL-A3JM,0.09149277688603531,c1,CAFs
TCGA-G2-AA3D,0.0,c1,CAFs
TCGA-BT-A0S7,0.08186195826645265,c1,CAFs
TCGA-CF-A8HY,0.0016051364365971107,c1,CAFs
TCGA-UY-A9PE,0.09149277688603531,c1,CAFs
TCGA-GV-A3QI,0.0,c1,CAFs
TCGA-E5-A4TZ,0.0,c1,CAFs
TCGA-FD-A6TI,0.07223113964686999,c1,CAFs
TCGA-XF-A8HG,0.0,c1,CAFs
TCGA-E5-A2PC,0.0,c1,CAFs
TCGA-UY-A9PA,0.0,c1,CAFs
TCGA-4Z-AA7Y,0.0,c1,CAFs
TCGA-G2-A3IE,0.006420545746388443,c1,CAFs
TCGA-BT-A3PH,0.01926163723916533,c1,CAFs
TCGA-G2-AA3B,0.0,c1,CAFs
TCGA-MV-A51V,0.01765650080256822,c1,CAFs
TCGA-HQ-A2OE,0.0,c1,CAFs
TCGA-BT-A20P,0.011235955056179777,c1,CAFs
TCGA-ZF-A9R0,0.06741573033707866,c1,CAFs
TCGA-DK-AA6R,0.043338683788121994,c1,CAFs
TCGA-CF-A9FH,0.0,c1,CAFs
TCGA-KQ-A41N,0.03691813804173355,c1,CAFs
TCGA-5N-A9KI,0.11556982343499198,c1,CAFs
TCGA-GD-A2C5,0.10754414125200643,c1,CAFs
TCGA-CU-A0YR,0.07062600321027288,c1,CAFs
TCGA-ZF-A9R4,0.0,c1,CAFs
TCGA-DK-AA71,0.02086677367576244,c1,CAFs
TCGA-ZF-AA4W,0.04494382022471911,c1,CAFs
TCGA-ZF-A9RE,0.0,c1,CAFs
TCGA-DK-A1AD,0.09630818619582665,c1,CAFs
TCGA-GU-A42Q,0.014446227929373997,c1,CAFs
TCGA-CF-A5UA,0.0016051364365971107,c1,CAFs
TCGA-FD-A3SS,0.03852327447833066,c1,CAFs
TCGA-DK-A1A7,0.0016051364365971107,c1,CAFs
TCGA-CF-A9FM,0.0032102728731942215,c1,CAFs
TCGA-GD-A3OQ,0.07062600321027288,c1,CAFs
TCGA-E7-A519,0.009630818619582666,c1,CAFs
TCGA-C4-A0F1,0.11556982343499198,c1,CAFs
TCGA-ZF-AA4X,0.0,c1,CAFs
TCGA-E5-A4U1,0.0,c1,CAFs
TCGA-4Z-AA83,0.0593900481540931,c1,CAFs
TCGA-E7-A97Q,0.21669341894060998,c1,CAFs
TCGA-CF-A1HR,0.04654895666131621,c1,CAFs
TCGA-2F-A9KW,0.07865168539325844,c1,CAFs
TCGA-DK-A3IK,0.1316211878009631,c1,CAFs
TCGA-4Z-AA81,0.0,c1,CAFs
TCGA-UY-A8OB,0.006420545746388443,c1,CAFs
TCGA-HQ-A5ND,0.0,c1,CAFs
TCGA-ZF-A9RM,0.0,c1,CAFs
TCGA-CF-A9FL,0.10754414125200643,c1,CAFs
TCGA-GV-A3JW,0.006420545746388443,c1,CAFs
TCGA-E7-A7PW,0.0,c1,CAFs
TCGA-XF-A9T4,0.15409309791332265,c1,CAFs
TCGA-H4-A2HQ,0.0032102728731942215,c1,CAFs
TCGA-BT-A2LA,0.01926163723916533,c1,CAFs
TCGA-ZF-A9R1,0.04173354735152488,c1,CAFs
TCGA-DK-A1A3,0.13964686998394862,c1,CAFs
TCGA-CF-A3MI,0.0,c1,CAFs
TCGA-K4-A4AC,0.0,c1,CAFs
TCGA-ZF-AA5H,0.07544141252006421,c1,CAFs
