,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-CZ-4866-01A,0.006,0.000,0.002,0.004,0.000,0.000,0.000,0.126,0.000,0.065,0.229,0.000,0.000,0.003,0.000,0.564,0.564
TCGA-B0-4817-01A,0.024,0.000,0.003,0.002,0.001,0.000,0.000,0.043,0.028,0.039,0.096,0.000,0.001,0.056,0.000,0.708,0.708
TCGA-CJ-6028-01A,0.030,0.001,0.031,0.014,0.065,0.000,0.000,0.190,0.017,0.108,0.207,0.000,0.000,0.016,0.001,0.320,0.320
TCGA-B2-4102-01A,0.010,0.001,0.019,0.009,0.001,0.001,0.028,0.257,0.000,0.132,0.193,0.002,0.010,0.017,0.001,0.319,0.319
TCGA-B0-4844-01A,0.011,0.000,0.016,0.013,0.006,0.000,0.000,0.083,0.037,0.125,0.111,0.000,0.000,0.002,0.000,0.594,0.594
TCGA-BP-5184-01A,0.000,0.000,0.000,0.007,0.013,0.000,0.001,0.290,0.029,0.232,0.144,0.000,0.001,0.004,0.000,0.277,0.277
TCGA-BP-5168-01A,0.000,0.000,0.001,0.001,0.006,0.000,0.000,0.310,0.000,0.255,0.100,0.000,0.000,0.002,0.000,0.324,0.324
TCGA-BP-4160-01A,0.009,0.001,0.009,0.009,0.066,0.000,0.002,0.194,0.014,0.124,0.234,0.000,0.000,0.004,0.000,0.335,0.335
TCGA-BP-5190-01A,0.003,0.000,0.000,0.004,0.000,0.000,0.000,0.128,0.001,0.122,0.125,0.000,0.000,0.000,0.000,0.616,0.616
TCGA-CW-6087-01A,0.007,0.001,0.052,0.031,0.087,0.000,0.001,0.032,0.039,0.010,0.361,0.000,0.000,0.014,0.001,0.366,0.366
TCGA-CZ-5465-01A,0.008,0.000,0.000,0.001,0.000,0.000,0.000,0.241,0.000,0.139,0.098,0.002,0.000,0.004,0.000,0.506,0.506
TCGA-BP-5202-01A,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.299,0.000,0.169,0.153,0.000,0.002,0.006,0.000,0.368,0.368
TCGA-B0-4847-01A,0.011,0.000,0.004,0.038,0.064,0.000,0.038,0.153,0.000,0.106,0.190,0.000,0.000,0.004,0.000,0.391,0.391
TCGA-B0-4712-01A,0.009,0.000,0.016,0.011,0.009,0.000,0.000,0.104,0.158,0.155,0.173,0.000,0.000,0.000,0.000,0.365,0.365
TCGA-BP-4352-01A,0.009,0.000,0.000,0.004,0.000,0.000,0.000,0.041,0.177,0.033,0.021,0.000,0.000,0.001,0.000,0.713,0.713
TCGA-BP-4787-01A,0.004,0.001,0.008,0.004,0.008,0.000,0.001,0.135,0.193,0.087,0.238,0.000,0.003,0.009,0.000,0.310,0.310
TCGA-CZ-5459-01A,0.005,0.000,0.006,0.009,0.010,0.000,0.000,0.212,0.001,0.119,0.139,0.000,0.000,0.001,0.000,0.498,0.498
