"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.P4.A5E6.01A",0.379634442829796,0,0,0.167310419700818,0,0.0537610129094316,0.399294124559954
"TCGA.2Z.A9JO.01A",0.344051627036249,0,0,0.0939563963672506,0,0.11884236634446,0.44314961025204
"TCGA.5P.A9K4.01A",0.400352296325572,0,0,0,0,0.0689201013554799,0.530727602318948
"TCGA.UN.AAZ9.01A",0.234751011804416,0,0.00177031957186374,0,0,0.164234297183561,0.599244371440159
"TCGA.SX.A71W.01A",0.370911977800097,0,0,0,0.000422233569283065,0.107986011391277,0.520679777239342
"TCGA.MH.A855.01A",0.324658010867864,0,0,0.0747562594155527,0,0.120379235474455,0.480206494242128
"TCGA.B1.A47M.01A",0.43560254196962,0,0,0.0400404114435228,0,0.100964254449726,0.423392792137131
"TCGA.DZ.6133.01A",0.305810378114977,0,0,0,0,0.0780577173332023,0.616131904551821
"TCGA.DW.7839.01A",0.333913258582307,0,0,0,0,0.0432834543897645,0.622803287027929
"TCGA.5P.A9KF.01A",0.591739041448702,0,0,0.0355178223155713,0,0.0564083868794195,0.316334749356308
"TCGA.SX.A7SP.01A",0.487665682474703,0,0,0.107447973340994,0,0.0512502951618998,0.353636049022403
"TCGA.G7.6795.01A",0.931840135384853,0,0,0,0,0.00913743594339954,0.0590224286717473
"TCGA.A4.A772.01A",0.346381404647083,0.00160674492297915,0,0.0647561558809002,0.000647316658449643,0.0738792930662654,0.512729084824323
"TCGA.BQ.5890.01A",0.621736150144424,0,0,0.0814212672007097,0,0.0139116676329186,0.282930915021948
"TCGA.B9.7268.01A",0.403204814224547,0,0,0,0,0.0115174462804714,0.585277739494982
"TCGA.AL.3466.01A",0.657705746977545,0,0,0.018664543581976,0,0.107070117549125,0.216559591891355
"TCGA.GL.8500.01A",0.257987501650846,0,0,0,0,0.0755986622058544,0.6664138361433
"TCGA.A4.8517.01A",0.645899700617285,0,0,0.0106588672659369,0,0.0172199053880668,0.326221526728712
"TCGA.2Z.A9JR.01A",0.462248845717521,0,0,0.0730019391062866,0,0.0592913606580775,0.405457854518115
"TCGA.A4.A6HP.01A",0.394340694517733,0.000208904032652037,0,0.102581325038327,0,0.0545834400017322,0.448285636409556
"TCGA.F9.A97G.01A",0.0850812816557315,0,0,0.320930543789968,0,0.207860520227824,0.386127654326477
"TCGA.2Z.A9J9.01A",0.107568910613776,0,0.000574137526673929,0,0,0.122473409572338,0.769383542287211
"TCGA.A4.A5Y0.01A",0.8120436273103,0,0,0.0841374600438449,0,0.0100798991323516,0.093739013513503
"TCGA.2Z.A9JD.01A",0.662080796268465,0,0,0,0,0.029773269310769,0.308145934420766
"TCGA.A4.7828.01A",0.0308319010061452,0,0,0,0.000370457478329669,0.259558304217971,0.709239337297554
"TCGA.MH.A857.01A",0.757107453568177,0,0,0,0,0.0166819720236117,0.226210574408211
"TCGA.2Z.A9J2.01A",0.772826621408869,0,0,0.0729924475146273,0,0.0259997236195701,0.128181207456934
"TCGA.A4.8518.01A",0.605957746610398,0,0,0.10575499724829,0,0.063573997921316,0.224713258219996
"TCGA.A4.7585.01A",0.133033294072184,0,0.00147941563370294,0.188858178006523,0,0.157189452950872,0.519439659336718
"TCGA.BQ.7046.01A",0.355515606331009,0,0,0.163450363213374,0,0.0369979845908471,0.444036045864771
"TCGA.BQ.5886.01A",0.895409398793611,0,0,0.0222096187925191,0,0.0141367964648055,0.0682441859490641
"TCGA.4A.A93X.01A",0.451165498910179,0,0,0.126753213915007,0,0.0385898241697443,0.383491463005069
"TCGA.IA.A40X.01A",0.280176411140194,0,0,0.0250592402603434,0,0.01889078389635,0.675873564703113
"TCGA.BQ.5888.01A",0.718263565488575,0,0,0,0,0.0282209085298795,0.253515525981546
"TCGA.A4.7915.01A",0.18011463585325,0,0,0,0,0.221107671975603,0.598777692171147
"TCGA.SX.A7SQ.01A",0.316097782359074,0,0,0,0,0.0756298325324568,0.608272385108469
"TCGA.F9.A8NY.01A",0.20244017787705,0,0,0.0441182352743457,0,0.12441268594892,0.629028900899685
"TCGA.2Z.A9JE.01A",0.801753960093551,0,0,0,0,0.019232566668302,0.179013473238147
"TCGA.IA.A83V.01A",0.0851646790124067,0,0,0.283451494823795,0,0.362004648767492,0.269379177396305
"TCGA.2Z.A9JP.01A",0.780762320723043,0,0,0.078639838781738,0,0.0249572203095073,0.115640620185712
"TCGA.2Z.A9J5.01A",0.530177757378989,0,0,0.265577642758343,0,0.0428415744817417,0.161403025380926
"TCGA.B9.4617.01A",0.85853624073311,0,0,0,0,0.0143771916934695,0.127086567573421
"TCGA.A4.7288.01A",0.720807877796898,0,0,0.00217171663463194,0,0.0376781533046745,0.239342252263796
