"","Cancer Cells","B Cells","T Cells","Myeloid cells","Mast Cells","Fibroblasts","Endothelial Cells"
"TCGA.CM.6163.01A",0.437611077310751,0,0,0,0,0.215257641489672,0.347131281199577
"TCGA.AD.6889.01A",0.515645678318965,0,0,0,0,0.0703294496840667,0.414024871996968
"TCGA.CM.4751.01A",0.564379968617551,0,0,0,0,0.110977980955197,0.324642050427252
"TCGA.AA.3982.01A",0.415978535168982,0.00460578439770801,0,0.0101725347693167,0,0.176533807271919,0.392709338392074
"TCGA.AA.A00A.01A",0.511168216089327,0.000511808339133733,0.00114566287294682,0.00590511038149018,0,0.119954131688918,0.361315070628184
"TCGA.D5.6924.01A",0,0,0,0.0199510115058052,0,0.488317012426751,0.491731976067443
"TCGA.AA.3502.01A",0.361331503735077,0,0,0,0,0.0851112022552582,0.553557294009665
"TCGA.D5.7000.01A",0.226279690096284,0,0,0,0,0.306687396905897,0.467032912997819
"TCGA.D5.6540.01A",0.343620870207988,0,0,0,0,0.182963206088356,0.473415923703656
"TCGA.D5.6932.01A",0.268284659370666,0.000373954320801751,0,0,0,0.303765240740906,0.427576145567626
"TCGA.CK.5912.01A",0.449726122404339,0,0,0,0,0.0663370761449793,0.483936801450682
"TCGA.AA.3538.01A",0.620355032818105,0,0,0,0,0.260300718173809,0.119344249008086
"TCGA.AA.3930.01A",0.339267968174539,0.00416735686792256,0.000621525160353164,0,0,0.183179567663168,0.472763582134018
"TCGA.AA.A00W.01A",0.883230361357405,0,0,0,0,0.00386432939287082,0.112905309249724
"TCGA.AA.3555.01A",0.236885878885751,0,0,0,0,0.320609429368558,0.442504691745692
"TCGA.AA.3655.01A",0.429411736325374,0,0,0,0,0.153941772098735,0.416646491575891
"TCGA.AA.3989.01A",0.32020334886662,0.00262594920800092,0.00112887241861752,0,0,0.283270690358081,0.39277113914868
"TCGA.5M.AATA.01A",0.442628308444335,0,0,0,0,0.1436276662372,0.413744025318465
"TCGA.5M.AAT4.01A",0.445774068708649,0,0,0,0,0.128781281478747,0.425444649812604
"TCGA.AA.A02R.01A",0.182427334503995,0,0,0.0636751055343246,0,0.177137894687448,0.576759665274233
"TCGA.A6.6649.01A",0.173848872941647,0,0,0,0,0.272244846688101,0.553906280370252
"TCGA.A6.3809.01B",0.898728366996019,0,0,0,0,0.00368185813434534,0.0975897748696356
"TCGA.AY.4070.01A",0.532658344081159,0,0,0,0,0.160590409088527,0.306751246830314
"TCGA.G4.6299.01A",0.249275714771475,0.00434348979767058,0.000593514514023611,0.0147144247549789,0,0.301551947622187,0.429520908539665
"TCGA.AA.A02O.01A",0.77747551957738,0,0,0,0,0.0705111722532946,0.152013308169325
"TCGA.AA.3972.01A",0.842471606510035,0,0,0,0,0.0554550720731541,0.102073321416811
"TCGA.NH.A50T.01A",0.711052441410401,0,0,0,0,0.0517525068821068,0.237195051707492
"TCGA.DM.A0XD.01A",0.809381926396776,0,0,0,0,0.0812324112422372,0.109385662360987
"TCGA.AU.6004.01A",0.206132529903844,0.00248359401019565,0.000444714755436559,0.0534987958969676,0,0.170741244171099,0.566699121262457
"TCGA.AA.3841.01A",0.47722880277856,0.000377463719882827,0,0,0,0.238756507942784,0.283637225558773
"TCGA.DM.A28E.01A",0.676020468221237,0,0,0,0,0.0295787225400886,0.294400809238674
"TCGA.AA.A00E.01A",0.556096083247656,0,0,0.0091568226260098,0,0.0869367519066476,0.347810342219687
"TCGA.AA.3514.01A",0.261850081853793,0.00464370746211746,0,0,0,0.421104995184402,0.312401215499688
"TCGA.AA.A01F.01A",0.936766682434057,0,0,0,0,0.00322302149720593,0.0600102960687374
"TCGA.A6.5665.01B",0.80763051241203,0,0,0,0,0.0613327590336842,0.131036728554286
"TCGA.G4.6315.01A",0.534705413823608,0,0,0,0,0.0591154877359934,0.406179098440399
"TCGA.F4.6459.01A",0.181826360359104,0,0,0.00607704698802437,0.00056119934942637,0.471515775018744,0.340019618284702
"TCGA.D5.6926.01A",0.0452926258005127,0,0,0.00299235120075031,0,0.48340503447787,0.468309988520867
"TCGA.CK.6747.01A",0.261182876652183,0.00350779534320952,0,0,0,0.183697910414749,0.551611417589859
"TCGA.DM.A1D8.01A",0.905279695945809,0,0,0,0,0.0340233949872346,0.0606969090669561
"TCGA.AA.3858.01A",0.313009469418495,0.00244144168058291,0,0,0,0.312323606526855,0.372225482374067
"TCGA.AA.3522.01A",0.406448101976297,0,0,0,0,0.108845074088004,0.484706823935699
"TCGA.G4.6314.01A",0.212236189520312,0,0,0,0,0.552625848640545,0.235137961839143
"TCGA.AA.3544.01A",0.331351184652866,0,0,0.0440713259967743,0,0.213044707345053,0.411532782005306
"TCGA.NH.A6GA.01A",0.276067455345995,0,0,0,0,0.251800415066168,0.472132129587836
"TCGA.D5.6537.01A",0.264660791116108,0,0,0.0155658726372003,0,0.138341777075697,0.581431559170995
"TCGA.AZ.4684.01A",0.367312267535994,0,0,8.4072457876801e-05,0,0.274895537895577,0.357708122110551
"TCGA.G4.6302.01A",0.0667516395540741,0,0,0,0,0.549872461882075,0.383375898563851
"TCGA.AA.3862.01A",0.599635256976106,0,0,0.00281045286429939,0,0.0711347151432618,0.326419575016332
