,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-AA-3655-01A,0.004,0.000,0.013,0.007,0.000,0.001,0.015,0.025,0.045,0.007,0.029,0.004,0.000,0.001,0.000,0.847,0.847
TCGA-AA-3989-01A,0.040,0.000,0.014,0.003,0.010,0.000,0.013,0.029,0.039,0.011,0.049,0.000,0.000,0.000,0.000,0.792,0.792
TCGA-5M-AATA-01A,0.000,0.000,0.005,0.004,0.000,0.001,0.011,0.047,0.019,0.013,0.009,0.002,0.000,0.000,0.000,0.888,0.888
TCGA-5M-AAT4-01A,0.000,0.000,0.000,0.003,0.001,0.000,0.003,0.016,0.006,0.006,0.008,0.001,0.000,0.000,0.000,0.956,0.956
TCGA-AA-A02R-01A,0.001,0.003,0.017,0.037,0.022,0.000,0.013,0.024,0.034,0.000,0.109,0.001,0.000,0.000,0.000,0.738,0.738
TCGA-A6-6649-01A,0.016,0.002,0.021,0.000,0.004,0.001,0.026,0.076,0.056,0.024,0.026,0.012,0.000,0.002,0.000,0.733,0.733
TCGA-A6-3809-01B,0.005,0.008,0.001,0.019,0.000,0.050,0.002,0.009,0.041,0.001,0.013,0.001,0.000,0.004,0.000,0.846,0.846
TCGA-AY-4070-01A,0.030,0.000,0.016,0.000,0.009,0.000,0.018,0.040,0.028,0.022,0.028,0.003,0.000,0.000,0.000,0.805,0.805
TCGA-G4-6299-01A,0.005,0.003,0.020,0.006,0.024,0.001,0.010,0.044,0.086,0.007,0.066,0.002,0.000,0.000,0.000,0.727,0.727
TCGA-AA-A02O-01A,0.001,0.000,0.011,0.004,0.000,0.000,0.009,0.013,0.028,0.000,0.010,0.000,0.000,0.000,0.000,0.923,0.923
TCGA-AA-3972-01A,0.000,0.000,0.004,0.000,0.000,0.000,0.007,0.029,0.031,0.005,0.022,0.003,0.000,0.000,0.000,0.899,0.899
TCGA-NH-A50T-01A,0.000,0.000,0.000,0.001,0.000,0.000,0.005,0.008,0.002,0.001,0.003,0.002,0.000,0.000,0.000,0.978,0.978
TCGA-DM-A0XD-01A,0.000,0.000,0.002,0.002,0.000,0.000,0.001,0.007,0.047,0.000,0.019,0.004,0.000,0.000,0.000,0.918,0.918
TCGA-AU-6004-01A,0.002,0.004,0.025,0.009,0.001,0.000,0.025,0.037,0.045,0.011,0.068,0.002,0.000,0.004,0.000,0.765,0.765
TCGA-AA-3841-01A,0.015,0.000,0.020,0.002,0.007,0.000,0.022,0.031,0.042,0.003,0.021,0.001,0.000,0.001,0.000,0.835,0.835
TCGA-DM-A28E-01A,0.000,0.000,0.001,0.002,0.000,0.002,0.008,0.010,0.000,0.000,0.003,0.001,0.000,0.000,0.000,0.975,0.975
TCGA-AA-A00E-01A,0.025,0.000,0.012,0.015,0.009,0.000,0.005,0.031,0.011,0.000,0.066,0.003,0.000,0.002,0.000,0.820,0.820
TCGA-AA-3514-01A,0.000,0.000,0.015,0.004,0.001,0.000,0.018,0.033,0.066,0.027,0.013,0.000,0.000,0.000,0.000,0.822,0.822
TCGA-AA-A01F-01A,0.000,0.000,0.004,0.002,0.000,0.000,0.006,0.012,0.000,0.000,0.002,0.000,0.000,0.001,0.000,0.974,0.974
TCGA-A6-5665-01B,0.003,0.005,0.000,0.020,0.000,0.000,0.007,0.043,0.057,0.013,0.022,0.007,0.000,0.010,0.000,0.813,0.813
TCGA-G4-6315-01A,0.002,0.001,0.003,0.002,0.000,0.000,0.007,0.030,0.001,0.002,0.004,0.003,0.000,0.000,0.000,0.947,0.947
TCGA-F4-6459-01A,0.003,0.001,0.008,0.003,0.005,0.001,0.010,0.051,0.097,0.040,0.049,0.004,0.000,0.000,0.000,0.730,0.730
