Mixture,B Cells,Cancer Cells,Endothelial Cells,Fibroblasts,Macrophages,NK,T Cells,P-value,Correlation,RMSE
TCGA-AA-A03F-01A,0.0422101723385381,0.819661543916916,0.0862851127203352,0.023292727267579,0.021597225169893,0.00695321858673912,0,0,0.272447913467259,0.969704321132676
TCGA-DM-A1DB-01A,0,0.969087241844144,0.0307817899230744,0,0.000130968232781913,0,0,0,0.38645351032329,0.922907141349923
TCGA-CM-6170-01A,0,0.705964934804567,0.0419554523327228,0.174929337087093,0.0771502757756174,0,0,0,0.432981667354661,0.902028128301346
TCGA-A6-2680-01A,0,0.735559339367046,0.135249097089103,0.0656978496151605,0.0634937139286906,0,0,0,0.362647364222477,0.932818078531827
TCGA-QG-A5YW-01A,0,0.793815461861698,0.0601038739597671,0.0794767823077045,0.0666038818708308,0,0,0,0.397089089553239,0.91760460628353
TCGA-AA-A024-01A,0,0.926335707833121,0.0301570015659052,0.0318521891476611,0.0116551014533131,0,0,0,0.299232265687054,0.960570640655513
TCGA-DM-A285-01A,0,0.759785323783672,0.0510852484824533,0.189129427733875,0,0,0,0,0.4238062287165,0.905532631365491
TCGA-QG-A5YX-01A,0.00768916422134379,0.987278725863684,0.00409149781472466,0,0.000940612100247047,0,0,0,0.421034049135805,0.906878748608723
TCGA-AA-A017-01A,0,0.729708386866059,0.077028749036845,0.156628708635692,0.0366341554614047,0,0,0,0.418863289806967,0.90791370264374
TCGA-AA-3509-01A,0,0.84150027630765,0.0730317542185935,0.0316743030790406,0.0537936663947159,0,0,0,0.408829088540345,0.912471185647077
TCGA-D5-6920-01A,0,0.751524848833797,0.0670298202686482,0.0564175888242535,0.119634344925221,0.005393397148081,0,0,0.388972122275644,0.921124630349877
TCGA-D5-6534-01A,0,0.127038039772198,0.104281758221701,0.560278960593232,0.202506307700282,0,0.00589493371258756,0,0.68612884956822,0.728045315771542
TCGA-A6-5661-01B,0.0231708635494407,0.34913548498538,0,0.333786879872833,0.255968705500512,0,0.0379380660918341,0,0.300564037108442,0.968006133995338
TCGA-AA-3496-01A,0,0.576426932121134,0.105749545925704,0.187754478363533,0.124443527371852,0.00562551621777863,0,0,0.429203835122138,0.903213169108307
TCGA-AA-A02K-01A,0,0.930840945638766,0.0396060359426727,0,0.0295530184185615,0,0,0,0.335176164104165,0.945114187520282
