"","T Cells","Fibroblasts","Macrophages","Cancer Cells","B Cells","Endothelial Cells","Mast Cells","DC"
"TCGA.AQ.A04L.01B",0,0.453165732499203,0.0281970920249129,0.382237914293353,0,0.13548776653636,4.63146499169978e-05,0.000865179996254145
"TCGA.AR.A24Z.01A",0.00270515048792913,0.221213157049112,0.0151354146425087,0.404811580237104,0,0.355754258781884,0.000380438801462336,0
"TCGA.A2.A04X.01A",0.00795659248864916,0.202346139869702,0.125879116975152,0.295242247861572,0.0101613823088328,0.355367830523276,0.00304668997281566,0
"TCGA.OL.A66N.01A",0,0.483159456113482,0.0251225158476718,0.285356034855731,0,0.186052099726723,0,0.0203098934563914
"TCGA.E2.A15K.01A",0,0.372303590302453,0.0717728575736968,0.220143206491406,0,0.335780345632444,0,0
"TCGA.LL.A6FP.01A",0,0.0496302505158951,0.0143536172963158,0.786968091102233,0,0.149048041085557,0,0
"TCGA.B6.A0RU.01A",0,0.253196363633714,0,0.332118928131211,0,0.413671316092614,0.000931067575872239,8.23245665881649e-05
"TCGA.BH.A0W7.01A",0.00222546914834472,0.559072070279073,0.0896636107506904,0.139032512596951,0,0.203507592017714,0.000326012170323158,0.00617273303690424
"TCGA.PE.A5DC.01A",0.000323583022715009,0.204075418878149,0.00290439390696571,0.396684892687446,0,0.394596415352147,0.00141529615257696,0
"TCGA.AC.A8OP.01A",0.00193035285530794,0.403455334898931,0.0130131775866354,0.217256653068345,0,0.363270000410534,0.00107448118024768,0
"TCGA.AC.A2FO.01A",0,0.429618406073311,0.0560669436204632,0.115911228718759,0,0.395795293842667,0.00114743505336079,0.00146069269143988
"TCGA.BH.A0H3.01A",0,0.64580964749032,0.0170928889324633,0.0542264641609995,0,0.281550932354909,0.000295744974228164,0.0010243220870797
"TCGA.BH.A18K.01A",0,0.597645614872476,0.0193390974077694,0.182684774531063,0,0.199833223686261,0.000118944878077503,0.000378344624353325
"TCGA.A8.A075.01A",0.00208227811970715,0.505871497723782,0.0635142345671583,0.191157317656809,0,0.236141290084145,0.000739086481549116,0.000494295366850087
"TCGA.B6.A0RT.01A",0.16094666132521,0.168534719026663,0.169618343719868,0.0505075804901491,0.00167370443963108,0.447115674756722,0.000424359671998575,0.00117895656975764
"TCGA.A8.A07G.01A",0,0.765155278960122,0.0192124385852292,0.0600269822432413,0,0.151396009266348,6.6000742202017e-05,0.00414329020285721
"TCGA.C8.A1HK.01A",0.00202607242449763,0.204938982213408,0.0169232060767146,0.514982907942718,0,0.260865155152962,0.000263676189699697,0
"TCGA.E2.A1IH.01A",0,0.649284440513688,0.0530394401960124,0.0596748080266881,0,0.215260957097063,0.00405759136495772,0.0186827628015909
"TCGA.E9.A1NF.01A",0,0.870628967484566,0.0122342417186228,0.0114975825294319,0,0.104559218749629,0,0.00107998951775049
"TCGA.BH.A0B0.01A",0.000776894413664726,0.635666461373489,0.0361931540130672,0.048093018283167,0,0.264894526210493,0.000203439062075099,0.0141725066440439
"TCGA.EW.A1OZ.01A",0,0.474576468740763,0.0277246340708192,0.335879270940735,0,0.161062767350138,0.000756858897544695,0
"TCGA.A7.A3RF.01A",0,0.231827991887287,0,0.433608130038613,0,0.3325562776348,0.00200760043930111,0
"TCGA.BH.A0BJ.01A",0,0.593126958744188,0.0258218343341796,0.104555958566057,0,0.274453321157685,0.00153489434165311,0.00050703285623788
"TCGA.C8.A12K.01A",0.0276349987312403,0.148138278188206,0.244678268779129,0.225368449374243,0,0.336897341558795,0,0.0172826633683862
"TCGA.AR.A0TW.01A",0.0022031082756798,0.223823245478294,0.1246859056857,0.406898775766892,0,0.241598726889501,0.000382767142210399,0.00040747076172286
"TCGA.BH.A1FN.01A",0,0.519118009830849,0.0153438702871534,0.25658401358011,0,0.208623913902875,0.000330192399011929,0
"TCGA.AN.A0XL.01A",0,0.553916751170763,0.00329239491674828,0.0272727582840172,0,0.414933575804329,0.000584519824142013,0
"TCGA.E2.A1LB.01A",0,0.557040081452904,0.0342555902744483,0.181528837369302,0,0.226303964665864,0.000871526237482828,0
"TCGA.BH.A0H7.01A",0,0.704309144529998,0.0173915069668692,0.138880159782358,0,0.138883231039301,0,0.000535957681473609
"TCGA.A2.A1FX.01A",0,0.381171851907547,0.0528359919220187,0.175448587521796,0.000325025590462228,0.388188649947025,0.00124860318489063,0.000781289926260684
"TCGA.E2.A15J.01A",0,0.298068419239721,0.00103273138545039,0.532708376396221,0,0.167905084773282,0.000285388205325804,0
"TCGA.A2.A0T3.01A",0,0.357727782534199,0,0.268181590609281,0,0.373521818769995,0.000568808086524866,0
"TCGA.A8.A081.01A",0,0.0706556941239924,0.0853223675425444,0.428511537539348,0,0.415467668945951,4.27318481639256e-05,0
"TCGA.A8.A096.01A",0,0.647992284447976,0.0966754141890992,0.00868140896762973,0,0.243892912916574,0.000290392931367758,0.00246758654735332
"TCGA.BH.A209.01A",0.0905483840944946,0.155442528734147,0.115831799784196,0.280472155876774,0,0.356578632060697,0.00112649944969179,0
"TCGA.GM.A2D9.01A",0,0.433332147620217,0.041481492883878,0.280530314920127,0,0.243539569110384,0.000272270707538671,0.000844204757854466
"TCGA.A2.A0T7.01A",0,0.654303962840319,0.0309742048843157,0.089710128487907,0,0.22381524822207,0.000399413402569779,0.000797042162818897
"TCGA.D8.A1XS.01A",0,0.562132621407881,0.0236053713345722,0.161833403399807,0,0.250981519534081,0.00144708432365848,0
"TCGA.AR.A2LL.01A",0,0.337877869141801,0.0941920035207963,0.400500604890719,0,0.165885877244763,0.00154364520192031,0
"TCGA.B6.A0IP.01A",0.000987663591377631,0.323919714626798,0.0191552106827275,0.375208351014786,0,0.278896566579992,0.000887720633447865,0.000944772870871504
"TCGA.A1.A0SD.01A",0,0.494093384889366,0.0140958262184843,0.10199372211082,0,0.38758612397646,0.00136411132778238,0.000866831477087762
"TCGA.EW.A424.01A",0,0.554892956471146,0.00770653013941005,0.282061821590896,0,0.154364420583911,0.000150925533286868,0.000823345681349929
"TCGA.3C.AALI.01A",0.00281786339708847,0.412796231057892,0.0765266050217753,0.225982950954593,0,0.281458421994969,0.000224983752799575,0.000192943820882221
"TCGA.B6.A0I1.01A",0,0.0411322234610393,0.00206122985252858,0.681645718951004,0,0.275160827735428,0,0
"TCGA.AC.A2QJ.01A",0,0.793023115904574,0.141515404981488,0.00944729649918443,0,0.05351160860284,0,0.00250257401191388
"TCGA.AR.A5QQ.01A",0.0333844622473008,0.294507707969967,0.153976751246197,0.181196662671108,0,0.336934415865428,0,0
"TCGA.BH.A8G0.01A",0,0.616708493148362,0.0641064732100022,0.0521288547403117,0,0.265179194833326,0.000552797353907728,0.00132418671409083
"TCGA.D8.A1XQ.01A",0,0.263470445878578,0.121476116259159,0.112619194207748,0,0.500422935582901,0.00201130807161374,0
"TCGA.D8.A73U.01A",0,0.565972178561642,0.206335024788591,0,0,0.226949694243496,0,0.00074310240627155
"TCGA.C8.A26Y.01A",0,0.137746358393957,0.0676245403715695,0.314506439374294,0,0.48012266186018,0,0
"TCGA.AC.A8OR.01A",0,0.0370851432887079,0.0407484392128419,0.479041179101737,0.000860400197480922,0.441937016681879,0.000327821517353082,0
"TCGA.D8.A27K.01A",0,0.471776394527404,0.0304607154341606,0.169714375509074,0,0.32172306693927,0.00133993965619861,0.00498550793389243
"TCGA.EW.A1IY.01A",0,0.488201764533121,0.0502232118715751,0.0437005810302129,0,0.405106410975006,0.00171110256855238,0.0110569290215332
"TCGA.BH.A18V.01A",0.00467510376550417,0.359012999862819,0.0781187361024883,0.144002766402958,0,0.413958296224089,0.000232097642142337,0
"TCGA.BH.A0B9.01A",0.115841938482188,0.0432518702064608,0.0428199221662607,0.495976179240576,0,0.252625301690771,0,0.0494847882137437
"TCGA.A2.A0T2.01A",0.000374267794300928,0.285194034328404,0.0372866733621964,0.428048529503032,0,0.249096495012067,0,0
"TCGA.AR.A1AS.01A",0,0.418039707612333,0.0406317149406352,0.411150340440936,0,0.12908895533002,0.00037101111573506,0.000718270560341386
"TCGA.E9.A1R4.01A",0.00207812734473684,0.315951546309638,0.184181433059259,0.068781038379967,0,0.426508159648731,0.000211500867108822,0.00228819439055967
"TCGA.E2.A107.01A",0,0.139976953600382,0.0209367227092554,0.56528490978891,0,0.273801413901452,0,0
"TCGA.A2.A0T0.01A",0,0.445726352821206,0.037550254736428,0.352858153863784,0,0.163865238578581,0,0
"TCGA.BH.A0W4.01A",0,0.623894480553764,0,0.13341982251463,0,0.242063503407686,0.000622193523919782,0
"TCGA.W8.A86G.01A",0,0.446575837467285,0,0.3329834405159,0,0.219955353202614,0.000485368814201914,0
"TCGA.A8.A097.01A",0,0.694996178002494,0.030882916431279,0.048571909170249,0,0.224534772673892,0.000187783801005264,0.000826439921080401
"TCGA.A2.A0CZ.01A",0,0.758241323749352,0.0256981985315568,0.0453579975048832,0,0.169167406252932,0,0.00153507396127595
"TCGA.A2.A3XV.01A",0,0.184581515712323,0.0208260748742871,0.690038670733026,0.020362681040546,0.0839686244646706,0.000222433175147263,0
"TCGA.A2.A0ST.01A",0.130698675781322,0.0700286866568718,0.0775350544913305,0.109576843843906,0.0311104885048065,0.475294508547547,0,0.105755742174216
"TCGA.EW.A3E8.01B",0.00338500185025009,0.386650194872516,0.073884069685601,0.137172904236209,0,0.383529328296692,0.0145167145099269,0.000861786548805382
"TCGA.A7.A4SD.01A",0.00249382682274513,0.505160111362754,0.0926276634302242,0.0858726520843699,0.000210997388837328,0.312357677344848,0.000136074879328178,0.00114099668689356
"TCGA.3C.AAAU.01A",0,0.272281782806864,0.0142908993362011,0.356477051418462,0.00010827117257167,0.356296646241516,0.000426568273779437,0.000118780750606557
"TCGA.LL.A6FQ.01A",0,0.25422360777126,0.050056119107379,0.581061990792892,0,0.11434873726815,0.000309545060319373,0
"TCGA.LL.A8F5.01A",0,0.220798184307875,0.0913600954847314,0.40055682956654,0,0.287284890640853,0,0
"TCGA.A7.A26J.01B",0.00137366458187616,0.43665769144854,0.0044402259835262,0.0123669745284997,0,0.542462692972306,0.00269875048525177,0
"TCGA.AC.A3W5.01A",0,0.685959295872517,0.0635102373619545,0.0426007786076173,0,0.206948758164986,0,0.000980929992924787
"TCGA.D8.A27L.01A",0,0.636549284907496,0.033543053562679,0.0773136975920332,0,0.248931090943643,0.000232084676275044,0.003430788317873
"TCGA.E2.A1IJ.01A",0,0.781799909893269,0.0239533162979605,0.00177175013039488,0,0.192134552920232,0,0.000340470758143528
"TCGA.E9.A229.01A",0,0.821503594274434,0.0371003428220259,0,0,0.140487566951171,0,0.000908495952369032
"TCGA.A2.A0CL.01A",0,0.358709076210479,0.1235195438392,0.0073169645371726,0,0.501649080990795,0,0.00880533442235372
"TCGA.A2.A0YG.01A",0,0.229290986241372,0.0146860844427887,0.382748455191799,0,0.373274474124041,0,0
"TCGA.AQ.A0Y5.01A",0,0.689892111067903,0.00602921195695112,0.0978852109520708,0,0.205458287787876,0.000532060988047832,0.000203117247150783
"TCGA.AO.A0J8.01A",0.00126657532863201,0.500118194258397,0.0657393380587723,0.185296819461001,0,0.24056432493252,0.00582558845062905,0.00118915951004785
"TCGA.AO.A1KS.01A",0.00135888332150832,0.247253181864082,0.0159816395250333,0.340377248018465,0,0.39244056317164,0.00258848409927134,0
"TCGA.OL.A66J.01A",0.00108267564928731,0.426695090032137,0.0239449595849655,0.1486631585247,0,0.398019327416461,0.00159478879244968,0
"TCGA.A7.A0CD.01A",0,0.312767656190724,0,0.338509979342545,0,0.348722364466731,0,0
"TCGA.EW.A2FS.01A",0,0.152353059837485,0.0427330041912073,0.42638973302937,0,0.378524202941938,0,0
"TCGA.D8.A1JT.01A",0.000938355294722917,0.0863105209835169,0.0631035604183379,0.321566638514672,0,0.52759945815778,0.000481466630969621,0
"TCGA.D8.A1JS.01A",0,0.0237297160877391,0.004004527612561,0.733670661436053,0,0.237815124041313,0.000779970822333775,0
"TCGA.BH.A0DT.01A",5.02553516165451e-05,0.486079949729284,0.0195089514012866,0.150685186736836,0,0.334890769781086,0.00112096100578777,0.00766392599410305
"TCGA.B6.A0IE.01A",0,0.230541631614909,0.00508944132697778,0.598038227350832,0.000432649226462154,0.165371971640884,0.000526078839936193,0
"TCGA.BH.A0BT.01A",0.00293619877136333,0.385619235387284,0.0321511079906866,0.339390560295295,0,0.239420108423975,0.000277365280061064,0.000205423851334604
"TCGA.AR.A1AH.01A",0,0.225716161936197,0.000374742934497837,0.4930070883817,0.000321468497268611,0.280136749547549,0.000443788702787643,0
"TCGA.A2.A0EU.01A",0,0.623872943533638,0.0164029519978954,0.164017016145059,0,0.176312283033439,0.0193948052899688,0
"TCGA.D8.A1X8.01A",7.05843266023069e-05,0.342390078346421,0.0446759769639145,0.181261874803662,0,0.428036161639387,0.00356532392001283,0
"TCGA.AC.A3EH.01A",0,0.569043162739216,0.0423419465233942,0.209409789378219,0,0.177553722107176,0,0.00165137925199534
"TCGA.AN.A0FW.01A",0.000601867762086603,0.33807190480556,0.0112815311830537,0.350462188676281,0,0.298544064689889,0.000676528956556238,0.00036191392657296
"TCGA.D8.A1XL.01A",0.0443004543819127,0.19433008865147,0.13452876677059,0.424744124841339,0,0.202096565354688,0,0
"TCGA.BH.A0WA.01A",0.00149483470842,0.348674211929661,0.0335652289454226,0.187003309071869,0,0.427497103984166,0.000324639806660379,0.00144067155380078
"TCGA.A8.A094.01A",0.00411680003302359,0.354415743086879,0.101498516285707,0.247340857960069,0,0.292070044739149,0.000558037895172218,0
"TCGA.B6.A0I5.01A",0,0.313231881715463,0.0291846480967623,0.493260981179306,0.000582019440910744,0.144762516623572,6.01638743279797e-05,0.0189177890696576
"TCGA.C8.A12Z.01A",0,0.458164658504442,0.000900652635172081,0.379560829892952,0,0.161083780652091,0.000290078315343242,0
"TCGA.E2.A1LL.01A",0,0.140573941102555,0.0369654352207046,0.344277969559181,0,0.478182654117559,0,0
"TCGA.A2.A0EV.01A",0.00189966903302359,0.567094222178349,0.0823672150431482,0.0961042184098501,0,0.250584449289229,0.000729196730864331,0.00122102931553555
"TCGA.AC.A62V.01A",0,0.404513733008931,0.0373169310373592,0.455106474468132,0,0.102596837433365,0,0.000466024052213719
"TCGA.OK.A5Q2.01A",0.0020405294253116,0.40482907135907,0.0415709602872289,0.217429031911872,0,0.332392933293985,0.000778747580189525,0.000958726142343911
"TCGA.BH.A42T.01A",0,0.342607629359127,0.0698262571814489,0.396450617917225,0,0.173810570646734,0,0.0173049248954658
"TCGA.E2.A154.01A",0,0.542067991443665,0.00472213239194633,0.289419396170257,0,0.162843066419676,0.000656608516883044,0.000290805057572054
"TCGA.C8.A1HG.01A",0,0.312654808575101,0.137484221668229,0.310224150804097,0.0314629887153461,0.208173830237227,0,0
"TCGA.A8.A06X.01A",0.00388835226487552,0.30313197527673,0.0506728322354298,0.367328438665378,0,0.274688953541131,0.000289448016456097,0
"TCGA.B6.A0WZ.01A",0,0.352885780077022,0.00603055214864738,0.454054736616917,0,0.186464297913364,0.000564633244049788,0
"TCGA.AC.A23H.01A",0,0.540755780976471,0.00407962187290108,0.188552634856093,0,0.266208801275683,0.000403161018851708,0
"TCGA.E2.A1B6.01A",0.411410913517693,0.0355119151496118,0.0980789886510698,0.174917319518639,0.000601879962070305,0.275359864102537,2.99711123655299e-05,0.00408914798601338
"TCGA.A8.A093.01A",0,0.63779724091499,0.0108804729860839,0.181329763976523,0,0.168978612460759,2.92164121179453e-05,0.000984693249525823
"TCGA.AR.A1AM.01A",0.00161708002058777,0.491035981960538,0.0356673164737447,0.206112345725767,0,0.264480068587116,0.00108720723224611,0
"TCGA.AO.A0J9.01A",0,0.405946071701887,0.175758213295775,0.112487366650386,0,0.305808348351952,0,0
"TCGA.BH.A6R9.01A",0,0.867333283766004,0.0336295317885353,0,0,0.0990371844454609,0,0
"TCGA.D8.A1XC.01A",0.000520498961168097,0.047870916080353,0.00531080004454081,0.398515752274333,0.000874554762449547,0.545626960958538,0.00128051691861705,0
"TCGA.BH.A0BZ.01A",0.00347839436092133,0.541027918835165,0.092838695581318,0.0853761349327327,0,0.276604618035201,8.45146349453044e-05,0.000589723619716808
"TCGA.BH.A0E6.01A",0.0024922757369491,0.212311934077454,0.0240374281087595,0.454241706607839,0,0.306767637345446,4.12844511405987e-05,0.000107733672411735
"TCGA.A2.A0ER.01A",0,0.156330467719533,0.0176619659535048,0.52339833644687,0,0.301830545229194,0.000778684650898875,0
"TCGA.A2.A0T5.01A",0,0.405545382512187,0.0064309164513004,0.336503316539564,0.000411896150430401,0.250133566188338,0.00075021698334243,0.000224705174837692
"TCGA.E2.A1LH.01A",0,0.203875325646626,0.19795685874445,0.270922881526708,0,0.327244934082216,0,0
"TCGA.BH.A1EO.01A",0,0.776810824393775,0.0343145547453906,0.0219299278874304,0,0.165824916905305,0,0.00111977606809865
"TCGA.B6.A0X1.01A",0.00473477134306065,0.0617937053820478,0.12818001515212,0.366196670243056,0,0.43890413799923,0.000190699880485029,0
"TCGA.BH.A0BO.01A",0,0.521415677801105,0.029929908117447,0.0418725629048042,0,0.405488877100489,0.00123647542116239,5.6498654992691e-05
"TCGA.A8.A06U.01A",0.0034512421593777,0.215050092135827,0.0734578738079842,0.340716968099748,0.000289079942227469,0.366285695799751,0.000749048055084642,0
"TCGA.AN.A0XO.01A",0,0.563421712017178,0.000289924275584828,0.276118347070597,0,0.159495642529852,0.00031646172772719,0.000357912379060201
"TCGA.AN.A0FV.01A",0,0.598799687009637,0.00811882719421089,0.157593256688904,0,0.23510657008383,0.000381659023417889,0
"TCGA.AR.A1AO.01A",0,0.573524363701169,0.188149513393407,0.0122226781551535,0,0.226103444750271,0,0
"TCGA.E2.A15F.01A",0.000532240206546638,0.296046824824703,0.0163865427739302,0.299146267760949,7.60780902611013e-06,0.38501694042812,0.00286357619672502,0
"TCGA.D8.A27H.01A",0,0.686981542338842,0.0223746619945507,0.0430457873822466,0,0.247161274191713,0.000423788511135927,1.29455815119369e-05
"TCGA.LL.A9Q3.01A",0.00172084393360763,0.365997786041124,0.0759590258381661,0.40685779308395,0.00019888471505401,0.149164712410867,5.66082035486114e-05,4.43457736825591e-05
"TCGA.E2.A15I.01A",0.00227302365741546,0.335300236352546,0.0368530974257882,0.253091683157169,0.000211600785643582,0.368502454707719,0.00269162934731087,0.001076274566407
"TCGA.AC.A2BM.01A",0.00179718722235435,0.317318512848424,0.0507484720636314,0.293560342717809,0,0.324724481996601,0.0114854417535533,0.000365561397626575
"TCGA.A2.A0CT.01A",0,0.2456471973626,0.0185264911444678,0.456979960261166,0,0.266039260933057,0.0128070902987094,0
"TCGA.D8.A1XZ.01A",0.000646098616822804,0.422675044928131,0.0454165769059438,0.274951001890679,0,0.25408867846817,0.00185622417570999,0.000366375014543351
"TCGA.E2.A14Y.01A",0,0.146735100382322,0.0142704346266482,0.642291984987291,0,0.196702480003738,0,0
"TCGA.BH.A18I.01A",0,0.702512033876134,0.0503173760933063,0.0323366228077029,0,0.212382366703205,0.00025767414555192,0.00219392637409988
"TCGA.AR.A252.01A",0,0.234089784350576,0.104103397311924,0.0637091436784425,0,0.597559134231974,0.000538540427083175,0
"TCGA.A8.A07E.01A",0,0.623409250550989,0.00565824705084766,0.0142644072213459,0,0.355082066325023,0.00102131290944666,0.000564715942347421
"TCGA.AN.A0FS.01A",0,0.59978374339277,0,0.128599437624908,0,0.269619750605124,0.00199706837719765,0
"TCGA.BH.A1F5.01A",0,0.320698357370336,0.0189447759099488,0.374515991244496,0,0.281905439390819,0.00362452302058288,0.000310913063817107
"TCGA.BH.A0B4.01A",0,0.563265723802803,0.0264086941980902,0.122609737875171,0,0.287443337510476,0.000272506613459366,0
"TCGA.AN.A0XN.01A",0,0.835986660537528,0.0323952856553111,0,0,0.130120566736175,0,0.00149748707098561
"TCGA.A7.A5ZW.01A",0,0.714205049296489,0.0202571997191155,0.097799346592963,0,0.161241772358864,0.00563380823362199,0.000862823798947172
"TCGA.AC.A5XU.01A",0,0.726223863963746,0.0354934404230786,0.0655649972169768,0,0.165325915573719,0.00739178282247959,0
"TCGA.EW.A1PG.01A",0,0.586537044146666,0.00398963990604132,0.157833872976915,0,0.250245892221056,0.0010275365251337,0.000366014224187951
"TCGA.OL.A66L.01A",0,0.450155103582418,0.0659021861388667,0.264468662277014,0,0.218500336009039,0,0.000973711992662844
"TCGA.D8.A27W.01A",0,0.272869739968371,0.0515944116140375,0.40860070160886,0.00264758533726879,0.262606456304002,0.00168110516746039,0
"TCGA.A8.A07R.01A",0,0.182415730859228,0.0594381894711774,0.370824893783735,0,0.387321185885859,0,0
"TCGA.E9.A245.01A",0,0.224916964918372,0.00873066819045925,0.400206670291247,0.00136863713356,0.362327437225004,0.00244962224135876,0
"TCGA.AC.A6NO.01A",0,0.362936197144304,0.00757250589383973,0.377134584297605,0.000255635762866311,0.250804229687007,0.00104894013243607,0.000247907081942121
"TCGA.E2.A15G.01A",0,0.212406048568118,0.0223009416740734,0.406489127752539,0,0.355919198391763,0.00165737442409572,0.00122730918941121
"TCGA.BH.A0H9.01A",0,0.325254216933572,0.0120056700540759,0.403479694724246,0,0.25852619292864,0.000734225359466268,0
"TCGA.GM.A2DN.01A",0.00252070149017488,0.242030515729293,0.0691206859482056,0.223175671771298,0.016739426537914,0.40592196559793,0.0013080012370234,0.0391830316881612
"TCGA.AC.A6IX.01A",0,0.573198691121537,0.0285637157240145,0.0642260803264399,0,0.332630373059258,0.000241591616162908,0.00113954815258724
"TCGA.BH.A0DS.01A",0,0.477644256765704,0.0614289851143176,0.234769069074173,0,0.22525593679052,0.000496293027606403,0.000405459227679195
"TCGA.AC.A3TM.01A",0.000378948109047678,0.327677118819046,0.0503868984575965,0.492044970284415,0.00123826366257135,0.118728934914051,0,0.00954486575327213
"TCGA.AR.A255.01A",0,0.599903809629458,0.035992078064019,0.10069185373145,0,0.261942374593186,0.000385450366780906,0.00108443361510563
"TCGA.B6.A0WY.01A",0.00058812457866438,0.391090728518825,0.0337792412506909,0.188456968664668,6.8696346374876e-05,0.385706969630451,0.000309271010325475,0
"TCGA.BH.A1ET.01A",0,0.427250154877982,0.0221546366964155,0.178814415281349,0,0.369340559007053,0.00145208908858598,0.000988145048615517
"TCGA.AR.A24K.01A",0,0.372361094705629,0,0.520011723696011,0,0.107272877286446,9.94287254715811e-05,0.000254875586442419
"TCGA.B6.A0IJ.01A",0,0.0477214511988024,0.166314587608344,0.375002586410152,0.0166648381129818,0.365016713648386,0,0.0292798230213333
"TCGA.D8.A1JN.01A",0,0.0382948302950443,0.0181068029666604,0.61868344304764,0,0.321386873141393,0.00352805054926269,0
"TCGA.EW.A1J5.01A",0.0043601079492446,0.222423619782072,0.0982956203948004,0.122072609703715,0,0.547042750416607,0.0056634951561559,0.000141796597405011
"TCGA.A8.A07U.01A",0.0037288304426736,0.294528226443607,0.15422455857707,0.0903709302884035,0.000628054958860008,0.455899009188126,0.000300586867203856,0.00031980323405544
"TCGA.AO.A124.01A",0,0.0781979491363861,0.00950673815519553,0.595600284291616,0,0.316695028416802,0,0
"TCGA.B6.A0X0.01A",0.000391916457484325,0.153705536441201,0.000250567097165405,0.639041074356882,7.63607573089474e-05,0.206072285723856,0.00046225916610252,0
"TCGA.E9.A54X.01A",0,0.0113222024386762,0,0.751903450259497,0,0.236774347301827,0,0
"TCGA.E9.A1RE.01A",0,0.277581100045782,6.52035216001868e-05,0.437845154343966,0,0.282438896079056,0.00206964600959513,0
"TCGA.D8.A73W.01A",0,0.497441962373131,0.0323057825246638,0.0597866621371043,0,0.409496802170376,0.000788610952817922,0.000180179841906399
"TCGA.A1.A0SJ.01A",0.00071379607534074,0.406550129910825,0.0153691841551927,0.184832811236674,0,0.391190209308244,0.0013438693137242,0
"TCGA.BH.A18P.01A",0,0.455273126923702,0.0417700039224967,0.14940332328506,0,0.348108382018783,0.000519407846690351,0.00492575600326818
"TCGA.AR.A250.01A",0,0.72897990707591,0.0463150440211897,0.000408520297407242,0,0.223114792685087,0,0.00118173592040562
"TCGA.AR.A2LO.01A",0.00151526764355586,0.468993797318037,0.0507104283134237,0.142023244143822,0,0.3354291095667,0.000534977735337807,0.000793175279123668
"TCGA.C8.A135.01A",0,0.386488779876215,0.0359042359089469,0.295702667301551,0,0.281904316913288,0,0
"TCGA.AO.A0J3.01A",0,0.0607541638046065,0.012660568213331,0.606471917897557,0,0.318027195993149,0.00208615409135709,0
"TCGA.A2.A1G6.01A",0,0.176711269787434,0.0180676954619494,0.331580760439771,0,0.469985068664124,0.00365520564672185,0
"TCGA.GM.A2DM.01A",0,0.177101652142927,0.0625362407840022,0.473380637370158,0,0.286981469702913,0,0
"TCGA.B6.A0IH.01A",0,0.613971376606696,0.00642718948789458,0.0413637721916729,0,0.335386067365332,5.02500541792448e-05,0.00280134429422533
"TCGA.A2.A3KC.01A",0,0.557149183423445,0.0319525404779349,0.0487955163882992,0,0.360587446921583,0.000414424355806269,0.00110088843293098
"TCGA.BH.A202.01A",0.00183220759881714,0.300219766380669,0.0844394397963303,0.328229671598835,0,0.284427473814781,0.000317273756917608,0.000534167053649221
"TCGA.E2.A1L7.01A",0.00345393465527727,0.299694157088079,0.0941415652910975,0.304068597517634,0.00048667533552325,0.297876151398103,6.04749063175062e-05,0.000218443807967976
"TCGA.BH.A0HW.01A",0,0.0848319831256527,0,0.565874665200058,0,0.349293351674289,0,0
"TCGA.E2.A1IF.01A",0,0.620007284472272,0.0222066750822865,0.162503260242353,0,0.194489818359795,6.18211908514062e-05,0.000731140652442214
"TCGA.AO.A03N.01B",0,0.531917126326652,0.00626719872110919,0.249184545736779,0,0.212414035641453,3.37699000706146e-05,0.000183323673936599
"TCGA.C8.A1HJ.01A",0.0031650516628063,0.128819530389182,0.00449904452771712,0.500347466658883,0.000185354341604266,0.362743185633326,0.000240366786482147,0
"TCGA.E9.A6HE.01A",0,0.47540327988419,0.0642968128790325,0.338156051295205,0,0.121665122353431,0,0.000478733588142136
"TCGA.AR.A1AN.01A",0,0.667502538541243,0.00391499016492774,0.100188967518908,0,0.227046767905417,0.000691386807569977,0.000655349061934294
"TCGA.E2.A15C.01A",0,0.53647200840599,0.0145269597104074,0.199654104539226,0,0.247962384002866,0.000698238498938657,0.000686304842571841
"TCGA.A7.A0CH.01A",0,0.549522244132843,0.00774839475296682,0.274250177724519,0,0.167861536397333,0.000617646992337334,0
"TCGA.A2.A0YD.01A",0,0.70885260230987,0.0295230133506006,0.000374168220001402,0,0.258960006665681,0,0.0022902094538467
"TCGA.AO.A0JI.01A",0,0.0907149799949157,0,0.502422627363654,0,0.358069186888087,0.0487932057533426,0
"TCGA.A2.A0EO.01A",0,0.62747482073015,0.0300814130636446,0.116133214449435,0,0.223546918834627,0.000913196425434851,0.00185043649670872
"TCGA.AC.A23G.01A",0,0.835665942270772,0.021057171947095,0,0,0.143276885782133,0,0
"TCGA.UU.A93S.01A",0.000868227760995272,0.0591830085543313,0.0338918892497882,0.564900790690737,0.000843818357694657,0.340279038447015,3.32269394388717e-05,0
"TCGA.C8.A12U.01A",0.00235547532379371,0.0541378497138199,0.0809723554635574,0.507908169595534,0,0.344799130336214,0.00982701956708124,0
"TCGA.BH.A18H.01A",0.040761723006228,0.171363414485372,0.060026393289989,0.190066325140039,0,0.532431028162984,0.0053511159153879,0
"TCGA.C8.A1HM.01A",0.05854335384723,0.106250516421892,0.198562095321062,0.251168541772918,0,0.385426125142123,4.936749477506e-05,0
"TCGA.HN.A2OB.01A",0,0.779993617321371,0.00960888715489554,0.0160037064732087,0,0.193355659185019,0,0.00103812986550552
"TCGA.GM.A4E0.01A",0,0.367410726536645,0.089486032742679,0.00808599248364419,0,0.534993679110871,2.35691261608391e-05,0
"TCGA.BH.A208.01A",0,0.898512506626667,0.000455182994682877,0,0,0.10103231037865,0,0
