"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.CA.5254.01A",0.0216810143037279,0.524734531456939,0.369034667977926,0,0.0831462822571783,0,0.00140350400422885
"TCGA.AA.3672.01A",0.314408518571442,0.48131599324944,0.142299252345247,0,0.00293933497356741,0,0.0590369008603037
"TCGA.AD.5900.01A",0.0649968739893162,0.33289235693727,0.288932895831205,0,0.177062600346511,0,0.136115272895697
"TCGA.CA.6719.01A",0.0608509733354567,0.417518364012044,0.36794824929149,0,0.111186970218304,0,0.0424954431427052
"TCGA.A6.6654.01A",0.32748839434852,0.121180390762467,0.434379665607644,0,0.000853092352538443,0,0.116098456928831
"TCGA.CM.6161.01A",0.0200553957209709,0.3384671419902,0.226476103006529,0,0.316226243336829,0,0.0987751159454706
"TCGA.AA.3814.01A",0.0989886654190556,0.176454659010472,0.238933449478859,0.0716442301115953,0.354435766304029,0,0.0595432296759894
"TCGA.AA.3697.01A",0.0569258566188519,0.177113902662215,0.225119869790478,0.149779619515588,0.251101813321315,0,0.139958938091552
"TCGA.AA.3532.01A",0.258603441520586,0.261815843102395,0.310267045083919,0.0650948429144604,0.00148341268479936,0,0.102735414693841
"TCGA.AZ.6606.01A",0.0471405549202636,0.203729914944778,0.222207197933284,0.0390693686405571,0.225750010522948,0,0.262102953038169
"TCGA.CK.4947.01B",0.0930392786426902,0.245328139204891,0.304294038716516,0,0.0853818266029761,0,0.271956716832927
"TCGA.A6.2674.01A",0.130161364297861,0.26646489804906,0.533725077540344,0,0.0646578083827062,0.00226425353722375,0.00272659819280549
"TCGA.CA.6716.01A",0.000889383185552779,0.322399530784724,0.256176889505982,0,0.420534196523741,0,0
