"","Monocytes","DC","Fibroblasts","Cancer Cells","CD4 T","NK","CD8 T"
"TCGA.X4.A8KS.01A",0,0.0429285244161495,0.0324606654924568,0.527051086870906,0.397559723220488,0,0
"TCGA.KK.A59V.01A",0.0498517658319276,0.183372380699885,0.0898290929864654,0.0972584554057792,0.433882272730226,0.0519123337306144,0.0938936986151019
"TCGA.V1.A9OY.01A",0.00128344473813907,0.319449245855851,0.192729177962651,0.0944271459099743,0.333802165639216,0.00879864592723222,0.0495101739669369
"TCGA.QU.A6IP.01A",0,0.1357107564538,0.153685803339938,0.17182178635178,0.538781653854483,0,0
"TCGA.HC.7077.01A",0,0.246703710768189,0.234799029020555,0.0789954808049013,0.0286102041518818,0.151638938406103,0.259252636848369
"TCGA.EJ.7123.01A",0,0.177782464935008,0.235635246568336,0.151619819188928,0.327913329815949,0.0459990168760306,0.0610501226157483
"TCGA.YL.A8HM.01A",0.00532171348122938,0.248439853876304,0.120860153812846,0.105144261467108,0.430552145344339,0,0.0896818720181741
"TCGA.M7.A721.01A",0.00923682498582648,0.209822304183185,0.250975586170056,0.219640920188533,0.0583467031506604,0.124852925856728,0.12712473546501
"TCGA.V1.A8WL.01A",0.00397896270006706,0.342883243105833,0.282404389254794,0.0185910473394733,0.254455812591643,0.0369227174692704,0.06076382753892
"TCGA.KK.A7AV.01A",0.00789053898487398,0.415040350794284,0.176469970002115,0,0.278791650266794,0.0498290569293363,0.0719784330225963
"TCGA.G9.6370.01A",0.000354448047444631,0.216526121971425,0.351241244477671,0.13104978682838,0.223909111143931,0.0415497916559075,0.035369495875241
"TCGA.EJ.5514.01A",0.0454696448764782,0.438112244487974,0.430674094749796,0,0.00820601442811313,0,0.0775380014576397
"TCGA.VP.A87K.01A",0,0.303951085141616,0.159833271104,0,0.534846930043743,0.00136871371064119,0
"TCGA.ZG.A9MC.01A",0.063716440138911,0.256796756871066,0.255073560955949,0.0740651556383741,0.0345059575810697,0.193618808125969,0.122223320688661
"TCGA.KC.A7FA.01A",0,0.140303663626409,0.149518138119162,0.2045885458835,0.408448392676864,0.0424493903074128,0.0546918693866521
"TCGA.HC.7736.01A",0.0350373009896052,0.416552470846498,0.389269506305507,0,0.152319499370392,0.00682122248799826,0
"TCGA.ZG.A9ND.01A",0,0.280402026344466,0.213468155571657,0.177265015228156,0.295109529519366,0,0.0337552733363546
