,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-AA-3850-01A,0.064,0.000,0.016,0.001,0.000,0.000,0.783,0.024,0.031,0.022,0.020,0.034,0.003,0.000,0.002,0.000
TCGA-AZ-4616-01A,0.000,0.000,0.001,0.017,0.000,0.000,0.913,0.001,0.014,0.025,0.008,0.019,0.001,0.000,0.000,0.000
TCGA-AA-3715-01A,0.028,0.000,0.010,0.027,0.000,0.000,0.678,0.030,0.030,0.122,0.011,0.055,0.001,0.001,0.005,0.000
TCGA-AA-3506-01A,0.029,0.000,0.008,0.010,0.000,0.000,0.807,0.024,0.022,0.053,0.011,0.030,0.003,0.000,0.001,0.000
TCGA-AD-6964-01A,0.038,0.000,0.017,0.016,0.030,0.000,0.546,0.012,0.033,0.162,0.003,0.140,0.001,0.000,0.001,0.000
TCGA-G4-6586-01A,0.002,0.000,0.001,0.048,0.000,0.000,0.910,0.000,0.011,0.000,0.001,0.026,0.002,0.000,0.000,0.000
TCGA-AZ-6600-01A,0.017,0.006,0.011,0.003,0.000,0.003,0.740,0.003,0.052,0.098,0.017,0.046,0.004,0.000,0.000,0.000
TCGA-AA-3675-01A,0.003,0.000,0.004,0.002,0.000,0.000,0.919,0.008,0.010,0.036,0.003,0.012,0.001,0.000,0.002,0.000
TCGA-D5-6529-01A,0.039,0.000,0.021,0.006,0.000,0.003,0.699,0.020,0.026,0.118,0.001,0.061,0.004,0.000,0.003,0.000
TCGA-A6-2672-01B,0.014,0.001,0.019,0.070,0.000,0.000,0.720,0.021,0.032,0.066,0.020,0.029,0.002,0.000,0.007,0.000
TCGA-4N-A93T-01A,0.011,0.000,0.001,0.007,0.000,0.000,0.951,0.011,0.009,0.000,0.002,0.007,0.000,0.000,0.000,0.000
TCGA-AA-3696-01A,0.007,0.000,0.001,0.002,0.000,0.002,0.887,0.008,0.014,0.044,0.014,0.018,0.001,0.000,0.000,0.000
TCGA-AA-3679-01A,0.026,0.000,0.002,0.002,0.000,0.000,0.869,0.013,0.028,0.029,0.010,0.019,0.001,0.000,0.000,0.000
TCGA-A6-2674-01B,0.014,0.011,0.007,0.010,0.000,0.006,0.452,0.000,0.021,0.231,0.037,0.101,0.003,0.000,0.082,0.025
TCGA-AA-A03J-01A,0.010,0.000,0.006,0.017,0.000,0.000,0.881,0.025,0.018,0.016,0.000,0.023,0.002,0.000,0.001,0.000
TCGA-F4-6703-01A,0.017,0.000,0.024,0.016,0.001,0.000,0.349,0.019,0.069,0.293,0.020,0.180,0.007,0.001,0.002,0.001
TCGA-A6-6781-01B,0.015,0.007,0.014,0.013,0.006,0.012,0.210,0.025,0.038,0.432,0.042,0.081,0.003,0.000,0.037,0.064
TCGA-CK-4948-01B,0.000,0.000,0.008,0.003,0.000,0.000,0.825,0.009,0.026,0.085,0.009,0.031,0.000,0.000,0.002,0.000
TCGA-RU-A8FL-01A,0.000,0.000,0.000,0.005,0.000,0.000,0.984,0.001,0.007,0.000,0.002,0.000,0.000,0.000,0.000,0.000
TCGA-A6-3810-01B,0.009,0.011,0.011,0.021,0.000,0.006,0.640,0.015,0.047,0.122,0.041,0.040,0.004,0.001,0.032,0.000
TCGA-AY-A69D-01A,0.008,0.000,0.004,0.008,0.000,0.000,0.928,0.016,0.010,0.008,0.004,0.013,0.000,0.000,0.000,0.000
TCGA-F4-6808-01A,0.000,0.000,0.003,0.002,0.000,0.000,0.957,0.004,0.016,0.012,0.004,0.002,0.001,0.000,0.000,0.000
