,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean
TCGA-ET-A3BO-01A,61.345,102.602,68.095,23.889,18.918,166.233,347.700,5.053,2.432,340.022,48.768,2.612,730.900
TCGA-FK-A4UB-01A,4.685,54.587,8.050,2.897,1.000,221.217,44.067,1.000,1.000,458.478,13.756,1.000,711.378
TCGA-DJ-A13L-01A,46.180,192.640,50.448,20.401,31.219,129.962,516.659,14.805,9.078,207.553,56.454,2.309,821.287
TCGA-EL-A3ZQ-01A,83.600,25.170,8.746,10.266,5.492,263.436,301.041,9.080,1.172,773.425,82.836,1.000,1303.605
TCGA-EL-A4K9-01A,4.050,196.560,31.582,5.024,6.107,742.568,175.249,17.287,1.000,399.760,28.056,1.407,575.608
TCGA-ET-A25P-01A,8.476,72.676,20.732,5.442,3.170,1507.663,99.497,12.315,1.236,218.692,13.858,1.226,696.799
TCGA-EL-A3ZH-01A,22.783,67.146,14.321,3.229,3.395,646.364,75.112,1.000,1.771,166.834,16.095,2.232,931.580
TCGA-EM-A4FU-01A,10.927,53.094,12.026,3.433,2.449,499.204,70.578,7.834,1.000,357.088,10.836,1.467,403.204
TCGA-KS-A4IC-01A,5.083,60.757,13.440,5.555,5.534,274.654,93.273,8.010,1.000,285.161,26.598,1.224,705.441
TCGA-CE-A481-01A,38.796,211.852,36.843,19.916,13.063,650.825,225.930,8.545,1.982,247.839,63.693,3.061,606.204
TCGA-EL-A3CT-01A,4.709,88.277,34.215,6.422,9.193,241.322,201.894,4.540,14.262,149.950,6.564,1.751,1001.118
TCGA-DJ-A2QA-01A,5.559,173.474,7.373,5.146,2.775,413.233,112.369,3.434,1.000,401.574,21.104,1.000,1031.561
TCGA-FY-A40L-01A,10.406,115.076,18.173,6.859,7.739,144.172,145.593,2.239,1.745,202.241,15.889,1.316,657.169
TCGA-DO-A1K0-01A,2.368,82.515,15.550,4.183,5.136,217.238,45.509,1.000,1.299,172.696,3.911,1.960,633.852
TCGA-EL-A3GW-01A,14.410,31.950,13.661,3.816,2.277,487.938,75.736,1.000,1.140,214.349,8.999,1.183,679.181
TCGA-EM-A3SU-01A,64.555,45.653,36.521,8.774,11.747,88.525,696.839,3.506,6.490,311.603,42.208,1.753,989.166
TCGA-MK-A84Z-01A,10.437,26.360,9.027,4.279,1.027,990.438,42.159,2.893,1.000,370.669,10.773,1.012,571.151
TCGA-EL-A3H1-01A,8.898,124.709,10.731,3.149,1.740,494.396,80.080,1.000,1.000,231.368,6.655,1.000,854.164
TCGA-EL-A3ZK-01A,14.144,28.889,20.165,4.127,10.605,116.866,144.981,2.524,3.986,138.466,12.901,2.028,543.055
TCGA-EL-A3GP-01A,7.663,738.322,56.041,2.859,17.989,127.050,463.142,16.011,4.793,317.651,16.568,5.366,381.502
TCGA-ET-A40R-01A,36.020,91.383,28.196,8.178,15.005,477.627,219.282,2.086,3.635,277.529,30.746,1.874,811.033
TCGA-DJ-A3UX-01A,25.680,96.247,30.648,17.292,12.027,244.206,152.038,3.632,1.116,271.634,44.262,1.797,731.419
TCGA-DJ-A1QQ-01A,14.109,224.302,25.152,9.953,5.798,265.974,128.434,5.601,1.274,259.520,10.140,1.376,1191.325
TCGA-EL-A3GY-01A,4.878,86.349,43.524,9.218,19.461,243.813,145.485,3.337,2.647,232.183,13.060,1.944,844.423
TCGA-EL-A4K0-01A,8.422,131.914,47.670,6.841,19.534,252.622,200.880,10.401,17.248,145.938,14.418,5.206,699.858
TCGA-IM-A3ED-01A,58.767,92.202,61.611,19.460,11.356,247.175,450.205,4.873,1.930,221.858,38.590,2.691,1006.811
TCGA-EL-A3GZ-01A,4.941,125.919,20.400,7.039,13.416,217.624,88.144,1.659,2.263,330.822,16.484,1.002,852.884
TCGA-DJ-A1QL-01A,7.619,124.882,12.697,2.668,1.983,1102.696,65.281,1.000,5.690,420.249,32.449,1.778,910.721
TCGA-DJ-A4V5-01A,15.603,204.581,63.353,16.827,33.774,418.426,254.616,13.730,4.930,293.797,56.091,3.636,1155.642
TCGA-EL-A3T3-01A,3.711,65.309,11.285,2.378,6.248,199.751,88.519,2.327,2.894,217.980,6.007,1.697,949.790
TCGA-E3-A3E1-01A,5.418,30.964,24.452,6.061,6.187,307.236,170.891,4.157,1.500,264.868,11.249,1.257,1016.210
TCGA-EL-A3ZN-01A,5.312,79.547,11.011,4.857,3.945,565.482,89.026,9.092,1.000,429.458,14.101,2.043,998.030
TCGA-EL-A4KI-01A,17.090,76.157,8.238,2.450,1.000,426.534,56.550,1.135,1.000,483.002,9.274,1.000,683.441
TCGA-DJ-A2Q4-01A,10.380,158.663,17.290,10.147,5.638,165.917,102.037,3.416,4.460,304.276,22.751,1.465,1333.379
TCGA-IM-A4EB-01A,60.284,114.560,24.427,11.562,8.808,101.171,154.953,3.790,1.641,202.053,39.875,1.946,1016.176
TCGA-ET-A39M-01A,237.598,73.980,58.838,19.114,15.873,482.193,1231.140,13.909,2.647,299.648,123.164,3.014,801.186
TCGA-EM-A2CU-01A,18.760,320.665,38.427,23.890,6.426,651.834,459.937,22.580,2.127,348.900,52.256,6.188,672.451
TCGA-E3-A3DZ-01A,16.266,28.282,7.700,3.012,2.190,1035.998,32.026,1.379,1.000,286.758,6.357,1.000,608.116
TCGA-ET-A3BW-01A,3.130,91.464,13.472,5.928,1.302,450.223,79.342,1.000,1.000,264.788,14.935,1.597,791.952
TCGA-DE-A0Y2-01A,2.142,118.264,15.290,2.434,4.213,140.314,65.969,1.000,4.424,218.430,5.440,1.163,1193.849
TCGA-DJ-A3VF-01A,4.950,481.537,48.128,4.719,47.613,114.033,130.100,9.864,14.857,286.016,9.131,2.040,606.442
TCGA-DJ-A3VA-01A,12.583,48.739,16.544,9.992,4.369,248.320,137.277,2.789,1.000,185.150,23.204,1.158,811.476
TCGA-E3-A3E2-01A,118.145,84.586,54.348,25.712,33.863,370.819,257.628,4.222,1.399,300.551,74.082,1.646,852.409
TCGA-DJ-A1QD-01A,4.745,80.519,18.152,7.058,6.656,142.885,96.531,1.389,1.226,258.111,7.407,1.674,1214.106
TCGA-J8-A3O1-01A,1.750,72.772,9.265,1.546,1.336,105.078,104.788,1.000,1.000,159.515,4.226,1.157,976.911
TCGA-DJ-A3V3-01A,62.099,88.126,27.723,24.791,5.449,442.386,234.879,9.505,1.602,418.667,65.304,2.177,794.536
TCGA-DJ-A2Q2-01A,8.725,85.488,35.642,10.933,5.192,645.215,189.725,1.000,2.048,375.275,14.875,2.988,641.100
TCGA-KS-A41F-01A,6.411,40.285,3.779,1.916,1.097,235.484,79.570,4.954,1.000,804.873,9.583,1.000,1566.211
TCGA-EL-A3N3-01A,93.060,67.209,38.745,13.770,16.308,107.246,182.578,5.961,3.055,175.269,35.203,1.838,1040.990
TCGA-GE-A2C6-01A,26.576,301.812,53.990,14.487,13.295,219.195,390.051,19.863,1.621,290.222,69.677,2.279,601.115
TCGA-EL-A3D6-01A,23.646,66.551,36.178,5.221,15.505,91.012,92.677,1.374,15.524,121.199,16.957,1.983,828.572
TCGA-DE-A7U5-01A,41.744,304.723,48.343,12.019,17.272,84.899,258.041,3.766,4.929,256.996,32.346,2.898,1070.001
TCGA-DJ-A3VJ-01A,9.942,212.419,27.559,12.614,11.310,300.630,178.049,5.247,5.032,276.431,30.899,2.202,1338.734
TCGA-EM-A4FQ-01A,18.103,64.539,20.422,3.889,6.325,135.997,172.843,1.476,13.433,219.667,13.371,2.661,910.840
TCGA-CE-A3MD-01A,11.867,162.476,17.103,7.787,8.750,348.358,170.909,2.807,1.000,490.776,35.604,2.211,590.311
TCGA-ET-A25R-01A,4.228,151.622,27.380,2.309,15.916,146.682,73.528,1.053,3.279,286.664,11.280,1.000,841.481
TCGA-EM-A3AP-01A,6.840,151.561,33.481,1.161,2.481,446.091,139.515,1.000,1.000,290.564,4.991,1.331,580.187
TCGA-EL-A4JZ-01A,33.713,297.090,71.523,22.734,13.225,342.598,723.686,11.103,7.977,338.588,63.242,3.421,898.114
TCGA-FE-A23A-01A,84.491,75.236,26.405,18.870,5.635,72.584,215.002,2.500,2.925,258.346,55.107,2.689,679.859
TCGA-BJ-A45K-01A,5.922,171.581,11.859,3.610,1.000,889.383,23.638,1.000,1.154,407.579,11.450,1.000,1135.913
TCGA-DJ-A1QE-01A,5.524,178.584,18.708,6.263,15.889,83.591,59.481,2.144,3.180,217.441,3.843,1.000,1039.123
TCGA-E8-A433-01A,9.498,151.838,13.815,3.290,15.176,145.517,137.775,1.709,1.598,410.195,18.254,1.000,1207.427
TCGA-BJ-A18Z-01A,3.929,561.838,24.059,3.208,10.955,135.284,120.182,16.783,3.232,284.568,12.010,1.192,848.515
TCGA-EL-A4K7-01A,4.555,38.936,7.364,2.025,4.157,93.996,61.368,1.000,3.940,344.028,10.162,1.188,1274.767
TCGA-FY-A3W9-01A,7.731,89.851,7.711,1.852,1.417,418.517,44.147,1.000,1.000,220.359,7.943,1.206,754.567
TCGA-EM-A22P-01A,108.625,306.417,91.379,22.193,62.887,403.053,390.763,25.055,7.989,317.266,71.485,4.602,596.592
TCGA-DJ-A2PX-01A,111.045,74.565,67.466,34.462,15.079,452.703,523.472,18.084,1.813,373.008,91.319,2.452,691.431
TCGA-J8-A3YD-01A,4.000,56.588,8.465,4.906,6.389,476.571,42.055,1.000,1.000,256.875,9.211,1.000,636.456
TCGA-EL-A3CV-01A,24.001,304.075,103.394,47.815,47.908,307.817,383.661,13.511,11.859,259.152,108.436,2.414,918.189
TCGA-EL-A3CM-01A,6.952,165.765,15.583,3.465,9.163,237.968,96.873,2.503,3.884,212.697,7.718,1.000,582.048
TCGA-ET-A40Q-01A,38.053,111.404,27.160,12.875,13.667,80.304,254.433,1.520,6.358,213.043,22.865,1.685,668.162
TCGA-FK-A3SE-01A,4.735,150.791,27.885,2.000,8.914,165.627,62.975,1.016,2.605,206.944,3.358,1.568,1918.865
TCGA-EM-A2OZ-01A,3.729,55.826,19.007,10.216,3.166,356.407,115.309,9.308,1.089,268.196,20.030,1.443,1030.633
TCGA-ET-A3DW-01A,4.696,18.126,18.740,7.280,10.030,47.949,81.892,1.000,1.879,190.949,18.796,1.000,822.705
TCGA-H2-A421-01A,91.535,119.414,30.452,20.706,5.923,171.744,347.971,2.524,2.192,171.882,50.377,2.096,711.667
TCGA-E8-A417-01A,30.005,29.450,19.586,15.206,5.296,127.439,158.099,1.000,1.000,228.257,47.076,1.999,592.858
TCGA-EL-A3T2-01A,4.744,49.853,14.135,2.396,2.517,526.206,55.646,1.000,1.000,399.191,13.329,1.945,789.261
TCGA-E3-A3E0-01A,8.567,68.964,31.900,15.356,3.294,378.550,194.805,1.000,1.287,455.069,27.899,1.553,1263.719
TCGA-DJ-A3UW-01A,186.421,77.833,52.071,16.537,13.683,129.234,269.114,5.537,5.001,164.097,79.192,1.830,705.140
TCGA-DJ-A3VG-01A,11.133,49.108,13.663,3.158,1.584,876.175,59.352,1.000,1.000,490.436,16.497,1.325,725.095
TCGA-BJ-A28V-01A,3.985,112.210,8.491,6.347,1.000,738.371,25.750,1.000,1.825,354.073,7.279,1.000,888.508
TCGA-EM-A2CJ-01A,14.312,298.826,14.951,4.822,2.279,260.627,96.765,1.162,1.000,426.401,6.051,1.000,724.705
TCGA-EM-A22O-01A,3.054,11.823,10.019,5.870,1.945,357.758,113.849,1.000,1.756,238.630,18.662,1.000,869.924
TCGA-E3-A3DY-01A,25.445,72.685,31.213,11.421,7.998,218.881,253.637,1.474,1.296,195.628,28.607,1.067,913.787
TCGA-BJ-A0ZH-01A,10.234,62.104,18.911,2.079,4.257,264.522,94.606,3.442,1.000,332.455,10.477,1.000,875.269
TCGA-BJ-A45J-01A,8.164,116.222,15.000,2.196,7.915,286.797,115.303,14.467,5.437,286.574,7.127,1.797,1137.412
TCGA-FY-A3I5-01B,17.025,62.341,16.995,8.536,4.227,111.272,80.483,1.000,1.000,50.681,7.508,2.175,138.995
TCGA-E8-A413-01A,6.612,329.860,33.476,7.334,24.055,144.368,145.738,1.352,5.311,270.969,19.923,2.100,822.660
TCGA-FY-A3NM-01A,6.295,47.867,3.834,3.072,2.733,510.675,26.660,1.000,1.000,82.575,5.825,1.000,442.591
TCGA-FY-A2QD-01A,6.375,255.059,12.733,5.742,1.000,283.246,22.886,1.000,1.000,198.946,3.162,1.966,1747.619
TCGA-CE-A485-01A,6.466,268.085,32.656,5.642,16.154,442.857,180.544,7.358,12.944,294.962,33.577,3.934,743.682
TCGA-DJ-A13S-01A,6.388,83.055,14.482,2.364,1.000,388.775,59.799,1.000,1.129,124.340,3.049,1.048,357.422
TCGA-ET-A3DR-01A,3.698,130.181,24.488,2.757,2.330,251.756,33.733,1.000,1.000,219.427,4.511,1.000,1588.563
TCGA-DJ-A13O-01A,44.633,52.632,31.511,17.649,16.741,89.795,172.059,1.236,2.411,286.951,38.304,1.213,1075.927
TCGA-EM-A22N-01A,16.373,22.121,9.920,2.322,2.017,396.110,94.621,1.000,1.000,50.863,11.866,1.301,249.221
TCGA-E8-A414-01A,12.618,337.009,36.624,6.145,20.967,192.096,205.895,10.445,4.462,381.244,20.601,7.688,874.423
TCGA-ET-A3BU-01A,6.088,130.832,22.851,2.969,7.029,535.185,141.351,5.014,5.041,315.284,7.927,2.105,1157.924
TCGA-EL-A3ZT-01A,4.215,96.457,14.523,11.386,2.523,223.878,54.454,1.957,1.000,254.399,12.657,1.274,1146.503
TCGA-ET-A39S-01A,5.985,174.017,15.576,4.222,8.736,443.345,95.131,10.584,2.357,311.579,9.609,3.934,934.150
TCGA-EM-A3O6-01A,5.906,108.366,10.552,2.456,1.051,1407.622,51.506,1.000,2.484,162.278,18.740,1.028,433.782
TCGA-ET-A3DU-01A,290.938,122.896,74.112,58.924,16.287,140.448,677.208,52.566,8.038,225.019,237.457,3.596,1052.242
TCGA-DJ-A1QN-01A,2.976,105.810,50.694,6.056,11.518,577.555,226.649,7.614,5.115,294.180,28.336,1.893,757.150
TCGA-ET-A3DP-01A,3.648,82.878,48.543,6.853,24.516,397.022,224.322,15.764,2.716,289.044,22.984,6.086,1073.824
TCGA-FY-A3NN-01A,1.981,18.100,16.340,2.039,5.471,92.157,104.742,3.407,1.020,175.039,5.509,1.999,596.461
TCGA-DJ-A3V9-01A,17.415,140.801,24.050,6.235,6.663,449.488,246.467,23.035,1.213,371.455,10.558,2.951,958.781
TCGA-E8-A2JQ-01A,150.949,117.219,62.346,77.091,19.688,130.493,464.398,3.743,2.928,189.275,279.054,3.052,860.801
TCGA-EM-A4FH-01A,12.579,33.082,2.848,2.183,1.000,853.740,12.630,1.000,1.000,167.958,17.928,1.000,639.711
TCGA-IM-A420-01A,73.525,52.673,32.780,16.740,5.291,111.402,279.366,1.087,1.280,236.955,46.515,2.126,916.913
TCGA-EM-A22K-01A,9.398,39.156,19.432,3.300,2.652,859.148,75.909,1.000,1.494,214.054,16.083,3.773,585.406
TCGA-EM-A2P0-01A,3.708,95.938,15.249,3.192,7.827,370.770,79.562,2.797,2.156,224.436,12.001,1.698,857.811
TCGA-BJ-A28R-01A,41.771,65.667,34.835,23.701,7.547,194.353,177.366,2.185,1.767,417.931,33.884,1.816,1023.428
TCGA-ET-A3BX-01A,2.667,39.820,26.715,1.642,9.415,46.108,185.351,1.192,6.110,120.250,5.173,1.625,1561.822
TCGA-FY-A4B4-01A,8.285,80.074,26.076,3.793,8.663,264.986,164.890,9.429,2.644,246.530,19.442,2.092,1031.978
TCGA-ET-A3DQ-01A,74.687,359.311,64.502,18.765,25.633,331.714,160.704,5.034,3.456,266.990,43.721,2.545,438.625
TCGA-ET-A3DO-01A,138.040,83.587,48.484,22.686,11.345,110.335,267.505,8.574,3.244,283.434,86.676,2.039,1000.788
TCGA-E8-A416-01A,14.837,223.003,12.967,16.809,9.536,243.417,53.914,2.217,1.939,219.910,23.114,1.018,574.543
TCGA-DJ-A1QG-01A,2.351,28.873,15.345,4.256,2.212,602.723,90.455,5.233,1.147,160.091,11.637,1.409,236.849
TCGA-EM-A2OY-01A,1.572,4.834,3.824,1.000,1.000,187.015,23.499,1.000,1.000,15.743,3.127,1.000,223.459
TCGA-EL-A3CP-01A,2.370,155.585,13.479,3.548,4.676,163.719,21.308,1.944,1.122,271.298,3.143,1.000,797.258
TCGA-BJ-A45F-01A,11.950,59.873,5.499,1.000,1.238,251.362,48.571,8.685,1.000,194.774,3.782,1.035,250.539
TCGA-EM-A4FV-01A,66.637,77.292,54.742,16.078,12.596,561.696,465.857,5.841,2.821,273.764,57.537,4.668,687.201
TCGA-EM-A2P1-01A,113.442,81.367,84.178,48.045,19.313,94.407,332.582,7.161,2.654,126.267,79.714,1.812,617.387
TCGA-EL-A4JW-01A,8.424,164.763,22.638,7.841,5.662,351.929,122.935,2.958,2.222,216.312,16.527,2.987,1024.892
TCGA-EM-A3AI-01A,8.916,57.323,7.979,2.138,1.000,687.226,56.139,1.000,1.000,167.281,4.395,1.000,468.576
TCGA-EL-A3GX-01A,5.814,23.643,45.749,6.646,15.609,119.618,332.303,1.000,3.738,167.097,22.012,2.825,792.268
TCGA-FY-A3NP-01A,13.161,50.816,11.046,2.397,1.846,449.644,71.674,2.892,1.029,285.943,12.862,1.653,487.458
TCGA-FY-A4B3-01A,6.640,415.340,15.950,9.160,6.402,299.545,48.955,4.355,2.800,198.463,2.919,2.112,1374.790
TCGA-ET-A39R-01A,76.739,160.468,71.444,47.823,18.061,294.064,672.058,3.936,1.837,232.451,210.357,4.114,682.249
TCGA-EL-A3CY-01A,87.681,213.684,265.608,58.684,100.368,418.925,854.231,42.415,10.692,213.450,102.737,7.844,542.504
TCGA-EM-A4FM-01A,6.739,266.829,19.442,3.354,15.303,91.717,70.616,14.705,2.193,277.135,8.678,1.000,820.993
TCGA-DJ-A4UL-01A,3.474,68.306,19.436,9.707,5.779,265.483,235.383,3.495,1.730,348.831,56.833,2.254,1035.599
TCGA-KS-A4I1-01A,7.258,80.395,16.866,8.751,3.786,130.589,117.124,2.360,1.000,400.691,31.251,1.732,1011.274
TCGA-EM-A2P3-01A,6.715,350.228,26.395,2.321,15.916,115.112,121.319,5.425,3.729,371.859,9.139,1.306,934.600
TCGA-BJ-A2P4-01A,21.536,49.144,22.325,3.911,4.926,1731.761,111.515,24.199,2.088,480.406,29.324,2.447,649.656
TCGA-KS-A4I5-01A,4.803,122.873,12.554,3.177,2.131,389.772,92.733,2.446,1.000,368.211,9.746,1.000,1327.404
TCGA-EL-A3ZS-01A,77.405,139.221,72.630,28.820,30.130,316.065,337.484,1.124,4.963,267.756,53.040,4.119,1218.829
TCGA-EM-A3SX-01A,8.402,88.676,14.313,7.109,1.795,865.789,97.558,6.226,1.909,250.123,13.056,1.906,759.602
TCGA-EM-A1YB-01A,1.571,24.182,9.433,1.000,1.529,295.644,48.731,2.861,1.000,58.269,4.628,1.000,225.625
TCGA-ET-A39I-01A,10.483,21.462,10.497,6.415,1.480,623.787,30.815,1.000,1.000,319.780,5.736,1.272,619.454
TCGA-E8-A419-01A,73.667,46.246,41.242,18.980,14.978,63.620,344.538,2.727,2.833,164.367,55.207,2.483,830.391
TCGA-BJ-A45G-01A,10.826,59.646,12.136,8.127,2.814,494.163,72.794,2.462,1.000,339.957,8.139,1.502,620.516
TCGA-EL-A3CZ-01A,12.242,50.802,18.939,8.755,2.574,692.094,76.068,1.000,1.120,251.372,8.239,1.378,515.553
TCGA-ET-A39O-01A,8.617,78.624,33.518,14.698,5.843,89.003,306.642,1.000,3.339,206.869,41.807,1.839,863.414
TCGA-BJ-A192-01A,22.424,63.074,15.227,1.000,1.806,222.681,121.183,1.000,1.000,73.280,11.968,2.189,827.204
TCGA-EL-A3CN-01A,34.764,110.673,37.272,18.220,7.981,86.415,208.426,1.566,2.241,168.431,54.681,1.219,602.753
TCGA-EM-A4FK-01A,5.332,67.929,7.527,1.663,1.053,844.644,30.897,1.000,1.000,99.081,10.622,1.126,794.567
TCGA-BJ-A0Z0-01A,5.014,50.377,21.192,7.111,1.000,360.576,29.793,1.000,1.000,184.429,5.174,1.000,563.558
TCGA-FY-A76V-01A,8.784,200.168,28.652,7.420,15.519,705.895,126.619,4.421,18.364,379.370,9.295,3.482,592.656
TCGA-DJ-A2PY-01A,3.357,266.032,36.350,6.251,13.456,130.023,150.342,4.531,5.291,226.480,6.034,1.692,830.470
TCGA-IM-A41Z-01A,7.078,52.519,33.929,21.263,7.764,547.554,378.374,13.869,1.716,155.951,60.149,2.883,575.171
TCGA-FE-A232-01A,17.133,111.600,32.512,8.352,9.859,191.829,285.538,1.000,3.355,266.439,27.941,1.811,1008.187
TCGA-BJ-A0Z5-01A,2.943,18.438,11.368,3.125,3.019,246.186,58.179,1.902,1.000,220.589,13.039,1.000,547.455
TCGA-EM-A2CS-01A,6.698,181.912,15.225,22.718,3.532,360.274,97.699,3.494,1.000,237.717,2.082,1.630,746.822
TCGA-EM-A1CW-01A,59.620,32.692,17.056,24.940,4.048,545.131,159.195,1.000,1.078,265.810,51.647,1.527,582.037
TCGA-KS-A4I9-01A,2.927,80.398,21.220,3.040,7.813,148.966,103.643,1.140,1.101,192.200,7.299,1.074,682.139
TCGA-DJ-A13T-01A,3.506,96.752,20.461,35.657,3.626,513.912,100.054,2.419,1.000,317.229,18.630,1.748,907.354
TCGA-ET-A4KQ-01A,10.051,80.314,7.506,3.903,2.872,722.186,52.188,3.518,2.222,370.087,11.977,1.455,576.076
TCGA-EL-A3T8-01A,9.344,116.445,16.986,5.268,4.496,629.832,101.415,1.000,1.655,263.316,20.604,2.172,842.802
TCGA-FY-A3RA-01A,3.615,71.971,10.239,4.162,4.818,256.436,65.721,1.081,1.000,154.182,8.062,1.097,924.405
TCGA-BJ-A28X-01A,101.389,246.256,95.247,29.453,45.351,182.242,437.508,4.046,21.743,207.346,78.049,6.076,620.668
TCGA-EM-A22M-01A,409.700,137.926,72.453,44.248,16.020,243.929,1012.906,4.506,6.779,381.856,177.975,4.488,687.208
TCGA-ET-A40T-01A,22.540,155.462,34.661,16.849,9.553,372.967,252.528,7.630,3.581,360.654,53.828,2.554,769.996
TCGA-FK-A3SH-01A,4.459,201.656,8.253,145.826,2.843,221.228,56.399,2.278,5.999,431.522,4.336,1.058,939.793
TCGA-E8-A438-01A,7.410,114.693,12.180,4.298,2.853,731.547,85.460,5.939,1.000,381.930,17.083,1.294,687.844
TCGA-E8-A44M-01A,178.459,139.667,87.138,70.182,30.618,277.062,808.698,1.000,4.974,194.685,268.627,5.345,484.041
TCGA-EM-A2CR-01A,11.303,108.001,14.322,6.577,1.118,518.577,368.495,3.890,1.000,282.370,16.152,1.721,576.074
TCGA-BJ-A0ZG-01A,7.884,91.502,10.205,7.745,4.183,615.852,84.388,1.095,1.020,303.888,25.781,1.057,543.785
TCGA-EL-A3MY-01A,15.301,536.627,44.914,3.181,36.435,91.514,123.369,50.428,18.944,276.313,8.278,1.940,1469.215
TCGA-DJ-A1QO-01A,7.853,87.290,34.573,4.746,6.943,160.680,257.114,20.257,1.238,182.794,12.501,2.433,1511.854
TCGA-ET-A25G-01A,2.855,52.089,11.830,1.523,3.257,44.181,74.356,1.490,2.616,175.052,4.040,1.062,1452.028
TCGA-EM-A3OB-01A,12.448,68.403,12.540,1.962,1.000,550.213,45.029,1.092,1.000,181.214,5.041,1.000,521.726
TCGA-DO-A1JZ-01A,5.786,294.067,18.657,56.497,4.022,197.590,105.790,1.000,1.000,338.312,5.206,1.350,1029.763
TCGA-ET-A39K-01A,6.547,41.010,21.143,13.901,6.808,148.247,274.921,13.836,3.622,321.036,27.587,2.476,1883.729
TCGA-ET-A3DS-01A,44.308,22.349,14.205,4.640,7.913,589.977,70.770,1.192,1.074,73.283,19.501,1.130,609.222
TCGA-EL-A4KH-01A,5.221,67.987,20.433,1.206,7.069,593.599,206.685,7.733,1.000,487.438,14.348,1.000,1253.374
TCGA-DE-A4MB-01A,5.622,134.544,38.012,1.044,12.945,161.775,205.482,3.587,38.718,232.444,8.804,4.122,678.352
TCGA-EM-A3O7-01A,3.649,45.458,15.229,6.853,6.341,746.546,82.607,2.301,1.525,218.251,25.304,1.243,894.090
TCGA-EL-A3CU-01A,50.125,242.513,56.633,12.334,28.689,124.252,156.585,5.360,3.559,148.411,28.217,1.800,606.228
TCGA-EM-A3SZ-01A,58.677,23.665,20.561,9.220,5.756,94.492,166.628,1.268,2.125,192.434,31.879,1.591,863.833
TCGA-FY-A3WA-01A,5.356,64.662,10.702,3.773,1.567,338.040,25.457,1.000,5.905,187.055,14.901,17.855,1080.756
TCGA-BJ-A0Z3-01A,175.272,88.768,62.547,26.363,45.809,259.728,191.347,7.617,5.175,287.042,75.775,2.293,721.624
TCGA-FY-A3TY-01A,8.523,555.703,62.663,5.725,52.051,209.288,386.319,17.557,13.360,308.787,15.890,4.410,618.978
TCGA-EL-A3TB-01A,9.299,91.207,18.427,6.355,7.546,228.702,126.203,1.000,1.000,354.506,16.504,1.387,868.004
TCGA-DJ-A2PS-01A,12.527,121.787,40.693,20.328,20.964,194.781,143.326,4.404,2.594,242.187,21.013,1.960,798.282
TCGA-E8-A2EA-01A,58.095,201.361,44.785,25.456,18.078,125.408,558.646,2.968,3.970,233.730,131.005,2.324,767.506
TCGA-DJ-A2Q1-01A,36.073,220.593,44.849,4.363,36.407,47.899,82.853,34.904,5.460,178.737,18.911,1.123,1257.337
TCGA-DJ-A3VK-01A,6.708,100.013,29.838,5.887,3.056,734.940,124.463,34.600,2.431,327.587,39.418,3.417,606.197
TCGA-EM-A2CN-01A,15.517,71.089,4.864,1.970,1.000,157.567,23.176,1.000,1.000,650.639,3.268,1.124,691.584
TCGA-BJ-A0ZF-01A,6.762,41.595,14.828,3.758,3.338,637.566,153.107,8.126,1.000,403.970,8.222,3.372,667.864
TCGA-EM-A3FK-01A,2.862,151.743,10.998,2.158,2.539,181.177,24.565,1.000,1.000,241.475,3.327,1.000,1590.748
TCGA-BJ-A0ZE-01A,21.545,4.515,4.184,1.360,1.000,258.132,18.323,1.000,1.000,144.678,7.878,1.016,418.561
TCGA-DJ-A3V4-01A,5.168,119.390,18.464,6.278,16.503,226.596,61.101,2.260,1.578,264.533,16.273,1.000,751.245
TCGA-ET-A3BP-01A,3.587,98.436,27.519,5.226,1.895,439.114,118.217,4.072,1.000,347.426,34.996,1.438,837.011
TCGA-DJ-A2PU-01A,4.497,108.355,32.558,10.982,8.894,890.737,182.759,11.527,1.000,317.686,25.245,1.651,763.368
TCGA-J8-A3O0-01A,4.466,27.731,23.834,29.925,6.377,450.338,106.796,3.324,1.184,347.831,6.188,2.768,750.450
TCGA-EM-A3FP-01A,38.972,96.557,24.858,26.622,2.662,489.739,376.486,1.000,1.274,209.963,47.685,2.180,492.537
TCGA-EM-A3FN-01A,7.524,87.754,4.389,3.919,1.000,576.753,50.490,1.000,1.097,150.697,14.694,1.000,540.197
TCGA-DJ-A2PW-01A,9.062,101.902,25.906,3.425,5.778,146.248,227.675,12.977,4.433,198.457,14.351,1.595,1154.083
TCGA-BJ-A0ZA-01A,46.237,45.947,25.375,7.710,5.111,407.271,111.642,1.131,1.070,324.414,20.677,1.392,668.752
TCGA-EM-A2OV-01A,1.728,29.258,5.352,1.186,1.000,331.148,27.352,1.000,1.263,138.544,12.531,1.000,438.430
TCGA-FY-A3R7-01A,8.259,128.488,33.501,14.484,9.411,271.587,176.123,1.112,1.831,377.542,26.334,2.503,662.539
TCGA-FK-A3S3-01A,5.629,57.367,10.658,19.472,4.905,1074.194,80.463,1.605,1.000,450.113,10.473,1.000,610.025
