,B Cells_marker_mean,CAFs_marker_mean,CD4 T_marker_mean,CD8 T_marker_mean,DC_marker_mean,Endothelial Cells_marker_mean,Macrophages_marker_mean,Mast Cells_marker_mean,Monocytes_marker_mean,Myofibroblasts_marker_mean,NK_marker_mean,Neutrophils_marker_mean,Cancer Cells_marker_mean
TCGA-V1-A9O7-01A,8.103,164.641,21.886,7.874,8.575,97.914,118.212,73.812,5.524,1543.828,15.260,2.586,483.389
TCGA-XJ-A83H-01A,18.898,34.538,7.628,5.201,3.853,52.017,52.649,18.910,1.000,338.235,6.951,1.000,908.024
TCGA-HC-8265-01B,11.152,94.821,100.425,15.365,20.120,30.566,172.282,5.591,3.191,194.958,29.275,4.472,171.778
TCGA-HC-A8D1-01A,10.458,115.222,14.988,8.484,6.391,64.385,92.759,18.421,1.000,609.343,13.765,1.080,489.945
TCGA-KK-A6E6-01A,13.233,128.600,12.341,8.610,6.510,66.134,117.148,35.105,1.000,662.395,13.035,1.512,759.813
TCGA-YL-A9WY-01A,28.007,206.611,70.804,12.896,16.818,131.605,457.788,21.398,2.169,1231.977,35.092,4.843,617.699
TCGA-VN-A88N-01A,15.911,29.034,5.711,4.260,1.827,99.021,52.494,5.764,1.000,246.977,8.510,1.000,809.455
TCGA-YL-A9WK-01A,12.156,163.734,25.567,7.039,4.531,134.629,202.251,36.154,1.837,793.464,16.979,1.000,655.755
TCGA-2A-A8VL-01A,25.122,42.891,3.619,3.590,1.316,54.788,23.363,11.016,1.000,824.138,6.503,1.000,739.699
TCGA-V1-A9Z7-01A,17.584,242.462,28.382,4.592,9.817,110.817,244.423,43.294,1.860,519.807,10.815,1.693,531.439
TCGA-VP-AA1N-01A,10.939,164.508,20.303,7.164,5.414,55.646,272.705,15.399,2.048,1056.561,15.359,1.726,863.123
TCGA-4L-AA1F-01A,28.534,839.789,60.151,7.030,15.263,212.312,382.429,14.630,1.768,683.718,20.942,4.344,359.752
TCGA-EJ-5526-01A,15.505,97.179,33.555,7.226,10.836,69.957,151.094,23.112,1.000,675.576,10.811,3.501,623.395
TCGA-G9-6333-01A,13.015,94.931,9.856,5.029,2.940,66.256,129.697,32.112,1.000,926.079,15.610,1.084,848.872
TCGA-CH-5762-01A,20.830,122.290,41.458,11.751,16.129,69.368,135.481,41.706,4.177,1447.548,15.461,1.596,664.196
TCGA-G9-A9S7-01A,21.776,40.849,11.596,6.464,5.897,35.434,57.693,21.326,1.000,239.865,12.648,1.000,820.235
TCGA-J4-AAU2-01A,12.208,48.197,6.989,3.797,2.942,65.319,42.059,13.441,1.000,370.650,11.245,1.000,541.377
TCGA-EJ-AB20-01A,4.514,341.045,10.095,13.009,4.705,107.325,121.268,66.044,1.000,3200.857,45.083,1.992,239.369
TCGA-EJ-A8FO-01A,19.612,76.324,8.621,3.964,5.621,101.213,57.842,19.263,1.000,961.446,3.621,1.000,750.867
TCGA-HI-7168-01A,3.971,155.266,7.166,2.093,1.706,102.465,56.432,7.395,1.000,1367.551,2.989,1.000,493.552
TCGA-EJ-7785-01A,44.717,163.489,35.809,11.292,16.248,161.288,172.948,68.239,6.357,1747.322,13.695,6.789,779.694
TCGA-J4-A67M-01A,25.564,146.676,24.140,8.382,12.888,120.032,233.363,64.763,8.978,2054.481,21.154,2.197,953.004
TCGA-CH-5753-01A,35.029,34.955,16.018,3.742,4.503,30.399,127.520,7.599,2.562,123.916,9.741,1.840,665.931
TCGA-KC-A7F5-01A,16.654,16.771,2.620,1.000,1.000,37.506,23.297,17.240,1.000,132.401,3.077,1.000,1202.528
TCGA-HC-A9TH-01A,15.626,164.443,25.938,4.475,6.708,77.854,131.500,13.242,1.895,354.226,17.817,1.336,1066.785
TCGA-HC-A6AL-01A,23.220,87.179,15.323,3.593,8.514,87.498,234.766,40.124,2.588,689.063,15.039,1.254,1102.177
TCGA-2A-AAYU-01A,16.688,65.368,5.593,4.603,2.817,40.173,54.944,27.194,1.000,1377.244,4.040,1.000,827.256
TCGA-YL-A8S8-01A,18.866,99.091,10.071,3.649,2.874,73.984,74.820,6.007,1.682,408.337,5.258,1.183,506.659
TCGA-KK-A6E1-01A,26.094,26.523,9.933,1.808,2.479,61.410,71.618,6.319,1.000,119.342,6.270,1.000,881.473
TCGA-TK-A8OK-01A,5.784,202.899,11.484,2.777,5.646,179.747,132.600,46.871,2.212,2073.178,6.295,1.406,310.212
TCGA-EJ-8472-01A,22.021,81.895,6.534,3.391,3.761,26.072,73.933,8.227,1.000,649.046,4.408,1.000,699.088
TCGA-HC-7742-01A,19.757,87.920,7.810,3.895,3.178,83.309,89.486,23.534,1.000,1390.852,7.788,1.000,716.994
TCGA-FC-A8O0-01A,9.393,120.678,3.775,1.050,2.737,42.230,38.107,25.817,1.000,1258.217,5.315,1.000,475.080
TCGA-EJ-5508-01A,14.960,104.667,33.722,13.055,16.760,117.614,148.859,22.573,3.116,658.654,20.736,2.778,593.878
TCGA-HC-7749-01A,12.593,113.228,17.867,5.139,4.234,67.416,173.577,81.739,1.242,394.800,14.280,2.043,647.565
TCGA-V1-A9OT-01A,6.340,33.732,3.415,8.354,2.286,24.823,23.550,13.342,1.000,652.960,8.778,1.000,406.291
TCGA-CH-5741-01A,21.240,24.143,6.561,9.597,1.903,103.608,57.236,39.785,1.000,123.259,4.359,1.000,688.352
TCGA-KK-A8IC-01A,9.325,163.806,24.658,5.325,8.574,131.858,147.934,19.776,1.258,792.799,8.231,2.395,685.399
TCGA-YL-A9WH-01A,8.681,96.156,7.759,1.579,2.063,29.150,43.647,16.218,1.245,218.827,5.061,1.000,942.202
TCGA-ZG-A9L5-01A,9.141,29.255,8.051,1.960,2.342,45.021,169.584,21.503,1.000,250.499,6.166,1.000,413.727
TCGA-CH-5768-01A,12.884,49.952,11.690,5.265,4.230,26.530,74.825,5.736,1.000,333.001,5.964,1.094,609.883
TCGA-KC-A4BL-01A,18.631,156.325,19.816,9.161,13.313,76.658,164.060,35.845,1.000,1259.435,30.219,2.479,861.760
TCGA-J4-A67K-01A,24.393,56.252,9.800,7.383,10.878,30.512,194.620,23.088,1.000,480.691,23.238,1.032,960.741
TCGA-G9-7525-01A,31.748,91.519,5.675,1.852,2.476,59.209,79.578,18.628,1.000,627.315,5.187,1.000,707.869
TCGA-G9-6371-01A,17.120,55.907,6.469,4.261,1.951,68.844,53.898,15.827,1.000,857.326,8.114,1.000,840.659
TCGA-HC-A76W-01A,16.416,219.232,12.630,2.587,7.321,90.032,122.552,15.267,1.788,861.219,10.953,1.379,571.050
TCGA-EJ-A65G-01A,16.384,40.747,4.147,1.662,1.670,32.820,41.363,22.951,1.000,540.797,4.402,1.655,652.644
TCGA-ZG-A9LS-01A,35.245,215.278,46.684,11.383,19.764,130.812,191.418,24.450,2.512,1609.222,28.014,2.082,535.036
TCGA-XJ-A9DK-01A,15.328,171.783,20.976,10.294,14.507,42.314,75.546,12.132,1.000,1168.191,11.227,1.146,737.217
TCGA-G9-6329-01A,8.861,80.688,10.943,8.096,5.436,66.394,93.706,50.276,1.000,2076.166,20.433,1.000,731.269
TCGA-J9-A8CN-01A,19.214,37.546,5.221,1.780,1.061,85.103,27.465,20.953,2.160,172.087,2.765,2.012,842.773
TCGA-V1-A9ZK-01A,11.529,85.780,9.844,4.666,4.887,83.108,107.437,14.161,1.000,866.863,8.215,1.080,778.242
TCGA-EJ-5542-01A,16.152,190.842,34.196,5.471,11.520,76.910,83.830,13.175,1.038,586.911,7.234,1.432,617.408
TCGA-V1-A8WS-01A,4.563,50.104,5.144,2.554,2.040,33.325,39.957,6.335,1.000,340.071,4.185,1.000,522.219
TCGA-KK-A8IH-01A,27.946,73.016,26.069,3.476,6.605,33.054,45.483,21.261,1.194,265.087,7.996,1.000,766.384
TCGA-VP-A87B-01A,20.708,54.737,8.166,1.711,3.051,40.977,85.032,6.305,1.016,152.199,3.204,1.207,746.143
TCGA-EJ-5494-01A,10.923,129.416,21.313,13.295,12.348,128.494,200.212,90.110,2.238,330.191,16.180,1.171,711.593
TCGA-EJ-5502-01A,16.853,158.309,30.049,6.643,12.546,98.125,113.038,14.516,12.473,847.611,15.843,4.376,666.671
TCGA-KC-A7FD-01A,15.110,28.208,6.449,2.414,1.748,42.654,40.497,14.195,4.204,318.731,3.954,1.000,1137.578
TCGA-VN-A943-01A,19.076,11.998,2.287,1.459,1.000,27.465,7.642,4.458,1.000,71.683,2.110,1.000,777.590
TCGA-YL-A8SO-01B,15.716,95.998,9.269,2.449,3.206,91.385,87.034,6.184,1.000,443.536,5.248,1.075,915.047
TCGA-CH-5761-01A,10.804,142.533,15.355,1.926,4.065,145.781,126.302,4.344,1.000,214.426,3.380,1.536,945.255
TCGA-X4-A8KQ-01A,6.823,87.260,6.785,3.189,2.195,49.674,95.630,31.496,1.422,959.572,9.851,1.000,411.135
TCGA-HC-7210-01A,26.547,143.491,36.288,10.354,12.226,163.169,188.322,27.962,4.291,806.197,16.861,4.111,817.217
TCGA-HC-A6AQ-01A,20.055,59.501,4.438,4.417,3.361,64.439,90.125,55.131,1.000,1479.377,24.173,1.000,1157.130
TCGA-M7-A725-01A,9.742,23.321,8.074,1.683,1.929,43.985,76.452,5.996,1.099,138.644,3.346,1.000,768.060
TCGA-ZG-A9LU-01A,12.954,43.479,10.806,6.485,7.986,69.521,157.521,9.291,1.000,875.720,22.924,1.000,861.643
TCGA-KK-A6E7-01A,3.823,49.345,5.217,1.000,2.006,95.555,77.548,33.473,1.000,352.991,4.914,1.000,1873.594
TCGA-KK-A8IJ-01A,22.661,82.974,6.409,1.925,8.953,64.909,64.730,60.937,3.389,568.586,2.651,1.440,873.881
TCGA-EJ-7331-01A,21.897,221.204,32.292,4.448,8.339,113.333,134.175,61.337,6.973,952.003,10.406,8.078,673.619
TCGA-EJ-7783-01A,15.063,99.091,24.830,10.785,9.163,115.819,100.565,57.830,4.980,869.491,14.073,6.854,589.584
TCGA-J4-A67S-01A,21.020,44.849,8.747,7.625,5.260,54.812,90.353,23.459,1.000,1199.289,23.174,1.000,1266.467
TCGA-V1-A9OL-01A,33.045,106.453,25.670,7.867,7.288,82.016,173.612,8.741,1.000,375.279,24.052,1.417,587.371
TCGA-HC-7745-01A,13.535,152.107,21.083,9.235,11.621,100.152,131.185,32.718,1.367,803.368,18.702,2.104,432.313
TCGA-MG-AAMC-01A,9.771,17.711,2.322,2.281,1.000,14.860,29.386,3.315,1.000,242.757,5.360,1.000,933.792
TCGA-G9-6348-01A,17.019,110.958,16.732,8.938,5.570,124.155,129.205,8.351,1.000,856.067,15.236,1.000,891.123
TCGA-G9-6338-01A,7.767,86.782,3.078,1.609,1.000,104.287,49.373,28.210,1.000,455.371,5.518,1.000,295.126
TCGA-EJ-7791-01A,14.120,243.476,23.048,6.309,8.135,100.600,137.576,43.222,2.147,1278.491,14.667,2.551,629.877
TCGA-M7-A71Y-01A,13.536,144.592,13.374,7.178,11.078,33.066,102.805,20.575,1.000,1363.332,10.672,1.000,836.388
TCGA-XQ-A8TB-01A,8.151,130.779,10.832,4.758,4.205,50.030,69.377,6.004,1.111,630.558,8.596,1.088,490.984
TCGA-HC-7740-01A,8.205,100.189,16.412,7.800,4.990,86.633,97.794,22.784,2.224,1634.202,14.425,3.031,805.482
TCGA-VN-A88P-01A,14.277,88.066,10.339,4.058,4.181,84.944,82.274,33.509,1.000,552.600,7.957,1.000,589.160
TCGA-EJ-A65J-01A,25.269,52.134,11.586,1.162,3.056,53.908,124.592,7.250,1.000,145.042,1.476,1.418,1281.377
TCGA-EJ-8474-01A,12.481,103.843,9.926,3.322,5.892,70.968,82.450,12.389,1.000,779.816,6.994,1.000,518.317
TCGA-KK-A8IF-01A,12.245,52.866,3.901,1.000,1.000,29.052,34.318,5.433,1.000,173.077,2.510,1.000,735.819
TCGA-G9-6339-01A,14.664,52.943,6.149,7.236,1.943,45.118,50.954,9.763,1.000,586.772,12.853,1.000,1006.815
TCGA-HC-7081-01A,15.368,283.137,42.179,9.373,28.833,277.725,245.708,35.027,4.245,585.297,18.540,2.484,705.781
TCGA-XJ-A9DX-01A,8.252,52.788,6.662,1.609,1.092,71.116,84.463,10.058,1.000,99.531,5.262,1.172,390.243
TCGA-YL-A8SQ-01B,18.202,97.858,14.491,3.932,7.623,95.478,126.280,41.704,1.183,382.037,13.087,1.600,767.733
TCGA-V1-A8X3-01A,21.531,118.540,13.457,4.795,5.515,41.409,104.805,22.406,1.379,1233.984,10.060,1.075,830.583
TCGA-J4-A83N-01A,20.392,36.262,7.853,2.958,4.680,33.243,59.505,17.844,1.000,516.106,5.989,1.000,1014.705
TCGA-XA-A8JR-01A,17.525,74.946,7.735,2.464,2.578,27.642,142.991,63.713,1.000,1171.663,7.068,1.000,614.986
TCGA-EJ-7315-01A,52.808,142.412,61.487,15.157,15.463,138.071,171.189,22.106,1.000,704.924,20.301,1.308,1074.540
TCGA-M7-A724-01A,16.243,5.132,2.230,1.000,1.000,77.165,34.325,9.194,1.000,37.886,2.124,1.000,836.586
TCGA-EJ-A65M-01A,21.786,66.948,12.724,6.796,6.216,57.978,164.169,35.397,1.000,974.313,24.736,1.103,966.643
TCGA-G9-7519-01A,11.043,63.947,6.447,3.102,2.393,40.451,80.943,29.493,1.000,1444.783,5.093,1.000,772.526
TCGA-EJ-A7NH-01A,10.117,90.156,11.339,6.834,3.725,124.096,93.828,33.854,1.000,1018.357,11.315,1.000,572.524
TCGA-J4-A83I-01A,26.668,145.961,19.915,6.916,9.109,55.094,92.421,13.324,1.000,317.794,12.299,1.308,912.594
TCGA-EJ-A6RA-01A,12.716,63.488,8.986,7.288,6.002,75.489,102.544,22.300,1.000,1321.988,11.492,1.210,886.848
TCGA-HC-8257-01A,15.667,101.965,14.195,9.530,3.749,73.942,113.733,13.881,1.200,173.185,23.790,1.000,526.579
TCGA-VP-A87C-01A,70.194,303.686,95.553,39.720,56.701,83.923,430.571,24.506,5.245,751.823,88.118,3.792,647.202
TCGA-CH-5744-01A,43.094,31.181,12.589,5.447,8.565,98.475,102.345,42.600,2.647,295.988,9.125,1.660,927.947
TCGA-V1-A8WV-01A,22.551,98.630,19.548,10.952,11.129,124.501,131.811,31.412,1.203,437.271,29.572,1.774,487.201
TCGA-VP-A872-01A,44.184,185.603,20.843,5.033,9.664,69.497,67.077,28.525,1.676,811.258,12.745,1.065,1103.833
TCGA-J4-AATV-01A,12.653,125.005,15.927,3.559,11.959,81.066,116.190,41.043,7.363,1856.370,10.170,3.695,487.885
TCGA-V1-A8MF-01A,17.931,63.240,15.448,7.257,8.365,126.533,117.698,127.459,1.279,275.435,14.363,1.037,476.291
TCGA-V1-A9Z9-01A,24.304,119.208,11.358,3.431,2.959,88.611,139.823,37.063,1.000,911.852,9.619,1.091,723.849
TCGA-KK-A8I6-01A,18.398,55.505,13.245,4.252,4.109,70.258,79.866,25.912,1.000,440.029,8.266,1.000,937.540
TCGA-M7-A723-01A,11.064,89.844,19.512,9.156,5.231,85.611,290.828,14.172,1.000,2207.316,29.466,1.455,500.181
TCGA-EJ-5509-01A,16.939,195.276,37.779,6.516,12.754,100.140,226.497,32.769,1.987,744.949,15.986,2.104,683.425
TCGA-KC-A7F3-01A,19.350,56.832,11.384,5.571,4.259,42.723,75.085,22.067,1.217,609.515,7.222,1.000,847.435
TCGA-CH-5737-01A,25.000,21.656,8.155,1.619,2.626,116.681,53.178,8.413,1.138,190.217,5.819,1.407,1093.059
TCGA-G9-6377-01A,23.058,68.282,15.848,6.962,4.149,57.499,77.177,28.074,1.000,433.759,11.446,1.000,773.172
TCGA-EJ-AB27-01A,33.330,55.381,26.714,7.319,8.640,40.428,66.087,31.774,1.183,1253.453,21.102,1.000,876.744
TCGA-EJ-7782-01A,14.373,112.294,37.210,1.890,12.201,145.700,92.769,45.754,1.831,446.599,14.208,2.008,796.315
TCGA-EJ-5496-01A,7.836,38.062,9.253,6.920,3.550,38.656,50.616,14.111,1.000,600.476,8.634,1.000,729.760
TCGA-EJ-A46G-01A,26.466,113.890,17.049,4.035,7.092,82.778,121.564,16.165,1.327,332.886,12.111,1.380,734.134
TCGA-EJ-A8FS-01A,14.826,18.470,7.530,3.723,16.282,29.771,66.052,13.740,1.000,140.053,4.895,1.000,734.647
TCGA-CH-5766-01A,28.019,82.112,24.887,9.469,10.415,48.820,96.383,18.648,1.244,265.779,15.452,2.270,879.570
TCGA-CH-5792-01A,20.416,143.466,42.463,10.927,18.906,209.792,292.714,27.859,8.913,1167.913,23.214,3.853,585.877
TCGA-CH-5743-01A,9.105,83.416,33.057,24.240,16.266,62.083,211.153,22.666,4.387,1192.192,27.970,3.155,922.346
TCGA-ZG-A9L4-01A,4.837,253.307,13.611,5.067,6.552,191.784,90.253,29.109,1.000,484.745,12.224,1.000,641.059
TCGA-H9-7775-01A,15.780,109.048,8.723,2.542,3.588,107.103,62.709,20.440,1.148,738.091,5.941,1.342,779.816
TCGA-J4-8200-01A,15.410,106.273,9.955,2.264,4.082,59.458,96.718,10.475,1.238,934.158,5.645,2.959,611.544
TCGA-EJ-5497-01A,15.253,146.935,34.221,8.705,8.221,89.203,69.090,24.887,1.804,683.395,7.869,3.842,680.186
TCGA-VP-A87E-01A,23.095,200.978,35.188,15.576,11.602,74.521,193.583,22.829,4.453,755.347,49.031,4.468,640.256
TCGA-HC-8258-01A,17.809,72.273,14.329,5.795,5.749,56.072,86.988,8.939,1.100,583.330,11.929,1.907,959.096
TCGA-G9-6336-01A,14.398,54.610,6.159,4.305,4.183,46.884,78.367,6.378,1.000,782.565,8.213,1.000,771.774
TCGA-G9-6362-01A,33.042,21.304,4.485,2.805,1.354,143.222,66.633,25.835,1.000,382.467,7.904,1.000,671.394
TCGA-XK-AAIR-01A,16.016,87.161,18.409,9.054,15.111,45.380,137.941,47.065,1.099,980.146,21.095,1.672,549.314
TCGA-V1-A8ML-01A,20.121,103.338,6.522,3.518,1.882,80.082,91.421,16.595,1.000,868.972,5.807,1.000,896.417
TCGA-KK-A8IB-01A,14.318,64.915,17.296,6.018,5.793,50.496,89.000,31.461,3.634,512.560,11.671,1.180,720.092
TCGA-J4-A67N-01A,26.979,38.145,9.519,10.909,8.046,46.276,181.782,41.038,1.000,530.569,17.388,1.000,1025.852
TCGA-EJ-5516-01A,10.276,120.123,24.940,7.506,9.769,216.981,202.268,19.859,1.083,554.179,18.187,2.578,672.833
TCGA-G9-6496-01A,23.303,43.072,3.941,1.352,1.494,140.878,57.083,12.065,1.000,466.638,6.091,1.000,1036.747
TCGA-VP-A879-01A,16.813,82.872,7.453,5.786,7.590,72.709,54.655,25.665,1.000,2438.372,5.603,1.000,615.067
TCGA-EJ-A6RC-01A,38.998,139.595,31.086,7.074,16.300,113.480,158.787,85.368,3.927,1811.665,26.652,1.924,620.187
TCGA-G9-6342-01A,19.215,56.525,7.303,4.386,4.235,101.158,56.242,11.730,1.000,873.951,8.774,1.000,787.739
TCGA-C5-A7UI-01A,71.178,71.559,18.942,15.424,2.646,69.713,376.100,31.401,3.074,86.535,131.290,1.129,279.815
TCGA-C5-A902-01A,8.798,33.185,12.061,48.607,3.181,57.204,151.977,10.996,1.000,22.710,275.479,1.165,593.534
TCGA-DS-A1OB-01A,7.109,59.598,20.493,3.882,3.106,21.692,324.771,10.232,2.408,25.074,11.266,1.596,2248.004
TCGA-Q1-A6DW-01A,14.545,97.815,30.751,3.512,3.510,71.919,132.974,8.046,1.000,72.975,38.830,1.000,1385.196
TCGA-EK-A2R7-01A,64.680,158.497,29.902,26.371,9.269,42.972,180.368,33.313,3.435,41.365,74.679,2.412,2581.487
TCGA-C5-A7X8-01A,128.966,546.544,19.937,10.682,9.545,138.865,144.877,114.126,1.988,331.174,33.694,1.227,1798.282
TCGA-Q1-A5R3-01A,12.536,62.810,11.020,7.814,1.670,29.929,161.066,51.966,1.000,368.423,79.943,1.095,7594.167
TCGA-C5-A7X5-01A,5.670,128.246,5.358,1.542,1.000,25.753,96.387,1.000,1.341,44.297,3.609,1.000,1207.187
TCGA-ZJ-A8QR-01A,20.657,31.444,6.210,2.303,7.924,44.179,54.080,15.533,1.000,31.140,16.224,7.450,2255.870
TCGA-HM-A3JK-01A,46.279,958.298,42.445,10.536,17.103,99.062,406.672,45.066,4.258,728.800,45.592,2.035,2156.240
TCGA-EA-A556-01A,5.543,745.799,14.439,3.958,1.236,45.397,127.039,12.217,3.884,175.080,24.836,5.834,1106.769
TCGA-VS-A9V4-01A,12.342,36.583,11.219,15.895,16.954,31.374,25.434,6.528,2.339,62.730,4.094,8.288,4043.432
TCGA-IR-A3L7-01A,6.866,169.609,4.527,2.928,4.940,15.923,52.537,9.798,1.000,70.934,10.431,1.000,1885.833
TCGA-EK-A2RL-01A,22.118,75.785,4.361,29.409,1.000,20.529,35.079,2.123,1.000,57.028,21.239,10.500,2964.102
TCGA-VS-A94X-01A,12.017,43.565,15.412,14.956,1.701,20.815,173.652,4.212,1.000,68.248,42.328,1.000,2616.405
TCGA-VS-A9V3-01A,22.611,70.694,45.124,17.415,5.539,46.619,474.135,25.930,1.000,40.825,44.927,1.918,1199.039
TCGA-EK-A2RO-01A,8.921,551.442,6.380,2.408,1.956,32.945,102.189,2.845,1.000,192.656,31.846,1.000,1573.238
TCGA-JW-A5VJ-01A,19.509,55.168,11.494,3.795,3.295,25.071,176.423,6.753,1.000,18.730,14.643,1.468,1224.222
TCGA-MA-AA42-01A,53.120,38.641,67.892,128.172,25.277,25.840,1870.521,6.355,1.184,13.505,630.873,3.614,1041.051
TCGA-C5-A1MK-01A,5.696,603.692,23.244,7.025,3.335,38.400,191.000,6.045,4.245,91.042,24.524,2.709,1895.462
TCGA-UC-A7PG-01A,5.630,99.441,15.035,6.362,3.193,45.366,96.203,21.883,1.000,56.707,21.907,2.476,793.995
TCGA-VS-A9UH-01A,81.519,256.431,58.556,48.296,11.599,84.792,2125.860,15.140,4.975,99.688,271.846,5.745,648.004
TCGA-4J-AA1J-01A,7.031,418.843,11.704,3.549,3.184,48.042,76.745,24.848,3.495,328.072,19.292,18.360,1943.934
TCGA-C5-A1ME-01A,31.374,44.793,18.141,19.753,14.225,43.899,108.568,76.385,1.924,65.035,65.059,1.000,4608.449
TCGA-C5-A8YR-01A,4.695,26.092,42.672,15.463,2.689,60.476,767.543,8.641,9.353,42.303,163.877,8.280,672.008
TCGA-EA-A5FO-01A,5.500,5.586,1.993,29.151,1.751,20.906,13.797,1.805,1.000,26.739,11.417,1.000,5823.952
TCGA-MA-AA3Z-01A,9.456,16.241,22.778,55.938,10.206,22.917,231.749,8.023,1.000,62.674,145.829,1.029,3029.291
TCGA-C5-A8XJ-01A,28.197,516.024,25.757,29.390,5.284,144.181,243.736,12.943,1.000,241.760,84.826,4.343,1360.010
TCGA-R2-A69V-01A,42.251,85.781,95.637,88.355,60.307,40.320,2401.402,39.749,22.611,61.230,434.206,7.663,1449.582
TCGA-C5-A1BM-01A,16.627,65.526,56.674,7.795,8.728,29.534,890.083,8.977,1.516,27.645,45.816,4.732,1538.303
TCGA-ZJ-AAXD-01A,13.498,330.447,12.766,7.677,3.450,37.125,40.216,16.779,2.781,142.230,14.610,3.414,1029.022
TCGA-HM-A4S6-01A,7.649,129.404,62.118,31.530,15.043,42.124,639.846,5.236,1.265,70.913,142.378,4.758,1855.610
TCGA-EA-A5ZF-01A,14.463,606.150,11.646,14.995,2.277,72.758,126.766,14.126,2.732,213.527,5.076,3.734,2753.931
TCGA-C5-A1M6-01A,9.039,289.205,2.453,33.390,1.000,46.837,14.963,6.064,2.294,119.781,4.628,1.000,1285.279
TCGA-DG-A2KK-01A,11.285,57.768,18.753,64.495,12.001,33.579,191.696,4.616,2.912,110.632,65.712,6.818,3861.572
TCGA-HG-A2PA-01A,38.593,302.932,22.639,59.549,3.879,61.545,130.780,70.645,2.544,53.357,64.361,2.574,771.418
TCGA-VS-A8EH-01A,6.174,106.448,10.281,1.000,3.546,22.810,116.206,32.516,1.000,24.571,19.629,1.000,1970.539
TCGA-FU-A5XV-01A,11.146,102.098,16.797,7.060,3.562,32.030,87.607,102.217,1.603,29.009,19.863,1.299,1350.619
TCGA-C5-A1MF-01A,44.220,99.452,7.423,6.105,1.566,31.010,284.347,42.303,1.022,258.174,51.148,1.221,3187.479
TCGA-EX-A449-01A,264.739,27.023,7.408,5.382,2.822,28.231,62.216,4.112,1.000,24.256,26.801,1.894,1291.188
TCGA-C5-A2LX-01A,55.496,96.366,57.956,56.840,10.380,43.247,602.222,193.069,3.936,115.267,239.225,1.000,1214.459
TCGA-HM-A3JJ-01A,18.901,913.913,33.767,12.456,17.431,45.438,447.732,68.134,1.388,207.117,52.075,3.267,2062.646
TCGA-LP-A4AW-01A,19.931,513.441,15.099,6.005,10.890,170.552,100.949,38.765,3.543,1364.855,24.568,3.754,2541.099
TCGA-C5-A8XH-01A,7.940,70.905,31.701,8.812,5.391,22.829,341.653,16.413,1.440,79.590,64.450,1.000,2153.147
TCGA-EK-A2RE-01A,2.503,72.449,13.788,1.000,1.620,21.808,18.028,4.289,1.000,41.145,1.000,1.000,152.208
TCGA-EK-A2RC-01A,24.550,255.109,30.247,27.803,5.733,28.022,351.816,34.899,1.444,59.730,68.198,1.289,625.725
TCGA-EA-A3HU-01A,46.322,143.281,44.416,35.558,12.090,59.708,889.803,6.214,1.140,16.910,617.266,2.682,1083.522
TCGA-EK-A2PI-01A,6.314,252.051,5.097,1.469,1.300,20.299,58.499,24.890,1.000,64.790,9.494,1.000,333.533
TCGA-EX-A8YF-01A,120.605,57.905,43.336,56.762,5.779,54.421,330.756,1.000,1.483,40.629,136.368,19.671,1884.517
TCGA-C5-A7UC-01A,4.814,47.988,4.017,1.781,1.000,22.533,17.680,11.842,1.000,266.640,6.910,1.000,1912.445
TCGA-EA-A3QE-01A,34.013,103.062,52.322,51.995,12.369,32.477,382.831,24.049,1.355,17.211,163.585,2.709,273.951
TCGA-EA-A4BA-01A,7.108,248.259,4.141,1.000,1.000,94.071,29.997,20.914,1.000,248.286,2.922,1.000,1423.696
TCGA-EA-A411-01A,34.038,728.902,29.127,5.070,14.661,96.924,154.189,25.901,6.513,301.868,20.678,2.727,2428.157
TCGA-IR-A3LL-01A,9.603,25.420,46.356,42.684,5.879,17.345,1023.197,199.003,1.225,22.583,225.295,2.697,249.299
TCGA-IR-A3LF-01A,17.938,182.475,28.455,23.540,16.918,46.971,100.152,37.072,1.424,60.032,38.596,1.337,1860.142
TCGA-EK-A3GJ-01A,3.123,22.212,30.370,28.855,7.905,11.656,758.575,4.621,3.923,10.333,148.700,2.080,963.323
TCGA-ZJ-AAXI-01A,4.684,10.720,4.946,2.173,2.924,4.199,34.382,1.000,1.000,14.328,15.239,1.000,1132.027
TCGA-C5-A1BI-01B,34.811,174.322,33.069,19.497,13.791,38.400,343.343,29.448,4.474,42.466,80.202,3.282,400.573
TCGA-EK-A3GK-01A,9.252,17.545,14.472,66.166,2.707,12.163,131.653,19.662,1.000,64.970,69.373,1.000,3878.877
TCGA-EA-A3HT-01A,7.563,733.764,33.728,6.039,13.259,32.475,227.324,34.208,1.607,141.649,18.294,2.875,1398.390
TCGA-C5-A2M1-01A,27.536,39.118,33.348,82.518,12.219,29.108,577.848,15.858,1.000,18.805,110.118,2.134,1653.020
TCGA-VS-AA62-01A,36.088,142.662,59.186,53.918,11.810,47.014,503.241,22.015,2.017,77.063,148.161,3.844,1517.721
TCGA-JW-A5VL-01A,7.278,22.146,41.608,18.080,6.823,30.965,696.576,1.000,1.000,37.644,141.689,2.395,2346.033
TCGA-EK-A2IR-01A,5.655,40.275,3.037,1.000,1.000,26.741,46.509,4.474,1.000,23.541,1.063,1.000,1929.145
TCGA-VS-A9UD-01A,37.692,11.363,55.791,54.682,15.170,35.797,1727.394,25.481,3.820,12.747,417.265,3.715,901.648
