,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes,1-others,Cancer Cells
TCGA-AN-A0XP-01A,0.000,0.000,0.008,0.004,0.001,0.000,0.001,0.049,0.139,0.043,0.070,0.002,0.000,0.000,0.000,0.682,0.682
TCGA-GM-A2DB-01A,0.001,0.024,0.025,0.012,0.001,0.000,0.010,0.012,0.048,0.013,0.069,0.000,0.000,0.000,0.000,0.784,0.784
TCGA-EW-A1IZ-01A,0.037,0.030,0.032,0.039,0.064,0.000,0.060,0.044,0.051,0.019,0.123,0.000,0.001,0.009,0.001,0.490,0.490
TCGA-A2-A04V-01A,0.000,0.000,0.006,0.005,0.000,0.000,0.023,0.020,0.262,0.016,0.027,0.011,0.000,0.000,0.000,0.627,0.627
TCGA-E2-A1II-01A,0.011,0.028,0.046,0.084,0.022,0.000,0.086,0.014,0.024,0.003,0.113,0.000,0.000,0.000,0.001,0.566,0.566
TCGA-BH-A0C7-01B,0.000,0.000,0.013,0.009,0.013,0.000,0.033,0.038,0.180,0.026,0.028,0.007,0.000,0.026,0.000,0.626,0.626
TCGA-PE-A5DE-01A,0.016,0.014,0.041,0.039,0.055,0.002,0.100,0.082,0.107,0.020,0.092,0.001,0.001,0.006,0.001,0.424,0.424
TCGA-BH-A1F6-01A,0.017,0.000,0.012,0.015,0.017,0.000,0.017,0.022,0.089,0.008,0.087,0.001,0.000,0.008,0.001,0.705,0.705
TCGA-D8-A1JJ-01A,0.000,0.000,0.015,0.005,0.006,0.000,0.007,0.015,0.224,0.003,0.115,0.002,0.000,0.002,0.000,0.606,0.606
TCGA-E9-A1NI-01A,0.000,0.000,0.006,0.006,0.000,0.000,0.002,0.020,0.182,0.014,0.068,0.003,0.000,0.000,0.000,0.698,0.698
TCGA-WT-AB41-01A,0.021,0.011,0.059,0.001,0.029,0.001,0.098,0.021,0.098,0.017,0.095,0.001,0.001,0.000,0.001,0.548,0.548
TCGA-AC-A2FK-01A,0.009,0.001,0.021,0.001,0.018,0.000,0.045,0.086,0.132,0.029,0.038,0.005,0.001,0.018,0.000,0.597,0.597
TCGA-LL-A442-01A,0.000,0.000,0.005,0.000,0.004,0.000,0.008,0.051,0.015,0.058,0.145,0.000,0.000,0.000,0.000,0.712,0.712
TCGA-GM-A2DI-01A,0.008,0.024,0.043,0.012,0.068,0.029,0.132,0.076,0.188,0.020,0.070,0.004,0.001,0.002,0.001,0.323,0.323
TCGA-BH-A0C3-01A,0.000,0.000,0.023,0.009,0.012,0.001,0.045,0.096,0.218,0.038,0.074,0.003,0.000,0.008,0.000,0.471,0.471
TCGA-B6-A0RH-01A,0.002,0.000,0.007,0.012,0.000,0.000,0.000,0.016,0.179,0.019,0.024,0.003,0.000,0.000,0.000,0.736,0.736
TCGA-A7-A26H-01A,0.000,0.000,0.014,0.004,0.012,0.000,0.014,0.038,0.225,0.013,0.102,0.002,0.000,0.013,0.000,0.561,0.561
TCGA-A2-A0EY-01A,0.000,0.006,0.017,0.006,0.016,0.000,0.038,0.023,0.105,0.012,0.060,0.003,0.000,0.024,0.000,0.689,0.689
TCGA-A2-A0EX-01A,0.000,0.015,0.026,0.000,0.001,0.000,0.030,0.034,0.267,0.017,0.028,0.003,0.000,0.000,0.000,0.579,0.579
TCGA-AR-A1AY-01A,0.000,0.000,0.003,0.004,0.001,0.000,0.014,0.016,0.136,0.001,0.039,0.003,0.000,0.000,0.000,0.782,0.782
TCGA-D8-A1JC-01A,0.000,0.000,0.016,0.019,0.014,0.000,0.017,0.029,0.161,0.018,0.075,0.002,0.000,0.025,0.000,0.624,0.624
TCGA-JL-A3YW-01A,0.001,0.000,0.027,0.001,0.009,0.000,0.006,0.027,0.337,0.012,0.183,0.001,0.000,0.000,0.000,0.395,0.395
TCGA-A8-A07O-01A,0.000,0.000,0.012,0.005,0.002,0.000,0.007,0.015,0.062,0.010,0.050,0.000,0.000,0.001,0.001,0.835,0.835
TCGA-BH-A0B3-01A,0.031,0.001,0.031,0.021,0.002,0.000,0.012,0.020,0.133,0.018,0.120,0.000,0.000,0.006,0.000,0.604,0.604
TCGA-E9-A1N9-01A,0.000,0.002,0.022,0.001,0.030,0.000,0.033,0.057,0.154,0.015,0.026,0.001,0.000,0.000,0.000,0.658,0.658
TCGA-E9-A1N6-01A,0.000,0.000,0.007,0.006,0.004,0.000,0.008,0.023,0.218,0.008,0.083,0.004,0.000,0.000,0.000,0.639,0.639
TCGA-A8-A086-01A,0.000,0.000,0.006,0.002,0.001,0.000,0.001,0.026,0.255,0.012,0.053,0.003,0.000,0.005,0.000,0.636,0.636
