"","B Cells","Endothelial Cells","Fibroblasts","Macrophages","Cancer Cells","T Cells","Mast Cells"
"TCGA.76.4928.01B",0,0.410619279572215,0.53283228824233,0.056548432185455,0,0,0
"TCGA.02.2485.01A",0,0.460934534276875,0.517491106418919,0.0215743593042057,0,0,0
"TCGA.06.0138.01A",0,0.469845470269337,0.411032300836329,0.118906718263843,0.000215510630491015,0,0
"TCGA.15.1444.01A",0,0.499734913535077,0.428778029329419,0.0710476297419094,0,0,0.000439427393594634
"TCGA.06.0750.01A",0,0.360959213822516,0.469927994795094,0.16911279138239,0,0,0
"TCGA.27.2526.01A",0,0.372459215029745,0.517830630295916,0.109710154674338,0,0,0
"TCGA.27.2528.01A",0,0.308972219122347,0.685673347176357,0.00535443370129578,0,0,0
"TCGA.06.2564.01A",0,0.413753611992757,0.460666912622616,0.125579475384627,0,0,0
"TCGA.06.0130.01A",0,0.325502009408909,0.465835909305608,0.208662081285483,0,0,0
"TCGA.06.2567.01A",0,0.443726842965976,0.453011598274746,0.103261558759278,0,0,0
"TCGA.12.0619.01A",0,0.382593021034404,0.467592996421346,0.14981398254425,0,0,0
"TCGA.19.2620.01A",0,0.38513571811477,0.559745731962389,0.0551185499228406,0,0,0
"TCGA.28.5215.01A",0,0.336803757934644,0.587967233262986,0.0752290088023699,0,0,0
"TCGA.06.0878.01A",0,0.545842837420966,0.35740603000885,0.0967511325701838,0,0,0
"TCGA.26.5134.01A",0,0.322252473903827,0.630782798415298,0.0469647276808755,0,0,0
"TCGA.26.5136.01B",0.0018379097346932,0.607892963547387,0.291162056617141,0.0976318856789596,0,0.00147518442181841,0
"TCGA.14.0871.01A",0,0.25717853714842,0.628076946513701,0.016712116582737,0.0980323997551416,0,0
"TCGA.27.2523.01A",0,0.376638461269604,0.576645856536477,0.046715682193919,0,0,0
"TCGA.06.5410.01A",0,0.388944948783096,0.159170651500627,0.451884399716277,0,0,0
