"","cellFractions.CD4.T","cellFractions.CD8.T","cellFractions.DC","cellFractions.Fibroblasts","cellFractions.Monocytes","cellFractions.NK","cellFractions.otherCells"
"TCGA.92.8065.01A",3.83576098848435e-09,0.00656065484446063,1.8632373081861e-08,0.144764795110749,0.111390527152785,0.00192904485487234,0.735354955568998
"TCGA.52.7812.01A",1.44816523896467e-07,0.0352094285336673,1.13344750579582e-08,0.188430437555499,0.10145598913737,0.0638296234075218,0.611074365214943
"TCGA.63.A5MM.01A",1.30283298737596e-05,0.0161597728471971,1.01016946203623e-09,0.373816562488781,0.118035475758864,0.0329691739179021,0.459005985647212
"TCGA.56.A5DR.01A",2.17259300719745e-06,0.00630484025512908,5.59943112313804e-08,0.433175438073153,0.0511040154081006,0.00270017841489833,0.5067132992614
"TCGA.56.8082.01A",6.69062025416176e-06,2.66835734706338e-07,1.61531105086826e-06,0.440696916480413,0.0289964463547155,2.0141397479504e-08,0.530298044256435
"TCGA.98.A538.01A",3.02772874274313e-08,0.00231400773626134,8.88301051626382e-08,0.351928211863191,0.0590261718780953,0.0105262919029893,0.576205197512071
"TCGA.94.8490.01A",3.51305253512075e-07,0.00651747787876767,3.86709353868795e-10,0.194536753849956,0.0617191694419315,0.00314989937734552,0.734076347760036
"TCGA.52.7810.01A",4.32878055841446e-07,0.00205812283092986,4.99045514679165e-09,0.382052591958812,0.124655318407592,3.35700128793188e-07,0.491233193234027
"TCGA.NC.A5HJ.01A",3.07996378661042e-06,0.0253682078688467,9.23840932881677e-07,0.115903216535216,0.21390478971438,0.0806427248193855,0.564177057257453
"TCGA.52.7809.01A",0.000953538891578567,0.0104440199581031,2.01373464971221e-08,0.344163135468879,0.035614934091443,0.00167102170617217,0.607153329746478
"TCGA.NC.A5HN.01A",6.13158890112436e-09,0.00448453162771476,1.40616975726068e-07,0.0883262377785965,0.021081221947243,0.00636471786983818,0.879743144028043
"TCGA.18.3414.01A",2.86516984402559e-08,0.0157350986465188,7.37512758853656e-09,0.705659338128107,0.110921246256217,0.0014109495107461,0.166273331431585
"TCGA.96.A4JL.01A",0.0808552889734307,0.0365200899889854,1.49648070379358e-08,0.149680053417777,0.0920778856850945,0.0810332279166353,0.55983343905327
"TCGA.18.5595.01A",2.92644301964876e-09,0.0029223948552836,2.09480773842067e-08,0.133721042839724,0.0337086207805273,0.00103149375206397,0.828616423897881
"TCGA.77.7140.01A",1.05814304935747e-07,0.000470035410300843,3.41896172814254e-09,0.27570824924008,0.0196284199560392,0.00166206292124674,0.702531123239066
"TCGA.33.AASB.01A",3.82505544327602e-07,0.00290311751727575,3.20450146053805e-07,0.0682460472200294,0.0625628546619329,3.51212695887764e-07,0.866286926432376
"TCGA.63.7022.01A",0.00134453902335075,0.0054141769684761,6.36915759959469e-05,0.842837905275897,0.150339610737388,7.05152836295765e-08,5.90360878675054e-09
"TCGA.56.8628.01A",0.111249141544129,0.00946521418328436,6.27030007525605e-08,0.594796322865016,0.158687961265174,0.0215987155263782,0.104202581913018
"TCGA.NK.A5D1.01A",7.12090677440201e-08,0.00978852428192686,5.2341652647534e-09,0.152250961628949,0.0353735535265453,0.00906981498823295,0.793517069131113
"TCGA.NC.A5HH.01A",1.57715369508513e-07,0.0101850162900489,3.48114546440924e-08,0.219992864449404,0.0235756243615594,0.0119552554283301,0.734291046943833
"TCGA.77.8133.01A",0.0304130263955716,0.00706764343031508,0.0202434888231516,0.214571389136047,0.0881126036381614,0.0267549963285952,0.612836852248158
"TCGA.34.8454.01A",0.0581468372149081,0.00695474809064996,0.00242944200062007,0.81196249467492,0.0595678289354243,0.030444868286657,0.0304937807968207
"TCGA.90.6837.01A",2.83806889960799e-06,3.13406261998328e-05,0.00262957324280911,0.769391556958352,0.227586086204403,0.000357129359637278,1.47553969938601e-06
"TCGA.70.6722.01A",0.0734737459293968,0.000224276928997334,4.98866871327097e-08,0.734450072270585,0.086251619053189,1.84430128581457e-06,0.105598391629859
"TCGA.60.2712.01A",0.0971066049293707,0.0190124051253301,0.010929002912929,0.707855181661263,0.123105877427191,0.0419908509687617,7.69751540157269e-08
"TCGA.66.2727.01A",7.33661419938236e-09,0.0048639857559775,1.88151684465481e-05,0.445210505662177,0.131279469232991,3.98305196619722e-07,0.418626818538598
"TCGA.18.3409.01A",1.94635877042142e-08,2.22332001356399e-08,7.18234159568661e-05,0.917412438937259,0.0825142490203263,1.42315857864492e-06,2.37710916662958e-08
"TCGA.77.8009.01A",1.00875536135788e-09,4.69758288420506e-08,3.62981322088168e-07,0.359935759346428,0.640060704147561,2.71377672714604e-09,3.12282632781181e-06
"TCGA.85.A50M.01A",0.0679874901364733,4.48408847640764e-07,8.32472219769692e-09,0.583159253807842,0.0200188688208822,6.91861016531517e-09,0.328833923582622
"TCGA.37.4129.01A",0.046533945260896,0.00420510419845488,1.37501611653334e-08,0.0853446669645501,0.0198497684982906,0.000718374554157703,0.843348126773489
"TCGA.46.3766.01A",1.84473415680624e-06,8.13617378094136e-09,4.34807474899604e-08,0.874100527814978,0.125795720480824,0.000101820412813609,3.49403067395096e-08
"TCGA.37.5819.01A",0.0360058591368187,0.00217728610672323,3.3337852981953e-07,0.291132942843203,0.0220374832903379,0.0324115881109924,0.616234507133395
"TCGA.60.2706.01A",4.05047155147764e-07,0.0229178852875397,1.65879406321061e-07,0.230642433660482,0.181848020402248,0.0313814829903377,0.533209606732831
"TCGA.85.A4JB.01A",0.00892336304599751,6.96440892067431e-08,0.00172465486682864,0.567343898722668,0.000917811119015612,0.0018930744766786,0.419197128124723
"TCGA.77.8007.01A",1.74835626536202e-08,2.4272216736034e-08,5.26789603947214e-07,0.6020190163146,0.397975203661106,5.20081372752245e-06,1.06651835316248e-08
"TCGA.43.2581.01A",0.0478434857188222,0.0121388265041741,6.11459928660733e-08,0.562509450312224,0.233610356323186,0.00137351598308101,0.142524304012519
