,Plasma B cells,Non-plasma B cells,CD4 T,CD8 T effector,CD8 T (GZMK high),Double-neg-like T,Cancer Cells,DC,Endothelial Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Monocytes
TCGA-EJ-5508-01A,0.008,0.001,0.009,0.000,0.007,0.000,0.765,0.015,0.074,0.062,0.037,0.019,0.002,0.000,0.000,0.000
TCGA-HC-7749-01A,0.007,0.000,0.006,0.000,0.002,0.000,0.845,0.006,0.026,0.047,0.031,0.025,0.003,0.000,0.000,0.000
TCGA-V1-A9OT-01A,0.009,0.000,0.003,0.000,0.003,0.000,0.865,0.007,0.009,0.059,0.043,0.001,0.000,0.000,0.000,0.000
TCGA-CH-5741-01A,0.001,0.000,0.002,0.000,0.001,0.000,0.904,0.004,0.021,0.029,0.028,0.008,0.001,0.000,0.000,0.000
TCGA-KK-A8IC-01A,0.001,0.000,0.009,0.000,0.000,0.000,0.692,0.015,0.074,0.122,0.065,0.021,0.001,0.000,0.000,0.000
TCGA-YL-A9WH-01A,0.000,0.000,0.004,0.001,0.000,0.000,0.903,0.006,0.014,0.046,0.012,0.014,0.000,0.000,0.000,0.000
TCGA-ZG-A9L5-01A,0.006,0.000,0.004,0.000,0.003,0.000,0.888,0.003,0.013,0.039,0.032,0.010,0.001,0.000,0.000,0.000
TCGA-CH-5768-01A,0.001,0.000,0.004,0.001,0.000,0.000,0.921,0.005,0.009,0.025,0.019,0.014,0.000,0.000,0.000,0.000
TCGA-KC-A4BL-01A,0.009,0.003,0.007,0.000,0.007,0.000,0.729,0.016,0.078,0.080,0.051,0.016,0.003,0.001,0.000,0.000
TCGA-J4-A67K-01A,0.012,0.000,0.005,0.000,0.004,0.000,0.883,0.012,0.007,0.041,0.022,0.013,0.000,0.000,0.000,0.000
TCGA-G9-7525-01A,0.000,0.000,0.003,0.000,0.000,0.000,0.818,0.003,0.014,0.097,0.049,0.014,0.000,0.000,0.000,0.000
TCGA-G9-6371-01A,0.007,0.000,0.004,0.000,0.001,0.000,0.885,0.006,0.022,0.039,0.027,0.007,0.001,0.000,0.000,0.000
TCGA-HC-A76W-01A,0.010,0.000,0.003,0.000,0.002,0.000,0.734,0.011,0.046,0.123,0.050,0.019,0.001,0.000,0.000,0.000
